Q No.,Question,Answer,Model Response
82,"আমরা ০.৬ লিটার দুধকে ৩ জন শিক্ষার্থীর মধ্যে সমানভাবে ভাগ করতে চাই।
তাহলে প্রত্যেক শিক্ষার্থী _____ লিটার দুধ পাবে।",০.২০,"যেহেতু আমরা ০.৬ লিটার দুধকে ৩ জন শিক্ষার্থীর মধ্যে সমানভাবে ভাগ করতে চাই, তাই প্রত্যেক শিক্ষার্থীর অংশ খুঁজে পেতে আমরা মোট দুধের পরিমাণকে শিক্ষার্থীর সংখ্যা দ্বারা ভাগ করতে পারি।

প্রত্যেক শিক্ষার্থীর অংশ = মোট দুধের পরিমাণ / শিক্ষার্থীর সংখ্যা
= ০.৬ লিটার / ৩
= ০.২ লিটার

সুতরাং, প্রত্যেক শিক্ষার্থী ০.২ লিটার দুধ পাবে।

উত্তর: ০.২"
431,এমন দুইটি ক্ষুদ্রতম ক্রমিক সংখ্যা আছে যাদের বর্গের অন্তর একটি পূর্ণ বর্গসংখ্যা। ছোট সংখ্যাটি _____ হবে।,৪,"আসুন ধাপে ধাপে এই সমস্যার সমাধান করি।

ধরা যাক দুটি ক্ষুদ্রতম ক্রমিক সংখ্যা হল $x$ এবং $x+1$। 

আমরা জানি যে তাদের বর্গের অন্তর একটি পূর্ণ বর্গসংখ্যা। এটি গাণিতিকভাবে নিম্নরূপ প্রকাশ করা যেতে পারে:

$$(x+1)^2 - x^2 = y^2$$

যেখানে $y$ একটি পূর্ণসংখ্যা।

এই সমীকরণটি প্রসারিত ও সরল করে, আমরা পাই:

$$x^2 + 2x + 1 - x^2 = y^2$$

$$2x + 1 = y^2$$

এখন, আমাদের $x$ এর ক্ষুদ্রতম মান খুঁজে বের করতে হবে যা এই সমীকরণকে সন্তুষ্ট করে।

$x$ এর জন্য সমাধান করা হচ্ছে, আমরা পাই:

$$2x = y^2 - 1$$"
353,একজন লোক প্রতি মাসে ৮৫০ টাকা করে সঞ্চয় করেন । তবে _____ তম মাসে তার সঞ্চিত টাকা ৫০০০০ অতিক্রম করবে।,৫৯,"এই সমস্যাটি সমাধান করার জন্য, আমাদের একটি সমীকরণ সেট আপ করতে হবে যা সঞ্চিত টাকার পরিমাণকে মাসের সংখ্যার সাথে সম্পর্কিত করে।

ধরা যাক যে লোকটি x মাস পরে তার সঞ্চিত টাকা ৫০,০০০ অতিক্রম করবে। যেহেতু তিনি প্রতি মাসে ৮৫০ টাকা সঞ্চয় করেন, তাই আমরা নিম্নলিখিত সমীকরণটি লিখতে পারি:

850x > 50000

এখন, আমরা x এর জন্য সমাধান করতে পারি:

x > 50000 / 850
x > 58.82

যেহেতু x অবশ্যই একটি পূর্ণসংখ্যা (মাসের সংখ্যা) হতে হবে, তাই আমরা নিকটতম পূর্ণসংখ্যায় রাউন্ড আপ কর"
175,৫০/৩ মিটার লম্বা ফিতের ৩/৮ অংশ কেটে নিয়ে তাকে সমান ৫টি ভাগে কাটলে একটি টুকরোর দৈর্ঘ্য _____ পাব।,৫/৪,"৫০/৩ মিটার লম্বা ফিতের ৩/৮ অংশ কেটে নেওয়া হয়েছে, তাই আমরা প্রথমে ফিতার ৩/৮ অংশের দৈর্ঘ্য গণনা করি।

৩/৮ অংশের দৈর্ঘ্য = (৩/৮) * (৫০/৩) = (৩ * ৫০) / (৮ * ৩) = ১৫০ / ২৪ = ২৫/৪ মিটার

এখন, আমরা এই অংশটিকে সমান ৫টি ভাগে কাটা হয়েছে, তাই আমরা একটি টুকরোর দৈর্ঘ্য গণনা করি:

একটি টুকরোর দৈর্ঘ্য = (২৫/৪) / ৫ = (২৫/৪) * (১/৫) = ২৫ / (৪ * ৫) = ২৫ / ২০ = ৫/৪ মিটার

উত্তর: ৫/৪"
210,এবছরে আমাদের স্কুলের ৮০জন ছাত্রছাত্রী মাধ্যমিক পরীক্ষা দিয়েছে। যদি ৬৫% ছাত্রছাত্রী পাশ করে তবে হিসাব করে দেখি _____ জন ছাত্রছাত্রী এবছরে মাধ্যমিক পরীক্ষায় পাশ করেছে।,৫২,"আসুন ধাপে ধাপে এই সমস্যার সমাধান করি।

প্রথমে, আমাদের মোট ছাত্রছাত্রীর সংখ্যা এবং পাশের শতাংশ জানতে হবে। মোট ছাত্রছাত্রীর সংখ্যা ৮০জন, এবং পাশের শতাংশ ৬৫%।

এখন, আমরা পাশ করা ছাত্রছাত্রীর সংখ্যা গণনা করতে পারি:

পাশ করা ছাত্রছাত্রীর সংখ্যা = মোট ছাত্রছাত্রীর সংখ্যা × (পাশের শতাংশ / 100)
= 80 × (65 / 100)
= 80 × 0.65
= 52

সুতরাং, এবছরে ৮০জন ছাত্রছাত্রীর মধ্যে ৫২জন ছাত্রছাত্রী মাধ্যমিক পরীক্ষায় পাশ করেছে।

উত্তর: 52"
64,"ভাজক ৭৮, ভাগফল ২৫ এবং ভাগশেষ হলো ভাজকের এক তৃতীয়াংশ হলে ভাজ্য _____ হবে।",১৯৭৬,"ধরা যাক ভাজ্য সংখ্যাটি x।

আমরা জানি যে ভাজক ৭৮, ভাগফল ২৫, এবং ভাগশেষ হলো ভাজকের এক তৃতীয়াংশ। 

ভাগশেষ = (১/৩) * ৭৮ = ২৬।

ভাজ্য সংখ্যাটি নিম্নরূপ লেখা যেতে পারে:

x = ভাজক * ভাগফল + ভাগশেষ

x = ৭৮ * ২৫ + ২৬

x = ১৯৫০ + ২৬

x = ১৯৭৬

সুতরাং, ভাজ্য সংখ্যাটি ১৯৭৬।

উত্তর: ১৯৭৬"
55,৪টি কলমের মূল্য ৮০ টাকা। ১০টি কলমের মূল্য _____ টাকা।,২০০,"প্রথমে, আমাদের ১টি কলমের মূল্য নির্ণয় করতে হবে। ৪টি কলমের মূল্য ৮০ টাকা হলে, ১টি কলমের মূল্য ৮০/৪ = ২০ টাকা।

এখন, আমরা ১০টি কলমের মূল্য গণনা করতে পারি। যেহেতু ১টি কলমের মূল্য ২০ টাকা, ১০টি কলমের মূল্য হবে ২০ * ১০ = ২০০ টাকা।

উত্তর: ২০০"
200,১৫টি লজেন্সের মধ্যে ৩টি লজেন্স নিলাম। মোট লজেন্সের শতকরা _____ ভাগ লজেন্স নিলাম দেখি।,২০,"মোট ১৫টি লজেন্সের মধ্যে ৩টি লজেন্স নেওয়ার শতকরা হার খুঁজে পেতে, আমাদের প্রথমে লজেন্সের সংখ্যাকে মোট সংখ্যা দিয়ে ভাগ করতে হবে এবং তারপর ফলাফলকে ১০০ দিয়ে গুণ করতে হবে।

শতকরা হার = (নেওয়া লজেন্সের সংখ্যা / মোট লজেন্সের সংখ্যা) * ১০০
= (৩ / ১৫) * ১০০

এখন, আমরা ভগ্নাংশ ৩/১৫কে সরলীকরণ করতে পারি:

৩/১৫ = ১/৫ (উভয় লব এবং হরকে ৩ দ্বারা ভাগ করে)

এখন, ১/৫কে দশমিকে রূপান্তর করা যাক:

১/৫ = ০.২

এখন, আমরা শতকরা হারের �"
213,চিনির দাম বেড়ে যাওয়ায় আমরা ঠিক করেছি এষনকার থেকে ৪% চিনি ব্যবহার কমাব। এখন প্রতিদিন আমরা ৬২৫ গ্রাম চিনি ব্যবহার করি। কমানোর পর প্রতিদিন চিনি _____ গ্রাম ব্যবহার করব।,৬০০,"প্রথমে, আমাদের প্রতিদিন ব্যবহৃত চিনির পরিমাণ থেকে ৪% কমাতে হবে। এটি করার জন্য, আমরা ৪% গণনা করব এবং তারপরে এই পরিমাণটি মোট থেকে বিয়োগ করব।

প্রথমে, ৪% গণনা করা যাক:
৪% হল (৪/১০০) * ৬২৫ = ২৫ গ্রাম।

এখন, আমরা প্রতিদিন যে চিনি ব্যবহার করব, তা হল:
৬২৫ - ২৫ = ৬০০ গ্রাম।

উত্তর: 600"
156,হোস্টেলে ২০ জন ছাত্রের ৩০ দিনের জন্য ১৫০ কিগ্রা. আটা মজুদ রাখা আছে। কিন্তু ৩০ কিগ্রা. আটা নষ্ট হয়ে গেছে ও ৫ জন ছাত্র বাড়ি চলে গেছে। বাকি আটায় অবশিষ্ট ছাত্রের _____ দিন চলবে।,৩২,"প্রথমে, আমরা ছাত্রদের জন্য আটার মোট ব্যবহার গণনা করি। যেহেতু ২০ জন ছাত্রের জন্য ৩০ দিনের জন্য ১৫০ কিগ্রা আটা মজুদ রাখা আছে, আমরা প্রতিদিনের জন্য প্রতি ছাত্রের আটার ব্যবহার নিম্নরূপ গণনা করতে পারি:

মোট আটা = ১৫০ কিগ্রা
মোট ছাত্র = ২০ জন
মোট দিন = ৩০ দিন

প্রতিদিন প্রতি ছাত্রের আটার ব্যবহার = মোট আটা / (মোট ছাত্র * মোট দিন)
= ১৫০ কিগ্রা / (২০ জন * ৩০ দিন)
= ১৫০ কিগ্রা / ৬০০ ছাত্র-দিন
= ০.২৫ কিগ্রা প্রতি ছাত্র প্রতি দিন

এখন, ৩০ কিগ্রা আ"
110,একটি পার্কে একটি বট গাছ ও একটি পাইন গাছ আছে। ১৫০ বছর পূর্বে গাছ দুইটির বয়সের যোগফল ছিল ২৯৬১ বছর। বর্তমানে পাইন পাছটির বয়স ১৪৩২ বছর। বর্তমানে গাছ দুইটির বয়সের যোগফল _____ বছর হবে।,৩২৬১,"আসো ধাপে ধাপে এই সমস্যার সমাধান করি।

ধরা যাক বর্তমানে বট গাছের বয়স x বছর।

১৫০ বছর পূর্বে, বট গাছের বয়স ছিল x - 150 বছর।

১৫০ বছর পূর্বে, পাইন গাছের বয়স ছিল 1432 - 150 = 1282 বছর।

আমাদের দেওয়া হয়েছে যে ১৫০ বছর পূর্বে গাছ দুইটির বয়সের যোগফল ছিল 2961 বছর। আমরা একটি সমীকরণ লিখতে পারি:

x - 150 + 1282 = 2961

এই সমীকরণ সরলীকরণ করে, আমরা পাই:

x + 1132 = 2961

উভয় দিক থেকে 1132 বিয়োগ করলে আমরা পাই:

x = 1829

সুতরাং, বর্তমানে বট গাছের বয়স 1829 বছর।

বর্তমানে পা�"
423,কোনো বিদ্যালয়ের ২৭০৪ জন শিক্ষার্থীকে প্রাত্যহিক সমাবেশ করার জন্য বর্গাকারে সাজানো হলো। প্রত্যেক সারিতে _____ জন করে শিক্ষার্থী আছে।,৫২,"শিক্ষার্থীদেরকে বর্গাকারে সাজানোর জন্য, আমাদের একটি বর্গক্ষেত্রের বাহুর দৈর্ঘ্য খুঁজে বের করতে হবে যেখানে শিক্ষার্থীরা সমানভাবে বসবে।

ধরা যাক, বর্গক্ষেত্রের বাহুর দৈর্ঘ্য 'x'।

যেহেতু অংকন একটি বর্গক্ষেত্র, তাই সমস্ত বাহু সমান। সুতরাং, একটি সারিতে শিক্ষার্থীর সংখ্যা হবে 'x'।

মোট শিক্ষার্থীর সংখ্যা 2704, এবং তারা একটি বর্গক্ষেত্রে সাজানো হয়েছে। তাই, আমরা একটি সমীকরণ লিখতে পারি:

x * x = 2704

এটি একটি দ্বিঘাত সমীকরণ, এবং এটি সমাধান করার জ"
297,৫৩২০ -এর সাথে কোন একটি ক্ষুদ্রতম সংখ্যা যোগ করলে যোগফল পূর্ণবর্গ সংখ্যা হবে। সংখ্যাটি হলো _____।,৯,"সমস্যাটি সমাধান করার জন্য, আমাদেরকে ৫৩২০-এর সাথে ক্ষুদ্রতম সংখ্যাটি খুঁজে বের করতে হবে যাতে যোগফলটি একটি পূর্ণবর্গ সংখ্যা হয়।

৫৩২০-এর থেকে বড় কয়েকটি পূর্ণবর্গ সংখ্যা হল: 
৭৩² = ৫৩২৯
৭৪² = ৫৪৭৬
৭৫² = ৫৬২৫

এখন, ৫৩২০-এর সাথে ক্ষুদ্রতম সংখ্যাটি যোগ করে পূর্ণবর্গ সংখ্যা পাওয়া যাবে তা হল: 
৭৩² - ৫৩২০ = ৫৩২৯ - ৫৩২০ = ৯

অতএব, ৫৩২০-এর সাথে ক্ষুদ্রতম সংখ্যাটি যোগ করলে যোগফল পূর্ণবর্গ সংখ্যা হ"
400,"জসিম একটি ব্যাংক থেকে ৬% বার্ষিক মুনাফায় ২,০০০ টাকা ঋণ নিলে জসিমকে প্রতি বছর
_____ টাকা মুনাফা দিতে হবে।",১২০,"জসিম ব্যাংক থেকে ৬% বার্ষিক মুনাফায় ২,০০০ টাকা ঋণ নিয়েছে। প্রতি বছর তাকে কত টাকা মুনাফা দিতে হবে তা গণনা করতে, আমরা সুদের সূত্র ব্যবহার করতে পারি:

সুদ = মূল × সুদের হার

এখানে, মূল = ২,০০০ টাকা, এবং সুদের হার = ৬% = ০.০৬ (শতাংশকে দশমিকে রূপান্তর করতে আমরা ১০০ দিয়ে ভাগ করি)

সুদ = ২,০০০ × ০.০৬
সুদ = ১২০ টাকা

সুতরাং, জসিমকে প্রতি বছর ১২০ টাকা মুনাফা দিতে হবে।

উত্তর: 120"
618,"একটি ত্রিভুজাকৃতি ক্ষেত্রের ভূমি ২৪ মিটার এবং উচ্চতা ১৫ মিটার ৫০ সেন্টিমিটার হলে, এর ক্ষেত্রফল _____  বর্গমিটার।",১৮৬,"ত্রিভুজাকৃতি ক্ষেত্রের ক্ষেত্রফল নির্ণয়ের সূত্র হল:

ক্ষেত্রফল = (ভূমি * উচ্চতা) / 2

প্রথমে, আমাদের উচ্চতাকে একক মিটারে রূপান্তর করতে হবে। ১৫ মিটার ৫০ সেন্টিমিটার = ১৫ + (৫০/১০০) = ১৫ + ০.৫ = ১৫.৫ মিটার।

এখন, আমরা ত্রিভুজাকৃতি ক্ষেত্রের ক্ষেত্রফল গণনা করতে পারি:

ক্ষেত্রফল = (২৪ * ১৫.৫) / 2
ক্ষেত্রফল = ৩৭২ / 2
ক্ষেত্রফল = ১৮৬

সুতরাং, ত্রিভুজাকৃতি ক্ষেত্রের ক্ষেত্রফল ১৮৬ বর্গমিটার।

উত্তর: 186"
335,"যদি কোনও দোকান ৫০০ টাকার আইটেমের উপর ২০% ছাড় দেয়
 তবে আপনি _____ টাকা সাশ্রয় করবেন।",১০০,"সমস্যা সমাধানের জন্য, আমাদের ২০% ছাড়ের পরিমাণ গণনা করতে হবে যা আপনি ৫০০ টাকার আইটেমের উপর সাশ্রয় করবেন।

২০% ছাড়ের পরিমাণ খুঁজে পেতে, আমরা ক্রয়মূল্যের ২০% গণনা করি:

২০% ছাড় = (২০/১০০) * ৫০০
= ০.২ * ৫০০
= ১০০

সুতরাং, ছাড়ের পরিমাণ হল ১০০ টাকা।

উত্তর: 100"
515,পরশের ১৬ একর জমিতে ২৮ মেট্রিকটন ধান উৎপন্ন হয়েছে। তাঁর প্রতি একর জমিতে _____  কেজি ধান উৎপন্ন হয়েছে।,১৭৫০,"প্রথমে, আমাদের ২৮ মেট্রিকটনকে কেজিতে রূপান্তর করতে হবে। যেহেতু ১ মেট্রিকটন = ১০০০ কেজি, তাই ২৮ মেট্রিকটন = ২৮ * ১০০০ কেজি = ২৮,০০০ কেজি।

এখন, প্রতি একর জমিতে ধানের পরিমাণ বের করতে হবে। 

প্রতি একর জমিতে ধানের পরিমাণ = মোট ধানের পরিমাণ / মোট জমির পরিমাণ

প্রতি একর জমিতে ধানের পরিমাণ = ২৮,০০০ কেজি / ১৬ একর

প্রতি একর জমিতে ধানের পরিমাণ = ১,৭৫০ কেজি

উত্তর: ১,৭৫০"
245,"৩৬০০ লি, ৪৮০০ লি, ৬ লি.। রাশিগুলির ল.সা.গু  -এর মান _____ হবে।",১৪৪০০,"প্রথমে, আমাদের প্রদত্ত রাশিগুলির সর্বনিম্ন সংখ্যাসূচক মূলদ (LCM) খুঁজে বের করতে হবে।

প্রথম ধাপ হল প্রতিটি সংখ্যাকে এর মৌলিক গুণনীয়কগুলির মধ্যে ভেঙে ফেলা:

3600 = 2^4 * 3^2 * 5^2
4800 = 2^6 * 3 * 5^2
6 = 2 * 3

এর পরে, আমাদের সর্বনিম্ন সংখ্যাসূচক মূলদ (LCM) খুঁজে বের করতে হবে। LCM হল প্রতিটি মৌলিক গুণনীয়কের সর্বোচ্চ শক্তি যা যেকোনো সংখ্যার ফ্যাক্টরাইজেশনে প্রদর্শিত হয়:

LCM(3600, 4800, 6) = 2^6 * 3^2 * 5^2 = 14400

সুতরাং, 3600, 4800, এবং 6-এর LCM হল 14400।

উত্তর:"
342,"এক ইউরো সমান ১২০ টাকা হলে, নয় কোটি চুরানব্বই লক্ষ তেত্রিশ হাজার চারশত চল্লিশ টাকা সমান _____ ইউরো।",৮২৮৬১২,"প্রথমে, আমাদের টাকার পরিমাণকে ইউরোতে রূপান্তর করতে হবে। আমাদের দেওয়া হয়েছে যে এক ইউরো সমান ১২০ টাকা।

টাকার পরিমাণ হল নয় কোটি চুরানব্বই লক্ষ তেত্রিশ হাজার চারশত চল্লিশ টাকা। আমরা এটিকে সংখ্যা আকারে লিখতে পারি:

৯,০০,০০,০০০ + ৯০,০০,০০০ + ৩৩,০০০ + ৪০০ = ৯,০০,৯৩,৪০০ টাকা

এখন, আমরা টাকার পরিমাণকে ইউরোতে রূপান্তর করতে পারি:

ইউরো = টাকা / ১২০
= ৯,০০,৯৩,৪০০ / ১২০
= ৭৫,০৭৮২.৫ ইউরো

অতএব, উত্তর হল:

**উত্তর: �"
77,"একটি বাগানের ক্ষেত্রফল ২০ বর্গ মি। এই বাগানের ৫/৬ অংশ ফুল চাষ করা হয়েছে, চাষ করা অংশের ক্ষেত্রফল _____ বর্গ মি।",১৬.৬৬,"বাগানের ক্ষেত্রফল ২০ বর্গ মি, এবং এর ৫/৬ অংশ ফুল চাষ করা হয়েছে। তাই, চাষ করা অংশের ক্ষেত্রফল বের করার জন্য উত্তর হল:

বাগানের ক্ষেত্রফল = ২০ বর্গ মি
চাষ করা অংশ = ৫/৬ * বাগানের ক্ষেত্রফল
চাষ করা অংশ = ৫/৬ * ২০
চাষ করা অংশ = ১০০/৬
চাষ করা অংশ = ১৬.৬৬ বর্গ মি

উত্তর: 16.67"
590,বার্ষিক শতকরা ১০ টাকা মুনাফায় ৫০০০ টাকার ৩ বছরের সরল মুনাফা ও চক্রবৃদ্ধি মুনাফার পার্থক্য _____ টাকা হবে।,১৫৫,"আসুন ধাপে ধাপে সমস্যার সমাধান করি:

১. প্রথমে, আমরা ৫০০০ টাকার ৩ বছরের সরল মুনাফা গণনা করব। 
   সরল মুনাফা = মূল টাকা * হার * সময় 
   সরল মুনাফা = ৫০�!০ * ১০/১০০ * ৩ 
   সরল মুনাফা = ১৫০০ টাকা

২. এরপর, আমরা ৫০০০ টাকার ৩ বছরের চক্রবৃদ্ধি মুনাফা গণনা করব। 
   চক্রবৃদ্ধি মুনাফা = মূল টাকা * (১ + হার)^সময় - মূল টাকা 
   চক্রবৃদ্ধি মুনাফা = ৫০০০ * (১ + ১০/১০০)^৩ - ৫০০০ 
   চক্রবৃদ্ধি মুনাফা = ৫০০০ * (১.১)^৩ - ৫০০০ 
   চক্রবৃদ্ধি মুনাফা ="
