Q No.,Question,Answer,Domain,Sub-Domain,Model Response
104,১৫০ কিলোমিটার দূরে একটি বিন্দুতে কোনো পাহাড় ২.৫০ রেডিয়ান কোণ উৎপন্ন করে। পাহাড়টি কত  কিলোমিটার উঁচু?,৩৭৫,Math,Trigonometry,"দেওয়া সমস্যাটি সমাধান করতে আমরা ত্রিকোণমিতির একটি মূল সূত্রের সাহায্য নেবো। এখানে আমাদের একটি ত্রিভুজের সাহায্যে সমস্যা সমাধান করতে হবে, যেখানে ঐ ত্রিভুজের একটি কোণ এবং তার বিপরীত বাহুর দৈর্ঘ্য দেওয়া আছে।

**সমস্যা:**
- দূরত্ব (Hypotenuse) \( = 150 \) কিলোমিটার
- কোণ \( \theta = 2.50 \) রেডিয়ান

আমাদের জানতে হবে পাহাড়ের উচ্চতা, যাকে আমরা 'h' দ্বারা চিহ্নিত করবো।

**সমাধান প্রক্রিয়া:**
১. ত্রিকোণমিত্রিক সূত্র অনুযায়ী: 
   \[
   \sin(\theta) = \frac{\text{উচ্চতা} \, (h)}{\text{দৈর্ঘ্য (দূরত্ব)}}
   \]

২. এখানে, 
   \[
   \sin(2.50) = \frac{h}{150}
   \]

৩. সুতরাং, উচ্চতা (h) বের করতে হলে:
   \[
   h = 150 \times \sin(2.50)
   \]

৪. রেডিয়ান 2.50 এর জন্য সাইন ফাংশন থেকে \( \sin(2.50) \approx 0.5985 \) (আনুমানিক মান হিসেবে গ্রহণ করা হয়েছে)।

৫. এখন স্থানীয় উচ্চতা হবে:
   \[
   h = 150 \times 0.5985 = 89.775
   \]

অতএব, পাহাড়ের উচ্চতা হলো \( 89.775 \) কিলোমিটার।

**""উত্তর: 89.775""**"
512,প্রমাণ অবস্থায় ২ গ্রাম হাইড্রোজেন গ্যাসের আয়তন কত?,২২.৪০,Chemistry,Chemistry,"একটি নির্দিষ্ট মোলের সংখ্যক হাইড্রোজেন গ্যাসের আয়তন বের করতে, আমরা আদর্শ গ্যাসের সমীকরণ ব্যবহার করতে পারি, যা হলো:

\[ PV = nRT \]

এখানে,
- \( P \) হলো চাপ,
- \( V \) হলো আয়তন,
- \( n \) হলো গ্যাসের মোল সংখ্যা,
- \( R \) হলো গ্যাসের সার্বজনীন গ্যাস ধ্রুবক (0.0821 লিটার·আটম/কেলভিন·মোল),
- \( T \) হলো তাপমাত্রা কেলভিনে।

প্রমাণ অবস্থায় (STP - Standard Temperature and Pressure) তাপমাত্রা 273.15 কেলভিন এবং চাপ 1 এটিএম বলে ধরা হয়। এছাড়া STP-তে, আদর্শ গ্যাসের এক মোলের আয়তন 22.414 লিটার হয়।

প্রথমে, আমাদের ২ গ্রাম হাইড্রোজেন (H₂) গ্যাসের মোল সংখ্যা বের করতে হবে। হাইড্রোজেনের পারমাণবিক ভর প্রায় ১ গ্রাম/মোল, তাই আমাদের হাইড্রোজেন গ্যাসের মোল সংখ্যাটি হবে:

মোল সংখ্যা, \( n = \frac{\text{গ্যাসের ভর}}{\text{মোলার ভর}} = \frac{2 \text{ গ্রাম}}{2 \text{ গ্রাম/মোল}} = 1 \text{ মোল} \)

STP অবস্থায়, ১ মোল গ্যাসের আয়তন 22.414 লিটার।

অতএব, ২ গ্রাম হাইড্রোজেন গ্যাসের আয়তন হবে:

\[ V = n \times \text{আদর্শ মোলার আয়তন} = 1 \, \text{মোল} \times 22.414 \, \text{লিটার/মোল} = 22.414 \, \text{লিটার} \]

সুতরাং, প্রমাণ অবস্থায় ২ গ্রাম হাইড্রোজেন গ্যাসের আয়তন হবে **22.414 লিটার**।

**উত্তর: 22.414**"
657,৫০০ মিলি এ পটাশিয়াম কার্বনেট এর ০.২ মোলার দ্রবণ তৈরী করা হলো। দ্রবণে কত গ্রাম পটাশিয়াম কার্বনেট আছে?,১৩.৮০,Chemistry,Chemistry,"পটাশিয়াম কার্বনেটের (K₂CO₃) মোলার ভর বের করার জন্য প্রথমে এর প্রাথমিক ভরগুলো বের করি:

- পটাশিয়াম (K) এর পারমাণবিক ভর: প্রায় ৩৯ g/mol
- কার্বন (C) এর পারমাণবিক ভর: প্রায় ১২ g/mol
- অক্সিজেন (O) এর পারমাণবিক ভর: প্রায় ১৬ g/mol

এখন, মোলার ভর নির্ণয় করি:
\[ \text{K₂CO₃ এর মোলার ভর} = 2 \times \text{K} + 1 \times \text{C} + 3 \times \text{O} \]

\[ = 2 \times 39 + 12 + 3 \times 16 \]

\[ = 78 + 12 + 48 \]

\[ = 138 \text{ g/mol} \]

এই পরিমাণে ০.২ মোলার দ্রবণে কত গ্রাম পটাশিয়াম কার্বনেট আছে তা নির্ণয় করতে পারি:

প্রদত্ত দ্রবণের ঘনমাত্রা হল ০.২ মোলার এবং দ্রবণের পরিমাণ হল ৫০০ মিলিলিটার বা ০.৫ লিটার।

মোলের পরিমাণ নির্ণয়:
\[ \text{মোল} = \text{মোলারিটি} \times \text{লিটার} = 0.2 \times 0.5 = 0.1 \text{ মোল} \]

এখন, দ্রবণে পটাশিয়াম কার্বনেটের ভর নির্ণয় করা যাক:
\[ \text{ভর} = \text{মোল} \times \text{মোলার ভর} = 0.1 \times 138 \]

\[ = 13.8 \text{ গ্রাম} \]

সুতরাং, দ্রবণে পটাশিয়াম কার্বনেটের পরিমাণ হলো ১৩.৮ গ্রাম।

**উত্তর: 13.8**"
127,সকাল ৮ঃ২০ টার সময় ঘড়ির ঘণ্টা এবং মিনিটের কাঁটার অন্তর্ভুক্ত কোণ কত ডিগ্রি হবে?,১৩০,Math,Trigonometry,"ঘড়ির কাঁটাগুলোর অন্তর্ভুক্ত কোণ নির্ণয়ের জন্য আমাদের প্রথমেই ঘণ্টা এবং মিনিটের কাঁটার অবস্থানের কোণ আলাদা করে হিসাব করতে হবে।

প্রথমে, মিনিটের কাঁটা:

- ঘড়ির পূর্ণ একটি বৃত্ত ৬০ মিনিটের এবং এটি ৩৬০ ডিগ্রির সমান।
- তাই, মিনিটের প্রতি মিনিটে কাঁটার অগ্রগতি হবে \( \frac{360}{60} = 6 \) ডিগ্রি।

যেহেতু সময় হলো ৮ঃ২০, মিনিটের কাঁটা ২০ মিনিটে থাকবে। তাই মিনিটের কাঁটা ৮ টার অবস্থান থেকে \( 20 \times 6 = 120 \) ডিগ্রি অগ্রসর হবে।

এখন, ঘণ্টার কাঁটা:

- ঘণ্টার কাঁটা প্রতি ১২ ঘণ্টায় ৩৬০ ডিগ্রি অগ্রসর হয়, অর্থাৎ প্রতি ঘণ্টায় \( \frac{360}{12} = 30 \) ডিগ্রি অগ্রসর হয়।
- যেহেতু সময় হলো ৮ঃ২০, সেক্ষেত্রে ঘণ্টার কাঁটা ৮ টার থেকে কিছুটা অতিরিক্ত অগ্রসর হবে।

অতিরিক্ত অগ্রগতির হিসাব করতে হবে:
- প্রতি ঘণ্টায় ৩০ ডিগ্রি অনুসারে, প্রতি মিনিটে ঘণ্টার কাঁটা অগ্রসর হয় \( \frac{30}{60} = 0.5 \) ডিগ্রি।

২০ মিনিটে ঘণ্টার কাঁটা \( 20 \times 0.5 = 10 \) ডিগ্রি অগ্রসর হবে।

অতএব, ঘণ্টার কাঁটার মোট অবস্থান হবে \( 8 \times 30 + 10 = 240 + 10 = 250 \) ডিগ্রি।

অন্তর্ভুক্ত কোণ নির্ণয় করতে:
- মিনিটের কাঁটার অবস্থান: 120 ডিগ্রি
- ঘণ্টার কাঁটার অবস্থান: 250 ডিগ্রি

অন্তর্ভুক্ত কোণ হলো \( |250 - 120| = 130 \) ডিগ্রি।

**উত্তর: 130**"
443,একটি আবদ্ধ পাত্রে ০.২৫ ঘনমিটার আয়তনের গ্যাস রাখা আছে। গ্যাসের চাপ ২৭ x ১০^৩ প্যাসকেল এবং তাপমাত্রা ৪০ ডিগ্রি সেলসিয়াস। গ্যাসের পরিমাণ নির্ণয় কর। ( গ্যাস ধ্রুবকের মান ৮.৩১৪ ),২.৬,Physics,Physics,"সমস্যাটি সমাধান করতে আমাদের আদর্শ গ্যাস সমীকরণ ব্যবহার করতে হবে, যা হলো:

\[ PV = nRT \]

এখানে:
- \( P \) হলো চাপ, যা আমাদের ক্ষেত্রে ২৭ × ১০³ প্যাসকেল।
- \( V \) হলো আয়তন, যা ০.২৫ ঘনমিটার।
- \( n \) হলো গ্যাসের মোল সংখ্যা (যা আমরা বের করবো)।
- \( R \) হলো গ্যাস ধ্রুবক, যার মান ৮.৩১৪ জুল প্রতি মোল প্রতি কেলভিন।
- \( T \) হলো তাপমাত্রা, যা অবশ্যই কেলভিনে হতে হবে।

প্রথমে সেলসিয়াস তাপমাত্রা কেলভিনে রুপান্তরিত করতে হবে:
\[ T = ৪০ + ২৭৩.১৫ = ৩১৩.১৫ \, \text{কেলভিন} \]

এখন আদর্শ গ্যাস সমীকরণ থেকে \( n \) নির্ণয় করবো:

\[ n = \frac{PV}{RT} \]

\[ n = \frac{(২৭ \times ১০^৩) \times ০.২৫}{৮.৩১৪ \times ৩১৩.১৫} \]

একে সমাধান করে পাই:

\[ n = \frac{৬৭৫০}{২৬০১.৯২১} \]

\[ n \approx ২.৫৯৩ \]

তাহলে, গ্যাসের পরিমাণ (মোল সংখ্যা) হলো \(\approx ২.৫৯৩\) মোল।

**উত্তর: ২.৫৯৩**"
215,একটি মুদ্রা নিক্ষেপের ক্ষেত্রে হেড অথবা টেল আসার ঘটনা নিশিত ঘটনা হলে সম্ভাবনা কত?,১,Math,Probability,"একটি মুদ্রা নিক্ষেপের সময় দুটি সম্ভাব্য ফলাফল হতে পারে: হেড (মাথা) বা টেল (লেজ)। সম্ভাবনার ক্ষেত্রে, নিশিত ঘটনা এমন একটি ঘটনা যার সংঘটিত হওয়ার সম্ভাবনা ১ (এক) হয়। এখানে মুদ্রা নিক্ষেপের সময় হেড অথবা টেল আসার ঘটনা হচ্ছে একটি নিশিত ঘটনা কারণ মুদ্রা নিক্ষেপ করলে অবশ্যই হেড অথবা টেল আসবেই।

সুতরাং, হেড অথবা টেল আসার সম্ভাবনা হলো ১ (এক)।

ইতিমধ্যে উল্লেখ করা বিশ্লেষণের ভিত্তিতে, এক্ষেত্রে সম্ভাবনা:

**""উত্তর: ১""**"
542,প্রমাণ অবস্থায় ৫ মোল ফসফিন গ্যাসের আয়তন কত?,১১২,Chemistry,Chemistry,"ফসফিন গ্যাস (PH₃) একটি গ্যাসীয় যৌগ যা আদর্শ গ্যাস হিসেবে ধরা যেতে পারে। আদর্শ গ্যাস সূত্রের সাহায্যে আমরা ফসফিন গ্যাসের আয়তন নির্ণয় করতে পারি প্রমাণ অবস্থায় (স্ট্যান্ডার্ড টেম্পারেচার এবং প্রেসার বা STP)। STP তে তাপমাত্রা ০ ডিগ্রি সেলসিয়াস (বা ২৭৩.১৫ কেলভিন) এবং চাপ ১ এটিএম (অথবা ১০১.৩২৫ কিলোপাস্কাল) ধরা হয়।

আদর্শ গ্যাস সূত্র হলো:
\[ PV = nRT \]

এখানে,
- \( P \) = চাপ (আদর্শ গ্যাসের ক্ষেত্রে STP তে ১ এটিএম),
- \( V \) = আয়তন (লিটার হিসেবে),
- \( n \) = মোলের সংখ্যা,
- \( R \) = গ্যাসের সার্বজনীন ধ্রুবক (\(0.0821 \, \text{L atm K}^{-1} \text{mol}^{-1}\) যখন চাপ এটিএম এ এবং আয়তন লিটারে হয়),
- \( T \) = তাপমাত্রা কেলভিনে (STP তে এটি ২৭৩.১৫ কে)।

সমস্যায় \( n \) অর্থাৎ মোলের সংখ্যা দেওয়া আছে ৫ মোল। তাই, সূত্রটি ব্যবহারের জন্য আমরা \( V \) নির্ণয় করতে থাকব:

\[ V = \frac{nRT}{P} \]

গণনা করি:
\[ V = \frac{(5 \, \text{mol}) \times (0.0821 \, \text{L atm K}^{-1} \text{mol}^{-1}) \times (273.15 \, \text{K})}{1 \, \text{atm}} \]

\[ V = \frac{5 \times 0.0821 \times 273.15}{1} \]

\[ V = 111.5 \, \text{L} \]

সুতরাং, প্রমাণ অবস্থায় ৫ মোল ফসফিন গ্যাসের আয়তন হবে **""উত্তর: 111.5 লিটার""**।"
10,কার্বন মনোক্সাইড এর ৯ মোলের ভর কত গ্রাম?,২৫২,Chemistry,Chemistry,"কার্বন মনোক্সাইড (CO) এর মোলার ভর নির্ধারণ করার জন্য আমাদের প্রথমে এর গঠনগত উপাদানগুলির পারমাণবিক ভর জানতে হবে। এটি দুটি প্রধান উপাদান নিয়ে গঠিত: কার্বন (C) এবং অক্সিজেন (O)। আমরা পারমাণবিক ভর হিসাবে প্রায় ব্যবহার করছি:

- কার্বন (C) এর পারমাণবিক ভর ≈ ১২ গ্রাম/মোল
- অক্সিজেন (O) এর পারমাণবিক ভর ≈ ১৬ গ্রাম/মোল

কার্বন মনোক্সাইড (CO) এর মোলার ভর নির্ধারণ করতে, আমরা এই পারমাণবিক ভরগুলি যোগ করব:

\[ \text{CO এর মোলার ভর} = \text{কার্বন এর পারমাণবিক ভর} + \text{অক্সিজেন এর পারমাণবিক ভর} \]

\[ = ১২ \, \text{গ্রাম/মোল} + ১৬ \, \text{গ্রাম/মোল} \]

\[ = ২৮ \, \text{গ্রাম/মোল} \]

এখন, আমাদের ৯ মোল কার্বন মনোক্সাইডের মোট ভর বের করতে হবে। এটি করতে, আমরা মোলার ভরকে মোলের সংখ্যার সাথে গুণ করব:

\[ \text{মোট ভর} = \text{মোলার ভর} \times \text{মোলের সংখ্যা} \]

\[ = ২৮ \, \text{গ্রাম/মোল} \times ৯ \, \text{মোল} \]

\[ = ২৫২ \, \text{গ্রাম} \]

সুতরাং, কার্বন মনোক্সাইডের ৯ মোলের ভর হলো ২৫২ গ্রাম।

**উত্তর: ২৫২**"
645,৫ গ্রাম হাইড্রোজেন গ্যাসের সাথে ৩০ গ্রাম নাইট্রোজেন গ্যাসের বিক্রিয়া করানো হলো। কত মোল নাইট্রোজেন অবশিষ্ট থাকবে?,০.২৩,Chemistry,Chemistry,"প্রথমে, আমরা প্রতিক্রিয়া সম্পর্কে ধারণা লাভ করি। এখানে হাইড্রোজেন (H₂) এবং নাইট্রোজেন (N₂) গ্যাসের মধ্যে বিক্রিয়া হচ্ছে যা অ্যামোনিয়া (NH₃) তৈরি করে। এই প্রতিক্রিয়াটি নিম্নলিখিত রাসায়নিক সমীকরণের মাধ্যমে প্রকাশ করা যায়:

\[ N₂ + 3H₂ \rightarrow 2NH₃ \]

এখন, আমাদের জানানো আছে যে ৫ গ্রাম হাইড্রোজেন এবং ৩০ গ্রাম নাইট্রোজেন প্রতিক্রিয়ায় অংশ নিচ্ছে। প্রথমে আমরা মোল সংখ্যা বের করার জন্য প্রতিটি গ্যাসের মোলার ভর নির্ণয় করবো।

- হাইড্রোজেনের (H₂) মোলার ভর = ২ গ্রাম/মোল
- নাইট্রোজেনের (N₂) মোলার ভর = ২৮ গ্রাম/মোল

এখন, মোল সংখ্যা নির্ণয় করা যাক:

১. হাইড্রোজেনের মোল সংখ্যা:
\[ \text{মোল সংখ্যা} = \frac{\text{ভর}}{\text{মোলার ভর}} = \frac{৫}{২} = ২.৫ \text{ মোল} \]

২. নাইট্রোজেনের মোল সংখ্যা:
\[ \text{মোল সংখ্যা} = \frac{\text{ভর}}{\text{মোলার ভর}} = \frac{৩০}{২৮} \approx ১.০৭ \text{ মোল} \]

প্রতিক্রিয়াটি সঠিকভাবে সম্পন্ন হওয়ার জন্য, \( 1 \text{ মোল} \, N₂ \) এর জন্য \( 3 \text{ মোল} \, H₂ \) প্রয়োজন হয়। কিন্তু এখানে হাইড্রোজেন আছে ২.৫ মোল, যা ১.০৭ মোল নাইট্রোজেনের সাথে সম্পূর্ণ প্রতিক্রিয়া করার জন্য যথেষ্ট নয়।

অতএব, \( ২.৫ \text{ মোল} \, H₂ \) এর সাথে বিক্রিয়া করবে:
\[ \frac{২.৫ \text{ মোল} \, H₂}{3 \text{ মোল} \, H₂/\text{মোল} \, N₂} = \frac{২.৫"
569,৫০০ মিলি দ্রবণে ২৪.৫ গ্রাম সালফিউরিক এসিড দ্রবীভূত থাকলে দ্রবণের ঘনমাত্রা কত?,০.৫০,Chemistry,Chemistry,"দ্রবণের ঘনমাত্রা হিসাব করতে হলে আমাদের প্রথমে দ্রবণের ভর ভাগ করতে হবে দ্রবণের আয়তন দিয়ে। এখানে ঘনমাত্রা (Density) = দ্রবণের মোট ভর (Mass) / দ্রবণের আয়তন (Volume)।

আমাদের দেওয়া তথ্য অনুযায়ী:

১. সালফিউরিক এসিডের ভর = ২৪.৫ গ্রাম
২. দ্রবণের মোট আয়তন = ৫০০ মিলিলিটার

এখন আমরা জানি, দ্রবণের মোট ভর হলো দ্রবণে দ্রবীভূত পদার্থের ভর। এই ক্ষেত্রে দ্রবণের মোট ভর হচ্ছে সালফিউরিক এসিডের ভর, অর্থাৎ ২৪.৫ গ্রাম।

এক্ষেত্রে ঘনমাত্রা = ২৪.৫ গ্রাম / ৫০০ মিলিলিটার।

সাধারণত ঘনমাত্রাকে গ্রাম/মিলিলিটারে প্রকাশ করা হয়। সুতরাং,

ঘনমাত্রা = \( \frac{২৪.৫ \text{ গ্রাম}}{৫০০ \text{ মিলিলিটার}} \)

এখন ভাগ করলে পাই,

ঘনমাত্রা = ০.০৪৯ গ্রাম/মিলিলিটার

অতএব, ঘনমাত্রা হলো ০.০৪৯ গ্রাম/মিলিলিটার।

**উত্তর: ০.০৪৯**"
620,গ্লুকোজ এ কার্বনের শতকরা পরিমাণ কত?,৪০,Chemistry,Chemistry,"গ্লুকোজের রাসায়নিক সংকেত হলো \(\text{C}_6\text{H}_{12}\text{O}_6\)। গ্লুকোজের শতকরা গঠন বিশ্লেষণ করতে হলে প্রথমে তার মোট আণবিক ভর এবং প্রতিটি উপাদানের আণবিক ভর নির্ণয় করতে হবে।

প্রথমে গ্লুকোজের মোট আণবিক ভর নির্ধারণ করি।

- কার্বন (C) এর আণবিক ভর = ১২ গ্রাম/মোল
- হাইড্রোজেন (H) এর আণবিক ভর = ১ গ্রাম/মোল
- অক্সিজেন (O) এর আণবিক ভর = ১৬ গ্রাম/মোল

গ্লুকোজের মোট আণবিক ভর = (৬ × ১২) + (১২ × ১) + (৬ × ১৬)

= ৭২ + ১২ + ৯৬

= ১৮০ গ্রাম/মোল

এবার, গ্লুকোজে কার্বনের মোট ভর নির্ধারণ করি।

- ৬টি কার্বন পরমাণুর মোট ভর = ৬ × ১২ = ৭২ গ্রাম

কার্বনের শতকরা পরিমাণ নির্ণয় করতে গেলে:

\[
\text{কার্বনের শতকরা পরিমাণ} = \left(\frac{\text{কার্বনের মোট ভর}}{\text{গ্লুকোজের মোট আণবিক ভর}}\right) \times ১০০
\]

= \(\left(\frac{৭২}{১৮০}\right) \times ১০০\)

= ৪০ %

অতএব, গ্লুকোজে কার্বনের শতকরা পরিমাণ হলো **""উত্তর: ৪০""**।"
333,৫০ মিটার উঁচু দালানের ছাদ থেকে কোন বস্তু ছেড়ে দিলে এটি কত বেগে ভূপৃষ্ঠকে আঘাত করবে?,৩১.৩০,Physics,Physics,"বস্তুটির পতনের সময় ধরে নেওয়া হয় যে এটি মুক্ত পতনে আছে এবং কেবলমাত্র মহাকর্ষের প্রভাবেই পতন করছে। মহাকর্ষ ত্বরণ, \( g = 9.8 \, \text{m/s}^2 \)।

মুক্ত পতনের সমীকরণগুলির মধ্যে একটি হলো:

\( v^2 = u^2 + 2gh \)

এখানে,
\( v \) হলো শেষের বেগ (যা আমাদের বের করতে হবে),
\( u \) হলো প্রাথমিক বেগ (এক্ষেত্রে প্রাথমিক বেগ, \( u = 0 \, \text{m/s} \), কারণ বস্তুটি স্থিরভাবে ছেড়ে দেওয়া হয়েছে),
\( g \) হলো মহাকর্ষ ত্বরণ,
\( h \) হলো উচ্চতা।

অনুপাতগুলো বসিয়ে দিলে, আমাদের সমীকরণ হবে:

\( v^2 = 0 + 2 \times 9.8 \times 50 \)

\( v^2 = 980 \)

এখন, \( v \) বের করতে হলে উভয় পাশে বর্গমূল নিই:

\( v = \sqrt{980} \)

\( v \approx 31.3 \, \text{m/s} \)

সুতরাং, বস্তুর ভূপৃষ্ঠকে আঘাত করার সময়ের বেগ হবে প্রায় \( 31.3 \, \text{m/s} \)।

**উত্তর: 31.3**"
506,১২ মোল পারক্লোরিক এসিডের আণবিক ভর কত?,১২০৬,Chemistry,Chemistry,"পারক্লোরিক এসিড (HClO₄)-এর আণবিক ভর গণনা করতে, আমাদের এর প্রতিটি উপাদানীয় পরমাণুর ভর যোগ করতে হবে। চলুন পারক্লোরিক এসিডের আণবিক সংকেতের উপর ভিত্তি করে গাণিতিকভাবে আণবিক ভর নির্ণয় করি।

পারক্লোরিক এসিডের রাসায়নিক সংকেত হলো HClO₄। এখন আমরা প্রতিটি পরমাণুর আণবিক ভর দেখি:

- হাইড্রোজেন (H): প্রায় ১ গ্রাম/মোল
- ক্লোরিন (Cl): প্রায় ৩৫.৫ গ্রাম/মোল
- অক্সিজেন (O): প্রায় ১৬ গ্রাম/মোল

এখন প্রতিটি উপাদানীয় পরমাণুর সংখ্যা দ্বারা তার আণবিক ভর গুণ করতে হবে এবং সবগুলোর যোগফল করতে হবে:

- হাইড্রোজেনের জন্য: ১ × ১ = ১ গ্রাম/মোল
- ক্লোরিনের জন্য: ১ × ৩৫.৫ = ৩৫.৫ গ্রাম/মোল
- অক্সিজেনের জন্য: ৪ × ১৬ = ৬৪ গ্রাম/মোল

এখন আমরা সবগুলোর যোগফল করি:
\[ 
১ + ৩৫.৫ + ৬৪ = ১০০.৫ \text{ গ্রাম/মোল} 
\]

পারক্লোরিক এসিডের আণবিক ভর হলো ১০০.৫ গ্রাম/মোল। যেহেতু আমাদের ১২ মোল পারক্লোরিক এসিডের আণবিক ভর জানতে বলা হয়েছে, তাই আমরা ১০০.৫ কে ১২ দিয়ে গুণ করব:

\[
১০০.৫ \times ১২ = ১২০৬ \text{ গ্রাম}
\]

সুতরাং, ১২ মোল পারক্লোরিক এসিডের আণবিক ভর হলো ১২০৬ গ্রাম।

**উত্তর: ১২০৬**"
635,কোনো একটি পাত্রে ৪০ গ্রাম সোডিয়াম ধাতু ও ৩৫.৫ গ্রাম ক্লোরিন গ্যাস রাখা হলো। উপযুক্ত পরিবেশে বিক্রিয়া ঘটিয়ে সোডিয়াম ক্লোরাইড তৈরী করা হলো। কত গ্রাম সোডিয়াম অবশিষ্ট থাকবে?,১৭,Chemistry,Chemistry,"সোডিয়াম ধাতু এবং ক্লোরিন গ্যাসের বিক্রিয়ায় সোডিয়াম ক্লোরাইড (NaCl) সৃষ্টি হয়। এই বিক্রিয়াটি নিম্নরূপ:

\[ \text{2 Na} + \text{Cl}_2 \rightarrow \text{2 NaCl} \]

এই বিক্রিয়ায় দেখা যাচ্ছে, ২ মোল সোডিয়াম (Na) এবং ১ মোল ক্লোরিন (Cl₂) থেকে ২ মোল সোডিয়াম ক্লোরাইড (NaCl) তৈরী হয়। এখন আমাদের সংগ্রহে আছে ৪০ গ্রাম সোডিয়াম এবং ৩৫.৫ গ্রাম ক্লোরিন।

প্রথমে, মোল সংখ্যা বের করতে হবে।

### সোডিয়ামের মোল সংখ্যা:
সোডিয়ামের মোলার ভর \( \approx 23 \, \text{g/mol} \)।

\[ \text{নম্বর অব মোলস অব Na} = \frac{\text{ভর}}{\text{মোলার ভর}} = \frac{40}{23} \approx 1.739 \, \text{mol} \]

### ক্লোরিনের মোল সংখ্যা:
ক্লোরিন গ্যাসের (Cl₂) মোলার ভর \( \approx 71 \, \text{g/mol} \)।

\[ \text{নম্বর অব মোলস অব Cl}_2 = \frac{\text{ভর}}{\text{মোলার ভর}} = \frac{35.5}{71} \approx 0.5 \, \text{mol} \]

সোডিয়াম এবং ক্লোরিনের মধ্যে স্টোইকিওমেট্রিক অনুপাত ২:১ হওয়া প্রয়োজন। সুতরাং, ০.৫ মোল Cl₂ সম্পূর্ণ বিক্রিয়ায় গেলে ১ মোল Na ব্যয় হবে।

আমাদের কাছে সোডিয়ামের মোল আছে ১.৭৩৯ মোল, এবং তার থেকে মাত্র ১ মোল Na প্রয়োজন।

তাহলে অতিরিক্ত সোডিয়ামের পরিমাণ:

\[ \text{অবশিষ্ট Na} = 1.739 - 1 = 0.739 \, \text{mol} \]

এখন মোল থেকে গ্রামে পরিণত করতে:

\[ \text{অবশিষ্ট Na এর ভর} = "
401,১০ গ্রাম ভরের একটি বস্তুকে ভূমি থেকে ৬০ মিটার উচ্চতা হতে ফেলে দেওয়া হল। ৩ সেকেন্ড পর বস্তুটির ভরবেগ কত কেজি-মি./সে. হবে?,০.২৯,Physics,Physics,"ভরবেগ নির্ণয় করতে হলে শুরুতে বস্তুটির চূড়ান্ত গতিবেগ নির্ণয় করতে হবে। এটি ফেলার সময় মুক্তপতনের অধীনে ছিল, যার জন্য মাধ্যাকর্ষণ ত্বরণ প্রযোজ্য হয়। মুক্তপতনের গতিবেগ নির্ণয়ের জন্য নিচের সূত্রটি প্রযোজ্য:

\[ v = u + gt \]

এখানে:
- \( v \) = চূড়ান্ত গতিবেগ
- \( u \) = প্রাথমিক গতিবেগ (এক্ষেত্রে শুরুতে শূন্য, কারণ বস্তুকে ফেলা হয়েছে)
- \( g \) = মাধ্যাকর্ষণ ত্বরণ (পৃথিবীতে সাধারণত \( 9.8 \, \text{m/s}^2 \))
- \( t \) = সময়কাল (৩ সেকেন্ড)

মূলত:

\[ v = 0 + 9.8 \times 3 \]
\[ v = 29.4 \, \text{m/s} \]

এখন, ভরবেগ (\( p \)) নির্ণয় করা যাক:

\[ p = mv \]

এখানে:
- \( m \) = ভর (এক্ষেত্রে ১০ গ্রাম = ০.০১০ কেজি)
- \( v \) = চূড়ান্ত গতিবেগ (২৯.৪ মি./সে.)

\[ p = 0.010 \times 29.4 \]
\[ p = 0.294 \, \text{kg} \cdot \text{m/s} \]

এখন আমরা আমাদের চূড়ান্ত উত্তরটি প্রদান করতে পারি।

**উত্তর: 0.294**"
98,কোনো বৃত্তের ব্যাস ৯ সে.মি.। বৃত্তের ১৫ সে.মি. দীর্ঘ চাপের কেন্দ্রস্থ কোণের বৃত্তীয় পরিমাপ কত?,৩.৩৩,Math,Trigonometry,"বৃত্তের ব্যাস \(9\) সেন্টিমিটার হলে, এর ব্যাসার্ধ হবে:

\[
r = \frac{9}{2} = 4.5 \text{ সেন্টিমিটার}
\]

বৃত্তের কেন্দ্রস্থ কোণের বৃত্তীয় পরিমাপ নির্ণয় করতে হলে, আমাদের প্রথমে \( \theta \) রেডিয়ানে নিরূপণ করতে হবে। রেডিয়ান পরিমাপ পেতে আমরা নিম্নোক্ত সমীকরণ ব্যবহার করতে পারি:

\[
L = r \times \theta
\]

যেখানে, \( L \) হলো চাপের দৈর্ঘ্য এবং \( r \) হলো বৃত্তের ব্যাসার্ধ। আমাদের \( L = 15 \) সেন্টিমিটার এবং \( r = 4.5 \) সেন্টিমিটার দেওয়া আছে। উপরের সমীকরণটি ব্যবহার করে \( \theta \) নির্ণয় করা যাক:

\[
15 = 4.5 \times \theta
\]

\[
\theta = \frac{15}{4.5}
\]

\[
\theta = \frac{150}{45} = \frac{10}{3}
\]

সুতরাং, বৃত্তের কেন্দ্রস্থ কোণের বৃত্তীয় পরিমাপ হলো \( \frac{10}{3} \) রেডিয়ান। 

**উত্তর: \(\frac{10}{3}\)**"
