Q No.,Question,Answer,Domain,Sub-Domain,Model Response
512,প্রমাণ অবস্থায় ২ গ্রাম হাইড্রোজেন গ্যাসের আয়তন কত?,২২.৪০,Chemistry,Chemistry,"গ্যাসের আয়তন নির্ণয় করতে আমরা আদর্শ গ্যাস সমীকরণ ব্যবহার করতে পারি, যা হলো:

\[ PV = nRT \]

এখানে,
- \( P \) হল চাপ, 
- \( V \) হল আয়তন, 
- \( n \) হল কম্পাউন্ডের মোল সংখ্যা,
- \( R \) হল গ্যাসের সার্বজনীন গ্যাস ধ্রুবক, যার মান হচ্ছে \( 0.0821 \, \text{L}\cdot\text{atm}/(\text{mol}\cdot\text{K}) \),
- \( T \) হল তাপমাত্রা, যা প্রমাণ অবস্থায় \( 273.15 \, \text{K} \)।

প্রমাণ অবস্থার জন্য, চাপ \( P = 1 \, \text{atm} \)।

প্রথমে, ২ গ্রাম হাইড্রোজেন গ্যাসের মোল সংখ্যা নির্ণয় করবো। হাইড্রোজেন গ্যাসের (H₂) মোলার ভর প্রায় ২ গ্রাম/মোল।

\[ n = \frac{\text{দ্রব্যর ভর}}{\text{মোলার ভর}} = \frac{2}{2} = 1 \, \text{mol} \]

এখন, আদর্শ গ্যাস সমীকরণে আমরা এই মানগুলো স্থাপন করবো:

\[ V = \frac{nRT}{P} = \frac{1 \cdot 0.0821 \cdot 273.15}{1} \]

\[ V = 22.4145 \, \text{L} \]

সুতরাং, ২ গ্রাম হাইড্রোজেন গ্যাসের প্রমাণ অবস্থায় আয়তন হবে ২২.৪১৪৫ লিটার।

**উত্তর: ২২.৪১৪৫**"
330,১০০ মিটার উঁচু থেকে একটি বস্তু নিচে ফেলে দিলে এটি কত মি./সে. বেগে মাটিতে পড়বে?,৪৪.২৭,Physics,Physics,"বস্তুটি যখন ১০০ মিটার উচ্চতা থেকে মুক্তভাবে পড়ছে, তখন এটি মুক্ত পতন করছে এবং এর উপর কেবল মাধ্যাকর্ষণ শক্তি কাজ করছে। মাধ্যাকর্ষণ শক্তি Earth-এর জন্য সাধারণত \( g = 9.81 \, \text{m/s}^2 \) বলে ধরা হয়।

একটি বস্তু মুক্তপতনে থাকলে এর শেষের বেগ (final velocity) এবং শুরুর বেগ (initial velocity) এর সম্পর্ক বের করার জন্য আমরা পদার্থবিজ্ঞানের গাণিতিক সমীকরণটি ব্যবহার করতে পারি:

\[
v^2 = u^2 + 2gs
\]

এখানে,  
\( v \) = শেষের বেগ,  
\( u \) = শুরুর বেগ (যা ০, কারণ বস্তুটি ফেলে দেওয়া হয়েছে),  
\( g \) = মাধ্যাকর্ষণ ত্বরণ (\( 9.81 \, \text{m/s}^2 \)),  
\( s \) = বস্তুর পতনের উচ্চতা (শুরু অবস্থান থেকে শেষ অবস্থান পর্যন্ত পথ = ১০০ মিটার)।

এই সমীকরণে \( u = 0 \) প্রবেশ করাই এবং \( s = 100 \) ধরে সমাধান করলে,

\[
v^2 = 0 + 2 \times 9.81 \times 100
\]

\[
v^2 = 1962
\]

এখন, \( v \) বের করতে \( v \) এর স্কোয়ার রুট নিতে হবে:

\[
v = \sqrt{1962}
\]

\[
v \approx 44.29 \, \text{m/s}
\]

অতএব, বস্তুটি মাটিতে পড়বে প্রায় \( 44.29 \) মিটার প্রতি সেকেন্ড বেগে।

**উত্তর: 44.29**"
85,"২ সে.মি. ব্যাসার্ধ বিশিষ্ট বৃত্তের একটি চাপ কেন্দ্রে ১৮০ ডিগ্রি কোণ ধারণ করে, চাপটির দৈর্ঘ্য কত সে.মি. (প্রায়)?",৬.২৮,Math,Trigonometry,"একটি বৃত্তের চাপের দৈর্ঘ্য নির্ণয়ের জন্য আমাদের বৃত্তের ব্যাসার্ধ এবং কেন্দ্রীয় কোণটির প্রয়োজন হয়। এখানে দেওয়া আছে, বৃত্তের ব্যাসার্ধ \( r = 2 \) সে.মি. এবং কেন্দ্রীয় কোণ \( \theta = 180^\circ \)।

চাপের দৈর্ঘ্য \( L \) নির্ণয়ের সূত্র হলো:
\[
L = \left(\frac{\theta}{360^\circ}\right) \times 2\pi r
\]

এখন এই মানগুলো বসিয়ে, চাপের দৈর্ঘ্য নির্ণয় করা যাক:
\[
L = \left(\frac{180^\circ}{360^\circ}\right) \times 2 \times \pi \times 2
\]

\[
= \left(\frac{1}{2}\right) \times 4\pi
\]

\[
= 2\pi
\]

প্রায় \(\pi \approx 3.1416\) ধরে, আমরা পাই:
\[
L = 2 \times 3.1416 = 6.2832
\]

তাহলে চাপের দৈর্ঘ্য প্রায় 6.2832 সে.মি.

**উত্তর: 6.2832**"
433,"তাপমাত্রার পার্থক্য ১ ডিগ্রী সেলসিয়াস হলে, কেলভিন স্কেলে এ পার্থক্য কত হবে?",১,Physics,Physics,"তাপমাত্রার পার্থক্য নিয়ে আলোচনা করার আগে, আমাদের সেলসিয়াস এবং কেলভিন স্কেলের মধ্যে সম্পর্ক বুঝতে হবে। সেলসিয়াস এবং কেলভিন স্কেল একই পরিমাণ তাপমাত্রা ব্যবধানকে বোঝায়, তবে তাদের শুরু পয়েন্ট ভিন্ন। এক কেলভিন সমান এক ডিগ্রী সেলসিয়াসের, কিন্তু কেলভিন স্কেল শুরু হয় ০ কেলভিন থেকে যেখানে সেলসিয়াস শূন্যে থাকে -২৭৩.১৫°C (যা হল শূন্য কেলভিন)।

তাপমাত্রার পার্থক্য হিসেব করার সময় সেলসিয়াস এবং কেলভিন স্কেলের মানে একটি সরাসরি সমানুপাতিক সম্পর্ক থাকে:

১ ডিগ্রী সেলসিয়াসের তাপমাত্রা পার্থক্য = ১ কেলভিনের পার্থক্য

এই কারণে, যখন তাপমাত্রার পার্থক্য বিবেচনা করা হয়, তখন পার্থক্যটি সেলসিয়াস এবং কেলভিন স্কেলে একই হবে।

**উত্তর: ১**"
584,পানিতে হাইড্রোজেন এর শতকরা পরিমাণ কত?,১১.১১,Chemistry,Chemistry,"পানির রাসায়নিক সংকেত হলো \( \text{H}_2\text{O} \)। এটি নির্দেশ করে প্রতিটি পানি অণুতে দুটি হাইড্রোজেন পরমাণু এবং একটি অক্সিজেন পরমাণু থাকে।

প্রথমে আমরা হাইড্রোজেন এবং অক্সিজেনের পারমাণবিক ভরগুলির সাহায্যে পানির মোট ভর নির্ণয় করব:
- হাইড্রোজেনের পারমাণবিক ভর প্রায় ১ গ্রাম/মোল।
- অক্সিজেনের পারমাণবিক ভর প্রায় ১৬ গ্রাম/মোল।

তাহলে, পানির অণুর মোট ভর হবে:
\[ 
(2 \times 1) + (1 \times 16) = 2 + 16 = 18 \text{ গ্রাম/মোল} 
\]

এখন, হাইড্রোজেনের শতকরা পরিমাণ নির্ণয় করতে, দুটো হাইড্রোজেন পরমাণুর মোট ভরকে (২ গ্রাম/মোল) পানির মোট ভর (১৮ গ্রাম/মোল) দিয়ে ভাগ করতে হবে এবং তারপরে ১০০ দিয়ে গুণ করতে হবে:
\[
\text{শতকরা হাইড্রোজেন} = \left( \frac{2}{18} \right) \times 100
\]

এই গণনা করে পাই:
\[
\text{শতকরা হাইড্রোজেন} = \left( \frac{2}{18} \right) \times 100 \approx 11.11
\]

সুতরাং, পানিতে হাইড্রোজেনের শতকরা পরিমাণ হলো প্রায় ১১.১১%।

**উত্তর: ১১.১১**"
656,১০০০ মিলি এ পটাশিয়াম কার্বনেট এর ০.১২৫ মোলার দ্রবণ তৈরী করা হলো। দ্রবণে কত গ্রাম পটাশিয়াম কার্বনেট আছে?,১৭.২৫,Chemistry,Chemistry,"পটাশিয়াম কার্বনেটের \( \text{K}_2\text{CO}_3 \) এর মোলার ভর নির্ণয় করা যাক। পটাশিয়াম (K) এর পারমাণবিক ভর ৩৯, কার্বন (C) এর পারমাণবিক ভর ১২, এবং অক্সিজেন (O) এর পারমাণবিক ভর ১৬।

\[ 
\text{মোলার ভর} = 2 \times 39 (\text{K}) + 12 (\text{C}) + 3 \times 16 (\text{O}) 
\]

\[ 
\text{মোলার ভর} = 2 \times 39 + 12 + 48 
\]

\[ 
\text{মোলার ভর} = 78 + 12 + 48 
\]

\[ 
\text{মোলার ভর} = 138 \, \text{গ্রাম/মোল} 
\]

এখন আমরা দ্রবণে পটাশিয়াম কার্বনেটের মোট গ্রাম গণনা করবো। আমরা জানি:

\[ 
\text{মোলারিটি (M)} = \frac{\text{দ্রবিত পদার্থের মোল সংখ্যা}}{\text{লিটার দ্রবণ}} 
\]

\[ 
0.125 = \frac{\text{মোল সংখ্যা}}{1 \, \text{লিটার}} 
\]

এ থেকে, দ্রবিত পদার্থের মোল সংখ্যা = ০.১২৫ মোল।

এরপর আমরা মোট গ্রাম গণনা করতে পারি:

\[ 
\text{গ্রাম} = \text{মোল সংখ্যা} \times \text{মোলার ভর} 
\]

\[ 
\text{গ্রাম} = 0.125 \times 138 
\]

\[ 
\text{গ্রাম} = 17.25 
\]

সুতরাং, দ্রবণে পটাশিয়াম কার্বনেটের পরিমাণ হলো ১৭.২৫ গ্রাম।

**উত্তর: ১৭.২৫**"
642,সালফিউরিক এসিডের ২০০ মিলি  এর ০.৫ মোলার দ্রবণ তৈরী করা হলো। দ্রবণে ১০ গ্রাম সোডিয়াম হাইড্রোক্সাইড যোগ করলে কি পরিমাণ সোডিয়াম হাইড্রোক্সাইড দ্রবণে থেকে যাবে?,২,Chemistry,Chemistry,"প্রদত্ত সমস্যার সমাধান করতে, আমরা প্রথমে সালফিউরিক এসিড এবং সোডিয়াম হাইড্রোক্সাইডের মধ্যে রাসায়নিক বিক্রিয়াটি লক্ষ্য করি। সালফিউরিক এসিড (\(H_2SO_4\)) এবং সোডিয়াম হাইড্রোক্সাইড (\(NaOH\)) নিম্নলিখিত বিক্রিয়ায় প্রতিক্রিয়া করে:

\[ H_2SO_4 + 2NaOH \rightarrow Na_2SO_4 + 2H_2O \]

এই বিক্রিয়া অনুযায়ী, এক মোল সালফিউরিক এসিড প্রতিক্রিয়া করে দুই মোল সোডিয়াম হাইড্রোক্সাইডের সাথে। 

**প্রথম ধাপ:** সালফিউরিক এসিডের পরিমাণ নির্ণয় করা।

দেওয়া আছে যে সালফিউরিক এসিডের দ্রবণ ০.৫ মোলারের এবং এর পরিমাণ ২০০ মিলি হলো। মোলারিটি সূত্র অনুযায়ী, 

\[
\text{Molarity} = \frac{\text{Moles of solute}}{\text{Volume in liters}}
\]

এখানে, ভলিউম = \( \frac{200}{1000} \) লিটার = ০.২ লিটার। 

সুতরাং, \( \text{Moles of } H_2SO_4 = 0.5 \times 0.2 = 0.1 \text{ moles} \)।

**দ্বিতীয় ধাপ:** সোডিয়াম হাইড্রোক্সাইডের পরিমাণ নির্ণয় করা।

সোডিয়াম হাইড্রোক্সাইডের ভর দেওয়া আছে ১০ গ্রাম। এর মোলার ভর প্রায় ৪০ গ্রাম/মোল। 

সুতরাং,

\[
\text{Moles of } NaOH = \frac{10}{40} = 0.25 \text{ moles}
\]

**তৃতীয় ধাপ:** প্রতিক্রিয়া পরবর্তী অবস্থা নির্ণয় করা।

বিক্রিয়া অনুযায়ী, ১ মোল \( H_2SO_4 \) ২ মোল \( NaOH \) এর সাথে সম্পূর্ণ বিক্রিয়া করে। আমাদের কাছে ০.১ মোল \( H_2SO_4 \"
602,কার্বন ডাইঅক্সাইড অণু গঠনে ৩ গ্রাম অক্সিজেনের সাথে যুক্ত হবে?,৮,Chemistry,Chemistry,"প্রথমে, চলুন আমরা কার্বন ডাইঅক্সাইড (CO₂) অণুর গঠন নিয়ে আলোচনা করি। একটি কার্বন ডাইঅক্সাইড অণুতে একটি কার্বন (C) পরমাণু এবং দুটি অক্সিজেন (O) পরমাণু থাকে।

প্রথমে আমাদের জানতে হবে কি পরিমাণ অক্সিজেন (O) আমরা গ্রহণ করছি এবং এর সাথে কি পরিমাণ কার্বন (C) যুক্ত হবে। 

অক্সিজেন পরমাণুর পারমাণবিক ভর (Atomic mass) হল প্রায় ১৬ গ্রাম/মোল এবং কার্বন পরমাণুর পারমাণবিক ভর হল প্রায় ১২ গ্রাম/মোল। একটি কার্বন ডাইঅক্সাইড অণুতে দুটি অক্সিজেন পরমাণু থাকে, তাই মোট অক্সিজেনের ভর = ২ × ১৬ = ৩২ গ্রাম/মোল।

এখন, প্রশ্নে ৩ গ্রাম অক্সিজেনের কথা বলা হয়েছে। সুতরাং, ৩২ গ্রাম অক্সিজেনের সাথে যে কার্বন ডাইঅক্সাইড তৈরি হবে তার মধ্যে ১২ গ্রাম কার্বন থাকে।

তাহলে, ৩ গ্রাম অক্সিজেনের সাথে যে কার্বন যুক্ত হবে তার পরিমাণ নির্ণয় করতে আমরা সমানুপাতিক সম্পর্ক ব্যবহার করতে পারি:

৩২ গ্রাম অক্সিজেনে ১২ গ্রাম কার্বন,
তাহলে, ৩ গ্রাম অক্সিজেনে কত গ্রাম কার্বন?

\[ \frac{১২}{৩২} = \frac{x}{৩} \]

এখান থেকে, \( x = \frac{১২}{৩২} \times ৩ \)

\[ x = \frac{৩৬}{৩২} = \frac{৯}{৮} = ১.১২৫ \]

এই হিসাব অনুযায়ী, ৩ গ্রাম অক্সিজেনের সাথে ১.১২৫ গ্রাম কার্বন যুক্ত হয়।

অতএব, ৩ গ্রাম অক্সিজেনের সাথে যে পরিমাণ কার্বন যুক্ত হবে তা হল ১.১২৫ গ্রাম।

**উত্তর: ১.১২৫**"
295,"একটি তারের প্রস্থচ্ছেদের ক্ষেত্রফল নির্ণয়ে স্ক্র-গজের রৈখিক স্কেলের পাঠ পাওয়া যায় ২ মি.মি., বৃত্তাকার স্কেলের পাঠ ০.৪০ মি.মি., বৃত্তাকার স্কেলটির মোট ভাগ সংখ্যা ১০০ এবং যন্ত্রটির পিচ ১ মি.মি.। বৃত্তাকার স্কেলের কত নম্বর দাগ রৈখিক স্কেলের সাথে হুবহু মিলে যায়?",৪০,Physics,Physics,"প্রথমে আমরা স্ক্র-গজের ধারণাটি স্পষ্ট করে নেই। স্ক্র-গজে দুটি প্রধান স্কেল থাকে: একটি রৈখিক স্কেল এবং একটি বৃত্তাকার স্কেল। রৈখিক স্কেলে মূল স্কেলের পাঠ থাকে এবং বৃত্তাকার স্কেল আমাদেরকে যথাযথ পাঠ প্রদান করে যা আরও সূক্ষ্ম পরিমাপে পৌঁছতে সাহায্য করে।

আমরা যে তথ্যগুলো পেয়েছি তা হলো:

- রৈখিক স্কেলের পাঠ = ২ মি.মি.
- বৃত্তাকার স্কেলের পাঠ = ০.৪০ মি.মি.
- মোট বৃত্তাকার স্কেলের ভাগ সংখ্যা = ১০০
- যন্ত্রটির পিচ = ১ মি.মি.

এখন, বৃত্তাকার স্কেলের একটি ভাগের মূল্য কত হবে তা বের করি:
\[
\text{একটি ভাগের মূল্য} = \frac{\text{পিচ}}{\text{বৃত্তাকার স্কেলের মোট ভাগ সংখ্যা}} = \frac{১ \text{ মি.মি.}}{১০০} = ০.০১০ \text{ মি.মি.}
\]

বৃত্তাকার স্কেলের পাঠ (০.৪০ মি.মি.) থেকে বুঝা যায় কত নম্বর দাগ রৈখিক স্কেলের সাথে হুবহু মিলে যায়। এটি বের করার জন্য, বৃত্তাকার স্কেলের পাঠকে একটি ভাগের মূল্যে ভাগ করি:
\[
\text{দাগ সংখ্যা} = \frac{\text{বৃত্তাকার স্কেলের পাঠ}}{\text{একটি ভাগের মূল্য}} = \frac{০.৪০ \text{ মি.মি.}}{০.০১০ \text{ মি.মি.}} = ৪০
\]

সুতরাং, বৃত্তাকার স্কেলের ৪০ নম্বর দাগটি রৈখিক স্কেলের সাথে হুবহু মিলে যায়।

**উত্তর: ৪০**"
363,একই রাস্তায় পরস্পর বিপরীত দিক থেকে আগত ১৫ কেজি ও ১০ কেজি ভরের দুটি বস্তু যথাক্রমে ৩ মি./সে. এবং ৫ মি./সে. বেগে আসে এবং মুখোমুখি সংঘর্ষ হয়ে একসাথে আটকে যায়। সংঘর্ষের আগে ২য় বস্তুর গতিশক্তি কত জুল?,১২৫,Physics,Physics,"প্রথমে, আমরা ২য় বস্তুর গতিশক্তি (Kinetic Energy) হিসাব করব। এক বস্তুতে গতিশক্তি \( KE \) নির্ণয়ের সূত্রটি হলো:

\[
KE = \frac{1}{2} mv^2
\]

এখানে,
- \( m \) হলো বস্তুর ভর (কেজি),
- \( v \) হলো বেগ (মি./সে.)।

২য় বস্তুটির ভর \( m = 10 \) কেজি, এবং এর বেগ \( v = 5 \) মি./সে.।

সূত্র প্রয়োগ করে, ২য় বস্তুর গতিশক্তি:

\[
KE = \frac{1}{2} \times 10 \times (5)^2
\]

\[
= \frac{1}{2} \times 10 \times 25
\]

\[
= \frac{1}{2} \times 250
\]

\[
= 125 \text{ জুল}
\]

তাহলে, সংঘর্ষের আগে ২য় বস্তুর গতিশক্তি হলো \( 125 \) জুল।

**উত্তর: 125**"
611,২ লিটারে ৮০ গ্রাম সোডিয়াম হাইড্রোক্সাইড থাকলে ঘনমাত্রা কত?,১,Chemistry,Chemistry,"ঘনমাত্রা (কনসেন্ট্রেশন) হল একটি দ্রবণের সেই বৈশিষ্ট্য যা দ্রাবকতে দ্রবীভূত পদার্থের পরিমাণ নির্দেশ করে। এটি সাধারণত mol/L (মোল প্রতি লিটার) বা g/L (গ্রাম প্রতি লিটার) এককে প্রকাশিত হয়। এখানে আমাদেরকে গ্রাম প্রতি লিটার (g/L) এককে ঘনমাত্রা বের করতে বলা হয়েছে।

প্রথমে, আমাদের জানা দরকার সোডিয়াম হাইড্রোক্সাইড (NaOH) কত গ্রাম দ্রবণে দ্রবীভূত আছে এবং সেই দ্রবণের মোট আয়তন কত। আমাদের প্রদত্ত:

- সোডিয়াম হাইড্রোক্সাইড = ৮০ গ্রাম
- দ্রবণের মোট আয়তন = ২ লিটার

ঘনমাত্রা (g/L) হিসাব করতে, আমরা নীচের সূত্রটি ব্যবহার করব:

\[
\text{ঘনমাত্রা (g/L)} = \frac{\text{দ্রবীভূত পদার্থের ভর (গ্রাম)}}{\text{দ্রবণের আয়তন (লিটার)}}
\]

এই সূত্র অনুযায়ী,

\[
\text{ঘনমাত্রা (g/L)} = \frac{৮০ \text{ গ্রাম}}{২ \text{ লিটার}} = ৪০ \text{ গ্রাম প্রতি লিটার}
\]

সুতরাং, সোডিয়াম হাইড্রোক্সাইড দ্রবণের ঘনমাত্রা ৪০ g/L।

**উত্তর: ৪০**"
307,একটি বস্তু সরল পথে ১০ মিটার অগ্রসর হয়ে সেখান থেকে একই পথে ৪ মিটার ফিরে এলো। দূরত্ব ও সরণের পার্থক্য কত মিটার?,৮ ,Physics,Physics,"বস্তুটি প্রথমে ১০ মিটার অগ্রসর হলো এবং পরে ৪ মিটার ফিরে এলো। সরল পথে গমনের ক্ষেত্রে মোট অগ্রসর হওয়া দূরত্ব এবং সরণের হিসাব নিম্নরূপ:

১. **দূরত্ব**: 
দূরত্ব কোনো বস্তুর মোট পথ অতিক্রমের পরিমাণকে বোঝায়। সেক্ষেত্রে-
প্রথমে ১০ মিটার, তারপর ফিরে এলো ৪ মিটার। 
তাহলে, মোট দূরত্ব: \(10 + 4 = 14\) মিটার।

২. **সরণ**:
সরল পথে সরণ হচ্ছে প্রাথমিক বিন্দু থেকে চূড়ান্ত বিন্দুর সরল রেখায় দূরত্ব। যেখানে দিকও বিবেচনায় নিতে হয়।
প্রথম ১০ মিটার সামনে গিয়েছে কিন্তু ৪ মিটার ফিরে এসেছে, তাই চূড়ান্ত অবস্থান হবে: \(10 - 4 = 6\) মিটার সামনে।

এখন দূরত্ব এবং সরণের পার্থক্য নির্ণয় করি:
দূরত্ব - সারণ = \(14 - 6 = 8\) মিটার।

সুতরাং, দূরত্ব ও সরণের পার্থক্য ৮ মিটার।

**উত্তর: 8**"
260,একটি ছক্কা ও একটি মুদ্রা একসাথে নিক্ষেপ করা হলে ছক্কায় বিজোড় সংখ্যা ও মুদ্রায় হেড পাওয়ার সম্ভাবনা কত?,১/৪,Math,Probability,"একটি ছক্কা ছোঁড়া হলে এতে ১ থেকে ৬ পর্যন্ত সংখ্যা আসে। বিজোড় সংখ্যাগুলো হলো ১, ৩, এবং ৫। তাই, ছক্কায় একটি বিজোড় সংখ্যা আসার সম্ভাবনা হলো:

বিজোড় সংখ্যা সংখ্যা = ৩
মোট সংখ্যা = ৬

তাই, বিজোড় সংখ্যা আসার সম্ভাবনা = \( \frac{৩}{৬} = \frac{১}{২} \)

এখন একটি মুদ্রা ছোঁড়া হলে এটি হেড অথবা টেইল হতে পারে। তাই, মুদ্রায় হেড আসার সম্ভাবনা হলো:

হেড আসার সম্ভাবনা = \( \frac{১}{২} \)

এখন আমরা ছক্কায় বিজোড় সংখ্যা এবং মুদ্রায় হেড আসার কম্বাইন্ড (মিলিত) সম্ভাবনা বের করবো। যেহেতু ছক্কা এবং মুদ্রা একসাথে ছোঁড়ার ঘটনাগুলি পরস্পর নিরপেক্ষ, তাই এই দুটি ঘটনার সম্ভাবনাকে গুণ করতে হবে:

ছক্কায় বিজোড় সংখ্যা এবং মুদ্রায় হেড আসার সম্ভাবনা = \( \frac{১}{২} \times \frac{১}{২} = \frac{১}{৪} \)

**উত্তর: \(\frac{১}{৪}\)**"
661,১ গ্রাম হাইড্রোজেন ও ৮৫ গ্রাম ক্লোরিন বিক্রিয়া করে হাইড্রোক্লোরিক এসিড উৎপন্ন হলো। সর্বোচ্চ কি পরিমাণ ক্লোরিন হাইড্রোজেনের সাথে যুক্ত হবে?,৩৫.৫০,Chemistry,Chemistry,"প্রদত্ত সমস্যাটি একটি রাসায়নিক বিক্রিয়া বিষয়ক সমস্যা যেখানে হাইড্রোজেন এবং ক্লোরিনের বিক্রিয়ায় হাইড্রোক্লোরিক এসিড (HCl) গঠিত হয়। রাসায়নিক বিক্রিয়াটি নিম্নরূপ হয়:

\[ \text{H}_2 + \text{Cl}_2 \rightarrow 2\text{HCl} \]

এখানে একটি H<sub>2</sub> অণু একটি Cl<sub>2</sub> অণুর সাথে বিক্রিয়া করে দুটি HCl অণু তৈরি করে। 

প্রতিটি H<sub>2</sub> অণুর ভর: 
- হাইড্রোজেনের পারমাণবিক ভর প্রায় ১ গ্রাম/মোল। 
- দুইটি হাইড্রোজেন পরমাণু মিলে ২ গ্রাম/মোল।

প্রতিটি Cl<sub>2</sub> অণুর ভর:
- ক্লোরিনের পারমাণবিক ভর প্রায় ৩৫.৫ গ্রাম/মোল। 
- দুইটি ক্লোরিন পরমাণু মিলে ৭১ গ্রাম/মোল।

প্রদত্ত ১ গ্রাম হাইড্রোজেনের মোল সংখ্যা:
\[ \frac{1 \text{ গ্রাম}}{2 \text{ গ্রাম/মোল}} = 0.5 \text{ মোল} \]

এই 0.5 মোল H<sub>2</sub> সম্পূর্ণরূপে বিক্রিয়া করার জন্য কত মোল Cl<sub>2</sub> প্রয়োজন তা নির্ণয় করবো:

0.5 মোল H<sub>2</sub> এর জন্য স্টোইকিওমেট্রি অনুযায়ী সমান মোল Cl<sub>2</sub> প্রয়োজন, যা 0.5 মোল Cl<sub>2</sub>।

ক্লোরিনের জন্য ভর যোগ করতে হবে:
0.5 মোল Cl<sub>2</sub> এর ওজন:
\[ 0.5 \text{ মোল} \times 71 \text{ গ্রাম/মোল} = 35.5 \text{ গ্রাম} \]

অতএব, ১ গ্রাম হাইড্রোজেনের সাথে সর্বোচ্চ ৩৫.৫ গ্রাম ক্লোরিন যুক্ত হতে পারে"
522,২০০ গ্রাম ক্যালসিয়াম কার্বনেটের মোল সংখ্যা কত?,২,Chemistry,Chemistry,"ক্যালসিয়াম কার্বনেটের (CaCO₃) মোল সংখ্যা নির্ণয় করতে, আমাদের প্রথমে এর মোলার ভর নির্ণয় করতে হবে।

ক্যালসিয়াম কার্বনেটের রাসায়নিক সংকেত হলো CaCO₃। এর গঠন অনুসারে আমরা পাই:
- ক্যালসিয়াম (Ca) এর পরমাণু ভর = ৪০ গ্রাম/মোল
- কার্বন (C) এর পরমাণু ভর = ১২ গ্রাম/মোল
- অক্সিজেন (O) এর পরমাণু ভর = ১৬ গ্রাম/মোল (এবং অক্সিজেনের সংখ্যা ৩টি)

তাহলে, ক্যালসিয়াম কার্বনেটের মোট মোলার ভর হবে:
\[ 
\text{মোলার ভর} = ৪০ + ১২ + (৩ \times ১৬)
\]
\[ 
= ৪০ + ১২ + ৪৮
\]
\[ 
= ১০০ \text{ গ্রাম/মোল}
\]

এখন, ২০০ গ্রাম ক্যালসিয়াম কার্বনেটের মোল সংখ্যা নির্ণয় করতে মোলের সূত্র প্রয়োগ করতে হবে:
\[ 
\text{মোল সংখ্যা} = \frac{\text{পদার্থের ভর}}{\text{মোলার ভর}}
\]
\[ 
= \frac{২০০ \text{ গ্রাম}}{১০০ \text{ গ্রাম/মোল}}
\]
\[ 
= ২ \text{ মোল}
\]

সুতরাং, ২০০ গ্রাম ক্যালসিয়াম কার্বনেটের মোল সংখ্যা ২ মোল।

**উত্তর: ২**"
637,হাইড্রোক্লোরিক এসিড উৎপাদনের জন্য ১ গ্রাম হাইড্রোজেন এর সাথে ৭০ গ্রাম ক্লোরিন যোগ করা হলো। কত গ্রাম ক্লোরিন অবশিষ্ট থাকবে?,৩৪.৫০,Chemistry,Chemistry,"হাইড্রোক্লোরিক এসিড (HCl) উৎপাদনের প্রক্রিয়ায়, হাইড্রোজেন (H₂) এবং ক্লোরিন (Cl₂) প্রতিক্রিয়া করে হাইড্রোক্লোরিক এসিড (HCl) তৈরি করে। এই প্রতিক্রিয়ার জন্য রাসায়নিক সমীকরণটি হলো:

\[ \text{H}_2 + \text{Cl}_2 \rightarrow 2\text{HCl} \]

প্রতি ১ মোল হাইড্রোজেন গ্যাসের সাথে ১ মোল ক্লোরিন গ্যাস প্রতিক্রিয়া করে। এর জন্য, গুণসংখ্যার ভিত্তিতে ভর হিসাব করা যাক:

- হাইড্রোজেনের মোলার ভর: ২ গ্রাম/মোল
- ক্লোরিনের মোলার ভর: ৭১ গ্রাম/মোল (যেহেতু Cl₂, তাই ৩৫.৫ × ২)

প্রতিটি ১ মোল হাইড্রোজেনের জন্য ১ মোল ক্লোরিন ব্যবহার হয়, অর্থাৎ ২ গ্রাম হাইড্রোজেনের সাথে ৭১ গ্রাম ক্লোরিন প্রতিক্রিয়া করবে।

এখানে ১ গ্রাম হাইড্রোজেন ব্যবহৃত হয়েছে। প্রথমে, হাইড্রোজেনের জন্য প্রয়োজনীয় ক্লোরিনের পরিমাণ বের করতে হবে:

\[
\frac{৭১ \, \text{গ্রাম ক্লোরিন}}{২ \, \text{গ্রাম হাইড্রোজেন}} \times ১ \, \text{গ্রাম হাইড্রোজেন} = ৩৫.৫ \, \text{গ্রাম ক্লোরিন}
\]

প্রয়োজনীয় ক্লোরিন = ৩৫.৫ গ্রাম

শুরুতে ছিল ৭০ গ্রাম ক্লোরিন। অবশিষ্ট ক্লোরিন হবে:

\[
৭০ \, \text{গ্রাম} - ৩৫.৫ \, \text{গ্রাম} = ৩৪.৫ \, \text{গ্রাম}
\]

**উত্তর: ৩৪.৫ গ্রাম**"
