Q No.,Question,Answer,Domain,Sub-Domain,Model Response
626,ক্লোরিক এসিডে ক্লোরিনের এর শতকরা পরিমাণ কত?,৪২.০১,Chemistry,Chemistry,"ক্লোরিক অ্যাসিডের রাসায়নিক সংকেত হলো \(HClO_3\)। ক্লোরিনের শতকরা পরিমাণ বের করতে হলে, প্রথমে ক্লোরিক অ্যাসিডের আণবিক ভর বের করতে হবে।

হাইড্রোজেনের পারমাণবিক ভর (H) = 1 amu
ক্লোরিনের পারমাণবিক ভর (Cl) = 35.5 amu
অক্সিজেনের পারমাণবিক ভর (O) = 16 amu

অতএব, ক্লোরিক অ্যাসিডের আণবিক ভর:
\[
HClO_3 = 1 + 35.5 + (3 \times 16) = 1 + 35.5 + 48 = 84.5 amu
\]

ক্লোরিক অ্যাসিডে ক্লোরিনের শতকরা পরিমাণ:
\[
\frac{ক্লোরিনের\ ভর}{ক্লোরিক\ অ্যাসিডের\ আণবিক\ ভর} \times 100
\]
\[
\frac{35.5}{84.5} \times 100 = 41.99\% \approx 42\%
\]

সুতরাং, ক্লোরিক অ্যাসিডে ক্লোরিনের শতকরা পরিমাণ প্রায় 42%.

উত্তর: 42"
398,৪০ কেজি ভরের এক বালক সিঁড়ি দিয়ে ১৫ সেকেন্ড এ ছাদে উঠে। সিঁড়িতে ধাপের সংখ্যা ২০ টি ও প্রতিটি ধাপের উচ্চতা ১৬ সে.মি.। বালকটি কত জুল কাজ করেছিল?,১২৫৪.৪,Physics,Physics,"এখানে,
বালকের ভর, m = ৪০ কেজি
সিঁড়িতে ধাপের সংখ্যা, n = ২০ টি
প্রতিটি ধাপের উচ্চতা, h = ১৬ সে.মি. = ০.১৬ মিটার

তাহলে, বালকটির মোট উচ্চতা, H = n × h = ২০ × ০.১৬ = ৩.২ মিটার

সুতরাং, বালকটি ছাদে উঠতে যে পরিমাণ কাজ করেছে, তা হলো:
W = m × g × H
= ৪০ কেজি × ৯.৮ মিটার/সেকেন্ড² × ৩.২ মিটার
= ১২৫৪.৪ জুল

অতএব, বালকটি ১২৫৪.৪ জুল কাজ করেছিল।

উত্তর: ১২৫৪.৪"
370,একটি বস্তুকে সুতায় বেধে উল্লম্বতলে একবার ঘুরিয়ে আনলে সম্পাদিত কাজের পরিমান কত জুল?,০,Physics,Physics,"এখানে প্রশ্নটি হলো, একটি বস্তুকে সুতায় বেঁধে উল্লম্বতলে একবার ঘুরিয়ে আনলে সম্পাদিত কাজের পরিমাণ কত হবে?

আমরা জানি, কাজ (Work) = বল (Force) × সরণ (Displacement) × cos(θ)

উল্লম্বতলে যখন বস্তুকে ঘোরানো হয়, তখন প্রতিটি মুহূর্তে সুতার টension (টান) এবং বস্তুর সরণের মধ্যে একটি কোণ থাকে। এই কোণটির কারণে tension দ্বারা কৃত কাজ সবসময় শূন্য হয়।

কারণ, উল্লম্ব বৃত্তাকার পথে যখন বস্তুটি ঘোরে, তখন সুতার টension সবসময় কেন্দ্রের দিকে থাকে, কিন্তু বস্তুর সরণ হয় স্পর্শক বরাবর। এই ক্ষেত্রে, টension এবং সরণের মধ্যে কোণ θ = 90° হয়।

সুতরাং, উল্লম্ব বৃত্তাকার পথে বস্তুকে ঘোরাতে tension দ্বারা কৃত কাজ:
W = T × d × cos(90°) = T × d × 0 = 0

যেহেতু উল্লম্বতলে একবার ঘোরাতে সুতার টension দ্বারা কৃত কাজ শূন্য, তাই সম্পাদিত কাজের পরিমাণও শূন্য হবে।

উত্তর: 0"
624,২৪৯.৫ গ্রাম ব্লু ভিট্রিয়লকে উত্তপ্ত করে ১৫০ গ্রাম সাদা পাউডার পাওয়া গেল। উৎপাদের শতকরা পরিমাণ কত?,৯৪.১০,Chemistry,Chemistry,"ধাপ ১: প্রথমে, ব্লু ভিট্রিয়লের আণবিক ভর এবং সাদা পাউডার-এর (যা সম্ভবত কপার সালফেট) আণবিক ভর নির্ণয় করতে হবে। ব্লু ভিট্রিয়ল হল কপার সালফেট পেন্টাহাইড্রেট (CuSO₄.5H₂O)।

*   CuSO₄.5H₂O এর আণবিক ভর = ৬৩.৫৫ + ৩২.০৬ + ৪ * ১৬ + ৫ * (২ * ১.০০৮ + ১৬) = ৬৩.৫৫ + ৩২.০৬ + ৬৪ + ৫ * ১৮.০১৬ = ২৪৯.৬৮ গ্রাম/মোল (প্রায়)

*   CuSO₄ এর আণবিক ভর = ৬৩.৫৫ + ৩২.০৬ + ৪ * ১৬ = ১৫৯.৬১ গ্রাম/মোল (প্রায়)

ধাপ ২: ব্লু ভিট্রিয়লকে উত্তপ্ত করলে কপার সালফেট (CuSO₄) এবং জলীয় বাষ্প উৎপন্ন হয়।

  CuSO₄.5H₂O → CuSO₄ + 5H₂O

ধাপ ৩: এখন, ২৪৯.৫ গ্রাম ব্লু ভিট্রিয়ল থেকে কত গ্রাম কপার সালফেট পাওয়া যায়, সেটি হিসাব করতে হবে।

যদি ২৪৯.৬৮ গ্রাম ব্লু ভিট্রিয়ল থেকে ১৫৯.৬১ গ্রাম কপার সালফেট পাওয়া যায়, তবে ২৪৯.৫ গ্রাম থেকে পাওয়া যাবে:

(১৫৯.৬১ / ২৪৯.৬৮) * ২৪৯.৫ = ১৫৯.২৯ গ্রাম (প্রায়)

ধাপ ৪: প্রশ্নে দেওয়া আছে, ১৫০ গ্রাম সাদা পাউডার পাওয়া গেছে। সুতরাং, উৎপাদের শতকরা পরিমাণ হবে:

  (প্রকৃত উৎপাদ / তাত্ত্বিক উৎপাদ) * ১০০

  ( ১৫০ / ১৫৯.২৯ ) * ১০০ = ৯৪.১৯ % (প্রায়)

সুতরাং, উৎপাদের শতকরা পরিমাণ ৯৪.১৯%

উত্তর: ৯৪.১৯"
664,৫০ গ্রাম ফ্লোরিনকে ৪ গ্রাম হাইড্রোজেন গ্যাসের মধ্যে চালনা করা হলো। বিক্রিয়ায় কি পরিমাণ হাইড্রোজেন ফ্লোরিনের সাথে বিক্রিয়া করবে?,২.৬৩,Chemistry,Chemistry,"প্রথমে, আমাদের ফ্লোরিন (F₂) এবং হাইড্রোজেন (H₂) এর মোলার ভর জানতে হবে।

ফ্লোরিনের মোলার ভর (F₂) = 2 × 19 = 38 গ্রাম/মোল
হাইড্রোজেনের মোলার ভর (H₂) = 2 × 1 = 2 গ্রাম/মোল

এখন, ৫০ গ্রাম ফ্লোরিনের মোল সংখ্যা নির্ণয় করি:
ফ্লোরিনের মোল সংখ্যা = ওজন / মোলার ভর = 50 গ্রাম / 38 গ্রাম/মোল = 1.3158 মোল (প্রায়)

৪ গ্রাম হাইড্রোজেনের মোল সংখ্যা নির্ণয় করি:
হাইড্রোজেনের মোল সংখ্যা = ওজন / মোলার ভর = 4 গ্রাম / 2 গ্রাম/মোল = 2 মোল

হাইড্রোজেন ও ফ্লোরিনের মধ্যে বিক্রিয়াটি নিম্নরূপ:
H₂ + F₂ → 2HF

সমীকরণ অনুযায়ী, 1 মোল ফ্লোরিনের সাথে 1 মোল হাইড্রোজেন বিক্রিয়া করে।

এখানে, ফ্লোরিনের মোল সংখ্যা 1.3158 এবং হাইড্রোজেনের মোল সংখ্যা 2। ফ্লোরিন লিমিটিং রিএজেন্ট হিসেবে কাজ করবে, কারণ ফ্লোরিনের তুলনায় হাইড্রোজেনের পরিমাণ বেশি আছে।

অতএব, 1.3158 মোল ফ্লোরিনের সাথে 1.3158 মোল হাইড্রোজেন বিক্রিয়া করবে।

এখন, 1.3158 মোল হাইড্রোজেনের ভর নির্ণয় করি:
হাইড্রোজেনের ভর = মোল সংখ্যা × মোলার ভর = 1.3158 মোল × 2 গ্রাম/মোল = 2.6316 গ্রাম (প্রায়)

সুতরাং, 2.6316 গ্রাম হাইড্রোজেন ফ্লোরিনের সাথে বিক্রিয়া করবে।

উত্তর: 2.6316"
105,দুইটি কোণের সমষ্টি ৬০ ডিগ্রি এবং অন্তর ৩০ ডিগ্রি। বৃহত্তম কোণটি কত ডিগ্রি?,৪৫,Math,Trigonometry,"ধরি, বৃহত্তম কোণটি x এবং ক্ষুদ্রতম কোণটি y।

আমাদের দেওয়া আছে:
x + y = 60  ----(1)
x - y = 30  ----(2)

এখন, আমরা এই দুইটি সমীকরণ যোগ করে পাই:
(x + y) + (x - y) = 60 + 30
=> 2x = 90
=> x = 90/2
=> x = 45

সুতরাং, বৃহত্তম কোণটি ৪৫ ডিগ্রি।

এখন আমরা y এর মান বের করতে পারি equation (1) ব্যবহার করে:
45 + y = 60
=> y = 60 - 45
=> y = 15

অতএব, বৃহত্তম কোণটি ৪৫ ডিগ্রি এবং ক্ষুদ্রতম কোণটি ১৫ ডিগ্রি।

উত্তর: ৪৫"
551,২ লিটার ০.২ মোলার সোডিয়াম কার্বনেট দ্রবণে কি পরিমাণ সোডিয়াম কার্বনেট আছে?,৪২.৪০,Chemistry,Chemistry,"সোডিয়াম কার্বনেটের পরিমাণ বের করতে হলে প্রথমে মোলারিটির সংজ্ঞা এবং প্রদত্ত দ্রবণটির মোলারিটি থেকে প্রয়োজনীয় তথ্য বের করে নিতে হবে।

মোলারিটির সংজ্ঞা অনুযায়ী, কোনো দ্রবণের প্রতি লিটারে যত মোল দ্রাব দ্রবীভূত থাকে, সেটি হলো ঐ দ্রবণের মোলারিটি।

এখানে, দ্রবণটির মোলারিটি ০.২ মোলার এবং এর আয়তন ২ লিটার। এর মানে হলো, প্রতি লিটারে ০.২ মোল সোডিয়াম কার্বনেট আছে।

সুতরাং, ২ লিটার দ্রবণে সোডিয়াম কার্বনেট আছে = ০.২ মোল/লিটার * ২ লিটার = ০.৪ মোল

এখন, সোডিয়াম কার্বনেটের আণবিক ভর বের করতে হবে। সোডিয়াম কার্বনেটের সংকেত Na₂CO₃।

Na₂CO₃ এর আণবিক ভর = (২ * Na এর পারমাণবিক ভর) + (১ * C এর পারমাণবিক ভর) + (৩ * O এর পারমাণবিক ভর)
= (২ * ২৩) + (১ * ১২) + (৩ * ১৬)
= ৪৬ + ১২ + ৪৮
= ১০৬ গ্রাম/মোল

অতএব, ২ লিটার ০.২ মোলার সোডিয়াম কার্বনেট দ্রবণে সোডিয়াম কার্বনেটের পরিমাণ = ০.৪ মোল * ১০৬ গ্রাম/মোল = ৪২.৪ গ্রাম

উত্তর: ৪২.৪"
289,চূড়ান্ত ত্রুটি ৮ বর্গমিটার। পরিমাপ করা মান ১২০ বর্গমিটার হলে ক্ষেত্রফল নির্ণয়ে আপেক্ষিক ত্রুটি শতকরা কত?,৬.৬৬,Physics,Physics,"এখানে, চূড়ান্ত ত্রুটি = 8 বর্গমিটার এবং পরিমাপ করা মান = 120 বর্গমিটার।

ক্ষেত্রফল নির্ণয়ে আপেক্ষিক ত্রুটি নির্ণয় করতে হবে। আপেক্ষিক ত্রুটির সূত্র হলো:

আপেক্ষিক ত্রুটি = (চূড়ান্ত ত্রুটি / পরিমাপ করা মান)

অতএব, আপেক্ষিক ত্রুটি = (8 / 120) = 1 / 15

শতকরা আপেক্ষিক ত্রুটি = (আপেক্ষিক ত্রুটি * 100)% = (1/15 * 100)% = 6.67% (প্রায়)

উত্তর: 6.67"
112,১ রেডিয়ানকে ডিগ্রিতে প্রকাশ করলে কত হবে?,৫৭.২৯,Math,Trigonometry,"আমরা জানি, π রেডিয়ান = 180°

সুতরাং, 1 রেডিয়ান = 180/π ডিগ্রি

π এর মান 3.14159265... বসালে,

1 রেডিয়ান = 180/3.14159265... ডিগ্রি
           = 57.2957795... ডিগ্রি

1 রেডিয়ান প্রায় 57.29578 ডিগ্রির সমান।

উত্তর: 57.29578"
594,১২ গ্রাম ম্যাগনেশিয়াম কত গ্রাম অক্সিজেনের সাথে বিক্রিয়া করবে?,৮,Chemistry,Chemistry,"ম্যাগনেসিয়াম (Mg) অক্সিজেনের (O₂) সাথে বিক্রিয়া করে ম্যাগনেসিয়াম অক্সাইড (MgO) উৎপন্ন করে। এই বিক্রিয়াটি নিম্নরূপ:

2Mg + O₂ → 2MgO

এই বিক্রিয়া থেকে আমরা জানতে পারি যে, 2 মোল ম্যাগনেসিয়াম 1 মোল অক্সিজেনের সাথে বিক্রিয়া করে।

ম্যাগনেসিয়ামের পারমাণবিক ভর (Mg) = 24 গ্রাম/মোল
অক্সিজেনের আণবিক ভর (O₂) = 32 গ্রাম/মোল

সুতরাং, 2 মোল ম্যাগনেসিয়ামের ভর = 2 × 24 = 48 গ্রাম
1 মোল অক্সিজেনের ভর = 32 গ্রাম

এ থেকে বোঝা যায়, 48 গ্রাম ম্যাগনেসিয়াম 32 গ্রাম অক্সিজেনের সাথে বিক্রিয়া করে।

অতএব, 12 গ্রাম ম্যাগনেসিয়ামের জন্য প্রয়োজনীয় অক্সিজেনের পরিমাণ হবে:
(32 / 48) × 12 = 8 গ্রাম

উত্তর: 8"
101,৪৫০ কিলোমিটার দূরে একটি বিন্দুতে কোনো পাহাড় ৭ ডিগ্রি কোণ উৎপন্ন করে। পাহাড়টির উচ্চতা কত মিটার?,৫৪৯৭৭.৮৭,Math,Trigonometry,"ধরি, পাহাড়টির উচ্চতা h এবং এটি যে বিন্দুতে 7° কোণ উৎপন্ন করে সেই বিন্দুর দূরত্ব 450 কিমি।

এখানে, tan(θ) = লম্ব/ভূমি এই সূত্রটি ব্যবহার করা যেতে পারে।

যেহেতু কোণটি খুবই ছোট, তাই আমরা tan(θ) ≈ θ (রেডিয়ানে) লিখতে পারি।

প্রথমে, 7° কে রেডিয়ানে পরিবর্তন করতে হবে:
7° = 7 × (π/180) রেডিয়ান ≈ 0.122173 রেডিয়ান

এখন, পাহাড়ের উচ্চতা (h) নির্ণয় করার জন্য:
tan(7°) = h / 450 কিমি
h = 450 কিমি × tan(7°)

যেহেতু 7° খুব ছোট, tan(7°) ≈ 0.122173

h = 450 কিমি × 0.122173
h = 54.97785 কিমি

এখন, এই মানকে মিটারে পরিবর্তন করতে হবে:
h = 54.97785 × 1000 মিটার
h = 54977.85 মিটার

সুতরাং, পাহাড়টির উচ্চতা প্রায় 54977.85 মিটার।

উত্তর: 54977.85"
355,ভূপৃষ্ঠ হতে ৫০০ কি.মি উপরে অভিকর্ষজ ত্বরণের মান কত? পৃথিবীর ভর ৫.৯৮ x ১০^২৪ কেজি এবং ব্যাসার্ধ ৬.৩৭ x ১০^৬ মিটার।,৮.৪৫,Physics,Physics,"আমরা জানি, ভূপৃষ্ঠ থেকে h উচ্চতায় অভিকর্ষজ ত্বরণ \( g' \) নির্ণয়ের সূত্রটি হলো:

\[ g' = \frac{GM}{(R+h)^2} \]

এখানে,
* \( G \) = মহাকর্ষীয় ধ্রুবক = \( 6.674 × 10^{-11} Nm^2/kg^2 \)
* \( M \) = পৃথিবীর ভর = \( 5.98 × 10^{24} kg \)
* \( R \) = পৃথিবীর ব্যাসার্ধ = \( 6.37 × 10^6 m \)
* \( h \) = উচ্চতা = \( 500 km = 5 × 10^5 m \)

এখন, মানগুলো সূত্রে বসিয়ে পাই:

\[ g' = \frac{6.674 × 10^{-11} × 5.98 × 10^{24}}{(6.37 × 10^6 + 5 × 10^5)^2} \]

\[ g' = \frac{6.674 × 5.98 × 10^{13}}{(6.37 × 10^6 + 0.5 × 10^6)^2} \]

\[ g' = \frac{39.91052 × 10^{13}}{(6.87 × 10^6)^2} \]

\[ g' = \frac{39.91052 × 10^{13}}{47.1969 × 10^{12}} \]

\[ g' = \frac{399.1052}{47.1969} \]

\[ g' ≈ 8.456 m/s^2 \]

সুতরাং, ভূপৃষ্ঠ হতে ৫০০ কি.মি উপরে অভিকর্ষজ ত্বরণের মান প্রায় \( 8.456 m/s^2 \)।

উত্তর: 8.456"
