Q No.,Question,Answer,Model Response
482,"মি. রায় একজন সরকারি কর্মকর্তা। তিনি তীর্থস্থান পরিদর্শনের জন্য ভারতে যাবেন। যদি বাংলাদেশি ১ টাকা সমান ভারতীয় ০.৬৩ রূপি হয়, তবে ভারতীয় ৩০০০ রূপির জন্য বাংলাদেশের _____  টাকা প্রয়োজন হবে।",৪৭৬১.৯০,"এখানে মি. রায়ের ভারতীয় ৩০০০ রুপির জন্য কত বাংলাদেশি টাকা প্রয়োজন হবে, তা নির্ণয় করতে হবে।

আমরা জানি, বাংলাদেশি ১ টাকা = ভারতীয় ০.৬৩ রুপি।

সুতরাং, ভারতীয় ১ রুপি = ১ / ০.৬৩ বাংলাদেশি টাকা।

অতএব, ভারতীয় ৩০০০ রুপি = (১ / ০.৬৩) * ৩০০০ বাংলাদেশি টাকা

= ৩০০০ / ০.৬৩ বাংলাদেশি টাকা

= ৪৭৬১.৯০৪৭৬১৯ বাংলাদেশি টাকা (প্রায়)

সুতরাং, ভারতীয় ৩০০০ রুপির জন্য ৪৭৬১.৯০৪৭৬১৯ বাংলাদেশি টাকা প্রয়োজন হবে। যেহেতু টাকার অঙ্ক সবসময় পূর্ণ সংখ্যায় হয়, তাই আমরা একে নিকটতম পূর্ণ সংখ্যায় লিখব।

উত্তর: ৪৭৬২"
599,১ ইঞ্চি = ২.৫৪ সেন্টিমিটার এবং ১ একর = ৪৮৪০ বর্গগজ। ১ একরে _____ বর্গমিটার ।,৪০৪৬.৮৫,"আমাদের দেওয়া আছে:
১ ইঞ্চি = ২.৫৪ সেন্টিমিটার
১ একর = ৪৮৪০ বর্গগজ

আমাদের বের করতে হবে: ১ একর = কত বর্গমিটার

আমরা জানি, ১ গজ = ৩ ফুট এবং ১ ফুট = ১২ ইঞ্চি। সুতরাং, ১ গজ = ৩ × ১২ = ৩৬ ইঞ্চি।
যেহেতু ১ ইঞ্চি = ২.৫৪ সেন্টিমিটার, তাই ১ গজ = ৩৬ × ২.৫৪ = ৯১.৪৪ সেন্টিমিটার।
আবার, ১ মিটার = ১০০ সেন্টিমিটার। সুতরাং, ১ গজ = ৯১.৪৪ / ১০০ = ০.৯১৪৪ মিটার।

অতএব, ১ বর্গগজ = (০.৯১৪৪)² বর্গমিটার = ০.৮৩৬১২৭৩৬ বর্গমিটার।

যেহেতু ১ একর = ৪৮৪০ বর্গগজ, তাই ১ একর = ৪৮৪০ × ০.৮৩৬১২৭৩৬ বর্গমিটার = ৪০৪৬.৮৫৬৪২২৪ বর্গমিটার।

সুতরাং, ১ একর = ৪০৪৬.৮৫৬৪২২৪ বর্গমিটার (প্রায়)।

উত্তর: ৪০৪৬.৮৫৬৪২২৪"
530,কোন একটি সংখ্যা থেকে ২৭ বিয়োগ করলে বিয়োগফল -২১ হবে। সংখ্যাটি _____ হবে।,৬,"ধরি, সংখ্যাটি হলো x।

প্রশ্নানুসারে, সংখ্যাটি থেকে ২৭ বিয়োগ করলে বিয়োগফল -২১ হবে। সুতরাং, আমরা লিখতে পারি:
x - ২৭ = -২১

এখন, x এর মান বের করার জন্য আমরা উভয় দিকে ২৭ যোগ করি:
x - ২৭ + ২৭ = -২১ + ২৭
x = ৬

অতএব, সংখ্যাটি হলো ৬।

উত্তর: ৬"
454,"৯৬০০ টাকা সারা, মাইমুনা ও রাইসার মধ্যে ৪:৩:১ অনুপাতে ভাগ করে দিলে রাইসা _____  টাকা পাবে ।",১২০০,"ধরি, সারা, মাইমুনা ও রাইসা যথাক্রমে 4x, 3x ও x টাকা পাবে।

প্রশ্নানুসারে,
4x + 3x + x = 9600
বা, 8x = 9600
বা, x = 9600/8
অতএব, x = 1200

সুতরাং, রাইসা পাবে x টাকা = 1200 টাকা।

উত্তর: ১২০০"
170,১৫০ টাকার ১/২ অংশ থেকে _____ টাকা নিলে ৩০ টাকা পড়ে থাকবে।,৪৫,"সমাধান:

প্রথম ধাপ: ১৫০ টাকার ১/২ অংশ নির্ণয় করা।
 ১৫০ টাকার ১/২ অংশ = ১৫০ × (১/২) = ৭৫ টাকা।

দ্বিতীয় ধাপ: এখন, ধরি x টাকা নিলে ৩০ টাকা পড়ে থাকবে। সুতরাং,
 ৭৫ - x = ৩০

তৃতীয় ধাপ: x এর মান বের করার জন্য সমীকরণটি সমাধান করা।
 x = ৭৫ - ৩০
 x = ৪৫

অতএব, ১৫০ টাকার ১/২ অংশ থেকে ৪৫ টাকা নিলে ৩০ টাকা পড়ে থাকবে।

উত্তর: ৪৫"
223,২৪ মিটার লম্বা রাস্তার পাশে রাস্তার দুইপ্রান্তসহ সমান দূরত্বে ১৫টি গাছ লাগালে পরপর দুটি গাছের দূরত্ব _____ মিটার হয়।,১.৭১,"এখানে, রাস্তার দৈর্ঘ্য ২৪ মিটার এবং রাস্তার দুই প্রান্তসহ মোট ১৫টি গাছ লাগানো হয়েছে। গাছগুলো সমান দূরত্বে লাগানো হলে, हमें পরপর দুটি গাছের মধ্যে দূরত্ব নির্ণয় করতে হবে।

যদি ১৫টি গাছ থাকে, তবে তাদের মধ্যে ১৪টি ফাঁকা স্থান থাকবে। যেহেতু গাছগুলো সমান দূরত্বে লাগানো হয়েছে, তাই প্রতিটি ফাঁকা স্থানের দৈর্ঘ্য সমান হবে।

সুতরাং, পরপর দুটি গাছের মধ্যে দূরত্ব হবে:

মোট রাস্তার দৈর্ঘ্য / গাছের সংখ্যার চেয়ে ১ কম

= ২৪ মিটার / (১৫ - ১)

= ২৪ মিটার / ১৪

= ১.৭১৪২... মিটার (প্রায়)

অতএব, পরপর দুটি গাছের মধ্যে দূরত্ব প্রায় ১.৭১৪২ মিটার।

উত্তর: ১.৭১৪২"
238,"৩০৬, ৮১০ ও ২২১৪ -কে বৃহত্তম _____ সংখ্যা দিয়ে ভাগ করলে প্রতিক্ষেত্রে কোনো ভাগশেষ থাকবে না।",১৮,"এখানে সমস্যাটি হলো, এমন একটি বৃহত্তম সংখ্যা নির্ণয় করতে হবে যা ৩০৬, ৮১০ ও ২২১৪ কে ভাগ করলে কোনো ভাগশেষ থাকবে না। এর মানে হলো সংখ্যাটি হবে ৩০৬, ৮১০ ও ২২১৪ এর গরিষ্ঠ সাধারণ গুণনীয়ক (Greatest Common Divisor বা GCD)।

আমরা ইউক্লিডীয় অ্যালগরিদম ব্যবহার করে GCD নির্ণয় করতে পারি।

প্রথমে, ৩০৬ এবং ৮১০ এর GCD নির্ণয় করি:
৮১০ = ৩০৬ × ২ + ১৯৮
৩০৬ = ১৯৮ × ১ + ১০৮
১৯৮ = ১০৮ × ১ + ৯০
১০৮ = ৯০ × ১ + ১৮
৯০ = ১৮ × ৫ + ০

সুতরাং, GCD(৩০৬, ৮১০) = ১৮

এখন, ১৮ এবং ২২১৪ এর GCD নির্ণয় করি:
২২১৪ = ১৮ × ১২৩ + ০

সুতরাং, GCD(১৮, ২২১৪) = ১৮

অতএব, নির্ণেয় বৃহত্তম সংখ্যাটি হলো ১৮।

উত্তর: ১৮"
110,একটি পার্কে একটি বট গাছ ও একটি পাইন গাছ আছে। ১৫০ বছর পূর্বে গাছ দুইটির বয়সের যোগফল ছিল ২৯৬১ বছর। বর্তমানে পাইন পাছটির বয়স ১৪৩২ বছর। বর্তমানে গাছ দুইটির বয়সের যোগফল _____ বছর হবে।,৩২৬১,"ধাপ ১: ১৫০ বছর পূর্বে বট গাছ ও পাইন গাছের বয়সের যোগফল ছিল ২৯৬১ বছর।

ধাপ ২: বর্তমানে পাইন গাছটির বয়স ১৪৩২ বছর। সুতরাং, ১৫০ বছর পূর্বে পাইন গাছটির বয়স ছিল (১৪৩২ - ১৫০) বছর = ১২৮২ বছর।

ধাপ ৩: ১৫০ বছর পূর্বে বট গাছ ও পাইন গাছের বয়সের যোগফল থেকে ১৫০ বছর পূর্বে পাইন গাছটির বয়স বিয়োগ করে বট গাছটির বয়স বের করা যাক। ১৫০ বছর পূর্বে বট গাছটির বয়স ছিল (২৯৬১ - ১২৮২) বছর = ১৬৭৯ বছর।

ধাপ ৪: বর্তমানে বট গাছটির বয়স (১৬৭৯ + ১৫০) বছর = ১৮২৯ বছর।

ধাপ ৫: বর্তমানে গাছ দুইটির বয়সের যোগফল = বট গাছটির বর্তমান বয়স + পাইন গাছটির বর্তমান বয়স = ১৮২৯ + ১৪৩২ = ৩২৬১ বছর।

উত্তর: ৩২৬১"
462,একজন মাছবিক্রেতা প্রতি হালি ইলিশ মাছ ১৬০০ টাকায় কিনে প্রতিটি মাছ ৩৫০ টাকা করে বিক্রয় করলেন। তাঁর শতকরা _____  ভাগ লাভ বা ক্ষতি হলো ।,১২.৫০,"এখানে, মাছ বিক্রেতার লাভ বা ক্ষতি নির্ণয় করতে হবে।

প্রথমে, দেখা যাক মাছ বিক্রেতা কতগুলো মাছ কিনেছিলেন। যেহেতু তিনি প্রতি হালি ইলিশ মাছ কিনেছেন, তাই তিনি মোট (১ হালি = ৪টি) ৪টি মাছ কিনেছেন।

মাছগুলোর ক্রয়মূল্য: ১৬০০ টাকা।

এরপর, তিনি প্রতিটি মাছ ৩৫০ টাকা করে বিক্রি করেছেন। সুতরাং, ৪টি মাছের মোট বিক্রয়মূল্য = ৩৫০ টাকা × ৪ = ১৪০০ টাকা।

এখানে, ক্রয়মূল্য (১৬০০ টাকা) বিক্রয়মূল্য (১৪০০ টাকা) থেকে বেশি। তাই, তার ক্ষতি হয়েছে।

ক্ষতির পরিমাণ = ক্রয়মূল্য - বিক্রয়মূল্য = ১৬০০ টাকা - ১৪০০ টাকা = ২০০ টাকা।

এখন, শতকরা ক্ষতির হার নির্ণয় করতে হবে।

শতকরা ক্ষতির হার = (মোট ক্ষতি / ক্রয়মূল্য) × ১০০

= (২০০ / ১৬০০) × ১০০

= (১ / ৮) × ১০০

= ১২.৫%

সুতরাং, তাঁর ১২.৫% ক্ষতি হয়েছে।

উত্তর: ১২.৫"
72,এক বাটি পায়েস তৈরি করতে ২ কিলোগ্রাম চিনি লাগে। এরূপ ১৪ বাটি পায়েস তৈরি করতে _____ কিলোগ্রাম চিনি লাগবে ।,২৮,"একটি পায়েস তৈরি করতে চিনি লাগে ২ কিলোগ্রাম।
সুতরাং, ১৪টি পায়েস তৈরি করতে চিনি লাগবে ২ গুণ ১৪ কিলোগ্রাম।

২ × ১৪ = ২৮

অতএব, ১৪ বাটি পায়েস তৈরি করতে ২৮ কিলোগ্রাম চিনি লাগবে।

উত্তর: ২৮"
629,৮০ মিটার দৈর্ঘ্য ও ৬০ মিটার প্রস্থবিশিষ্ট একটি আয়তাকার বাগানের ভিতর চারদিকে ৪ মিটার প্রশস্ত একটি পথ আছে। প্রতি বর্গমিটার ৭.২৫ টাকা দরে ঐ পথ বাধাঁনোর খরচ _____ টাকা।,৭৬৫৬,"প্রথমে, আমাদের পথের ক্ষেত্রফল নির্ণয় করতে হবে।

*   **বাগানের ক্ষেত্রফল:** ৮০ মিটার * ৬০ মিটার = ৪৮০০ বর্গমিটার
*   **পথ বাদে বাগানের দৈর্ঘ্য:** ৮০ মিটার - (২ * ৪) মিটার = ৭২ মিটার
*   **পথ বাদে বাগানের প্রস্থ:** ৬০ মিটার - (২ * ৪) মিটার = ৫২ মিটার
*   **পথ বাদে বাগানের ক্ষেত্রফল:** ৭২ মিটার * ৫২ মিটার = ৩৭৪৪ বর্গমিটার
*   **পথের ক্ষেত্রফল:** ৪৮০০ বর্গমিটার - ৩৭৪৪ বর্গমিটার = ১০৫৬ বর্গমিটার

এখন, প্রতি বর্গমিটার ৭.২৫ টাকা হিসাবে পথ বাঁধাতে মোট খরচ নির্ণয় করতে হবে।

*   **মোট খরচ:** ১০৫৬ বর্গমিটার * ৭.২৫ টাকা/বর্গমিটার = ৭৬৩২ টাকা

সুতরাং, প্রতি বর্গমিটার ৭.২৫ টাকা দরে ঐ পথ বাঁধাঁনোর খরচ ৭৬৩২ টাকা।

**উত্তর: ৭৬৩২**"
517,"একখন্ড জমিতে কোনো একদিন ২০ কে.জি. ৮৫০ গ্রাম সরিষা উৎপন্ন হলে, অনুরূপ ৭ খন্ড জমিতে মোট _____  কেজি সরিষা উৎপন্ন হবে।",১৪৫.৯৫,"প্রথমে, আমাদের বের করতে হবে ৭ খন্ড জমিতে মোট কত গ্রাম সরিষা উৎপন্ন হবে।

যেহেতু ১ খন্ড জমিতে সরিষা উৎপন্ন হয় ২০ কেজি ৮৫০ গ্রাম, সুতরাং ৭ খন্ড জমিতে উৎপন্ন হবে (২০ কেজি ৮৫০ গ্রাম) * ৭।

এখানে, ২০ কেজি = ২০ * ১০০০ = ২০০০০ গ্রাম

সুতরাং, ১ খন্ড জমিতে উৎপন্ন হয় ২০০০০ + ৮৫০ = ২০৮৫০ গ্রাম

অতএব, ৭ খন্ড জমিতে উৎপন্ন হবে ২০৮৫০ * ৭ = ১৪৫৮৫০ গ্রাম

এখন, এই গ্রামকে কেজিতে পরিবর্তন করতে হবে। আমরা জানি ১০০০ গ্রাম = ১ কেজি।

সুতরাং, ১৪৫৮৫০ গ্রাম = ১৪৫৮৫০ / ১০০০ কেজি = ১৪৫.৮৫০ কেজি

অতএব, ৭ খন্ড জমিতে মোট ১৪৫.৮৫০ কেজি সরিষা উৎপন্ন হবে।

উত্তর: ১৪৫.৮৫০"
383,"রেজার ওজন ৩৬.৫ কেজি, তার ছোট ভাই এবং বাবার ওজন যথাক্রমে তার ওজনের ০.৮ গুণ এবং ১.৬ গুণ। তার বাবার ওজন _____ কেজি।",৫৮.৪০,"রেজার ছোট ভাইয়ের ওজন নির্ণয় করার প্রয়োজন নেই। আমাদের শুধু রেজার বাবার ওজন বের করতে হবে।

রেজার বাবার ওজন = রেজার ওজন × ১.৬
= ৩৬.৫ কেজি × ১.৬
= ৫৮.৪ কেজি

উত্তর: ৫৮.৪"
