Q No.,Question,Answer,Model Response
358,"আহমেদের কাছে ৪ কেজি তেল আছে। ১ লিটার তেলের ওজন ৬/৭ কেজি হলে, তার কাছে কত লিটার তেল আছে? ",১৪/৩,"আহমেদের কাছে ৪ কেজি তেল আছে।

১ লিটার তেলের ওজন ৬/৭ কেজি।

সুতরাং, ৪ কেজি তেলে কত লিটার তেল আছে, তা বের করতে হলে हमें ৪ কে ৬/৭ দিয়ে ভাগ করতে হবে।

অতএব, নির্ণেয় লিটারের পরিমাণ = ৪ ÷ (৬/৭) লিটার

= ৪ × (৭/৬) লিটার

= (৪ × ৭) / ৬ লিটার

= ২৮/৬ লিটার

= ১৪/৩ লিটার

= ৪ ২/৩ লিটার

সুতরাং, আহমেদের কাছে ৪ ২/৩ লিটার তেল আছে।

উত্তর: ৪ ২/৩"
110,"যদুনাথ বিদ্যামন্দির স্কুলের ষষ্ঠ শ্রেণির ছাত্রছাত্রীদের, স্কুলের বাগানে লাগানোর জন্য পঞ্চায়েত থেকে ফুলগাছের চারা পাঠিয়েছে। হিসাব করে দেখা গেল চারাগুলিকে ২০টি, ২৪টি বা ৩০ টি সারিতে লাগালে প্রতিক্ষেত্রে প্রতিসারিতে সমান চারা থাকে। পঞ্চায়েত থেকে কমপক্ষে কতগুলি চারা পাঠিয়েছিল হিসাব করে দেখি।",১২০,"এখানে আমাদের এমন একটি সংখ্যা নির্ণয় করতে হবে যা ২০, ২৪ এবং ৩০ দ্বারা সম্পূর্ণরূপে বিভাজ্য। এর জন্য ২০, ২৪ এবং ৩০-এর লসাগু (LCM) বের করতে হবে।

২০, ২৪ এবং ৩০-এর লসাগু নির্ণয় করার পদ্ধতি:

প্রথমে, সংখ্যাগুলোকে মৌলিক উৎপাদকে বিশ্লেষণ করি:

২০ = ২ × ২ × ৫ = ২² × ৫
২৪ = ২ × ২ × ২ × ৩ = ২³ × ৩
৩০ = ২ × ৩ × ৫

লসাগু (LCM) হবে প্রতিটি মৌলিক উৎপাদকের সর্বোচ্চ ঘাতের গুণফল।

লসাগু = ২³ × ৩ × ৫ = ৮ × ৩ × ৫ = ১২০

সুতরাং, পঞ্চায়েত থেকে কমপক্ষে ১২০টি চারা পাঠিয়েছিল।

উত্তর: ১২০"
215,৯৭৮৬ কিগ্রা. ও ২৭৯৬ কিগ্রা. -এর গ.সা.গু এর মান খুঁজি।,১৩৯৮,"গ.সা.গু (গরিষ্ঠ সাধারণ গুণনীয়ক) নির্ণয় করার জন্য আমরা ইউক্লিডীয় পদ্ধতি ব্যবহার করতে পারি। এই পদ্ধতিতে বড় সংখ্যাটিকে ছোট সংখ্যা দিয়ে ভাগ করে ভাগশেষ বের করতে হয়। তারপর ছোট সংখ্যাটি দিয়ে ভাগশেষকে ভাগ করতে হয়। যতক্ষণ না ভাগশেষ শূন্য হয়, ততক্ষণ পর্যন্ত এই প্রক্রিয়া চলতে থাকে। শেষ পর্যন্ত যে ভাজকটি পাওয়া যায়, সেটাই হলো গ.সা.গু।

এখানে, সংখ্যা দুটি হলো ৯৭৮৬ এবং ২৭৯৬।

১ম ধাপ: ৯৭৮৬ কে ২৭৯৬ দিয়ে ভাগ করা যাক।
৯৭৮৬ = ২৭৯৬ * ৩ + ১৪৯৮

২য় ধাপ: ২৭৯৬ কে ১৪৯৮ দিয়ে ভাগ করা যাক।
২৭৯৬ = ১৪৯৮ * ১ + ১২৯৮

৩য় ধাপ: ১৪৯৮ কে ১২৯৮ দিয়ে ভাগ করা যাক।
১৪৯৮ = ১২৯৮ * ১ + ২০০

৪র্থ ধাপ: ১২৯৮ কে ২০০ দিয়ে ভাগ করা যাক।
১২৯৮ = ২০০ * ৬ + ৯৮

৫ম ধাপ: ২০০ কে ৯৮ দিয়ে ভাগ করা যাক।
২০০ = ৯৮ * ২ + ৪

৬ষ্ঠ ধাপ: ৯৮ কে ৪ দিয়ে ভাগ করা যাক।
৯৮ = ৪ * ২৪ + ২

৭ম ধাপ: ৪ কে ২ দিয়ে ভাগ করা যাক।
৪ = ২ * ২ + ০

যেহেতু ভাগশেষ ০, তাই শেষ ভাজক ২ হলো ৯৭৮৬ এবং ২৭৯৬-এর গ.সা.গু।

উত্তর: ২"
219,"১০৭১ টি ধুতি, ৫৯৫ টি শাড়ি ও ৩৫৭ টি জামা মজুদ আছে। কিছু পরিবারের মধ্যে ওই জিনিসগুলি সমানভাগে ভাগ করে দেয়া হলো। প্রত্যেক পরিবার কতগুলি ধুতি পাবে।",৯,"এখানে প্রশ্নটিতে কয়েকটি বিষয় আছে। প্রথমত, আমাদের জানতে হবে পরিবার সংখ্যা কত। পরিবার সংখ্যা জানা না থাকলে, প্রত্যেক পরিবার কতগুলি ধুতি পাবে, তা নির্ণয় করা সম্ভব নয়।

যদি ধরে নেই, ধুতি, শাড়ি ও জামা সমানভাবে ভাগ করে দেওয়ার পরে কোনো অবশিষ্ট থাকেনি, সেক্ষেত্রে পরিবার সংখ্যা হবে ১০৭১, ৫৯৫, এবং ৩৫৭-এর গ.সা.গু.।

১০৭১, ৫৯৫, এবং ৩৫৭-এর গ.সা.গু বের করি:

প্রথমে, ৫৯৫ এবং ৩৫৭ এর গ.সা.গু বের করি।
৫৯৫ = ৩৫৭ × ১ + ২৩৮
৩৫৭ = ২৩৮ × ১ + ১১৯
২৩৮ = ১১৯ × ২ + ০

সুতরাং, ৫৯৫ এবং ৩৫৭ এর গ.সা.গু হলো ১১৯।

এখন, ১০৭১ এবং ১১৯ এর গ.সা.গু বের করি।
১০৭১ = ১১৯ × ৯ + ০

সুতরাং, ১০৭১ এবং ১১৯ এর গ.সা.গু হলো ১১৯।

অতএব, ১০৭১, ৫৯৫, এবং ৩৫৭ এর গ.সা.গু হলো ১১৯। তার মানে জিনিসগুলো ১১৯টি পরিবারের মধ্যে ভাগ করে দেওয়া হয়েছে।

প্রত্যেক পরিবার কতগুলি ধুতি পাবে:
১০৭১ / ১১৯ = ৯

অতএব, প্রত্যেক পরিবার ৯টি ধুতি পাবে।

উত্তর: ৯"
98,২টি গরু এবং ৩টি ছাগলের মূল্য একত্রে ৪৫০৮০ টাকা। একটি ছাগলের মূল্য ৪৫৬০ টাকা। তাহলে একটি গরুর মূল্য কত টাকা?,১৫৭০০,"ধাপ ১: ৩টি ছাগলের মোট মূল্য বের করি।
যেহেতু ১টি ছাগলের মূল্য ৪৫৬০ টাকা, তাই ৩টি ছাগলের মূল্য হবে:
৩ × ৪৫৬০ = ১৩৬৮০ টাকা।

ধাপ ২: ২টি গরুর মোট মূল্য বের করি।
২টি গরু এবং ৩টি ছাগলের একত্রে মূল্য ৪৫০৮০ টাকা। ৩টি ছাগলের মূল্য ১৩৬৮০ টাকা। সুতরাং, ২টি গরুর মূল্য হবে:
৪৫০৮০ - ১৩৬৮০ = ৩১৪০০ টাকা।

ধাপ ৩: ১টি গরুর মূল্য বের করি।
যেহেতু ২টি গরুর মূল্য ৩১৪০০ টাকা, তাই ১টি গরুর মূল্য হবে:
৩১৪০০ ÷ ২ = ১৫৭০০ টাকা।

অতএব, একটি গরুর মূল্য ১৫৭০০ টাকা।

উত্তর: ১৫৭০০"
624,ফাইজ ও আয়াজের কতকগুলো আপেলকুল ছিল। ফায়াজের আপেলকুল থেকে আয়াজকে ১০ টি আপেলকুল দিলে আয়াজের আপেলকুলের সংখ্যা ফাইয়াজের আপেলকুলের সংখ্যার তিনগুণ হতো। আর আয়াজের আপেলকুল থেকে ফাইয়াজকে ২০ টি দিলে ফাইয়াজের আপেলকুলের সংখ্যা আয়াজের সংখ্যার দ্বিগুণ হতো। আয়াজের কতগুলো আপেলকুল ছিল ?,৪৪,"ধরি, ফায়াজের আপেলকুলের সংখ্যা x এবং আয়াজের আপেলকুলের সংখ্যা y।

প্রথম শর্তানুসারে, ফায়াজ থেকে আয়াজকে ১০টি আপেলকুল দিলে আয়াজের আপেলকুলের সংখ্যা ফায়াজের আপেলকুলের সংখ্যার তিনগুণ হয়। সুতরাং,
y + 10 = 3(x - 10)
=> y + 10 = 3x - 30
=> 3x - y = 40  --- (1)

দ্বিতীয় শর্তানুসারে, আয়াজ থেকে ফায়াজকে ২০টি আপেলকুল দিলে ফায়াজের আপেলকুলের সংখ্যা আয়াজের আপেলকুলের সংখ্যার দ্বিগুণ হয়। সুতরাং,
x + 20 = 2(y - 20)
=> x + 20 = 2y - 40
=> x - 2y = -60 --- (2)

এখন, (1) নং সমীকরণকে 2 দিয়ে গুণ করে (2) নং সমীকরণ থেকে বিয়োগ করি:
2 * (3x - y) - (x - 2y) = 2 * 40 - (-60)
=> 6x - 2y - x + 2y = 80 + 60
=> 5x = 140
=> x = 140/5
=> x = 28

x এর মান (1) নং সমীকরণে বসিয়ে পাই,
3 * 28 - y = 40
=> 84 - y = 40
=> y = 84 - 40
=> y = 44

সুতরাং, আয়াজের আপেলকুলের সংখ্যা ছিল 44।

উত্তর: 44"
104,দুটি সংখ্যার ল.সা.গু ও গ.সা.গু যথাক্রমে ২৫২ ও ৬; সংখ্যা দুটির গুণফল কত তা হিসাব করি।,১৫১২,"আমরা জানি, দুটি সংখ্যার গুণফল তাদের ল.সা.গু (লসাগু) এবং গ.সা.গু (গসাগু)-এর গুণফলের সমান।

অর্থাৎ, সংখ্যা দুটির গুণফল = ল.সা.গু × গ.সা.গু

এখানে, ল.সা.গু = ২৫২ এবং গ.সা.গু = ৬

সুতরাং, সংখ্যা দুটির গুণফল = ২৫২ × ৬ = ১৫১২

অতএব, নির্ণেয় গুণফল ১৫১২।

উত্তর: ১৫১২"
133,"রাজীব, দেবাঙ্গনা, মাসুম ও তাজমীরা ৬ দিনে ১৫০টি অংম করতে পারে। হিসাব করে দেখি প্রত্যেকে প্রতিদিন সমপরিমাণ অঙ্ক করলে রাজীব ও তাজমীরা কত দিনে ২৫০ টি অঙ্ক করতে পারবে।",২০,"ধরি, রাজীব, দেবাঙ্গনা, মাসুম ও তাজমীরা প্রত্যেকে প্রতিদিন x টি করে অঙ্ক করতে পারে।

তাহলে, তারা চারজনে প্রতিদিন মোট 4x টি অঙ্ক করে।

প্রশ্নানুসারে, তারা ৬ দিনে ১৫০টি অঙ্ক করে। সুতরাং,

6 * 4x = 150

=> 24x = 150

=> x = 150/24 = 25/4

অতএব, রাজীব ও তাজমীরা প্রতিদিন মোট 2 * (25/4) = 25/2 টি অঙ্ক করে।

এখন, ২৫০টি অঙ্ক করতে তাদের সময় লাগবে:

250 / (25/2) = 250 * (2/25) = 10 * 2 = 20 দিন।

উত্তর: ২০"
78,দশ হাজার টাকার জন্য মোট কয়টা পাঁচশত টাকার নোট প্রয়োজন?,২০,"দশ হাজার টাকার জন্য মোট কয়টা পাঁচশত টাকার নোট প্রয়োজন, তা বের করতে হলে हमें দশ হাজারকে পাঁচশত দিয়ে ভাগ করতে হবে।

সুতরাং, নোটের সংখ্যা = 10000 / 500 = 20

অতএব, দশ হাজার টাকার জন্য মোট ২০টি পাঁচশত টাকার নোট প্রয়োজন।

উত্তর: ২০"
371,"রেজা গত সপ্তাহে প্রতিদিন যথাক্রমে ২, ১.৫, ১, ১.৫, ১, ২, ৫ ঘণ্টা করে বাড়িতে পড়ালেখা করে। সে প্রতিদিন গড়ে কত ঘণ্টা করে বাড়িতে পড়ালেখা করসে?",২,"রেজা গত সপ্তাহে প্রতিদিন যত ঘণ্টা করে পড়াশোনা করেছে তা হলো: ২, ১.৫, ১, ১.৫, ১, ২, ৫ ঘণ্টা।

গড় বের করার জন্য প্রথমে এই সংখ্যাগুলোকে যোগ করতে হবে।
মোট সময় = ২ + ১.৫ + ১ + ১.৫ + ১ + ২ + ৫ = ১৪ ঘণ্টা।

যেহেতু রেজা ৭ দিন পড়াশোনা করেছে, তাই গড় হবে:
গড় = মোট সময় / দিনের সংখ্যা
গড় = ১৪ / ৭ = ২

অতএব, রেজা প্রতিদিন গড়ে ২ ঘণ্টা করে বাড়িতে পড়াশোনা করেছে।

উত্তর: ২"
201,"একটি শহরে বর্তমান জনসংখ্যা ২৬২৫০ জন। যদি বার্ষিক ৪% হারে জনসংখ্যা বাড়ে, তবে পরের বছরের জনসংখ্যা কত হবে হিসাব করি।",২৭৩০০,"বর্তমান জনসংখ্যা ২৬২৫০ জন এবং জনসংখ্যা বৃদ্ধির হার ৪%।

১ বছর পর জনসংখ্যা বৃদ্ধি পাবে = ২৬২৫০ এর ৪%
= (২৬২৫০ × ৪) / ১০০
= ১০৫০০০ / ১০০
= ১০৫০ জন

অতএব, ১ বছর পর শহরের জনসংখ্যা হবে = বর্তমান জনসংখ্যা + জনসংখ্যা বৃদ্ধি
= ২৬২৫০ + ১০৫০
= ২৭৩০০ জন

উত্তর: ২৭৩০০"
605,"একটি ত্রিভুজাকৃতি ক্ষেত্রের ভূমি ২৪ মিটার এবং উচ্চতা ১৫ মিটার ৫০ সেন্টিমিটার হলে, এর ক্ষেত্রফল নির্ণয় কর।",১৮৬,"ত্রিভুজটির ক্ষেত্রফল নির্ণয়ের জন্য আমরা নিম্নলিখিত সূত্রটি ব্যবহার করব:

ক্ষেত্রফল = (১/২) * ভূমি * উচ্চতা

এখানে, ভূমি = ২৪ মিটার এবং উচ্চতা = ১৫ মিটার ৫০ সেন্টিমিটার।

উচ্চতাটিকে সম্পূর্ণরূপে মিটারে প্রকাশ করতে হবে। আমরা জানি যে, ১০০ সেন্টিমিটার = ১ মিটার। সুতরাং, ৫০ সেন্টিমিটার = ০.৫ মিটার।

অতএব, উচ্চতা = ১৫ + ০.৫ = ১৫.৫ মিটার।

এখন, আমরা ক্ষেত্রফল নির্ণয় করতে পারি:

ক্ষেত্রফল = (১/২) * ২৪ * ১৫.৫
= ১২ * ১৫.৫
= ১৮৬ বর্গমিটার

সুতরাং, ত্রিভুজক্ষেত্রটির ক্ষেত্রফল ১৮৬ বর্গমিটার।

উত্তর: ১৮৬"
537,একটি আয়তাকার জমির দৈর্ঘ্য প্রস্থের তিনগুণ এবং জমিটির পরিসীমা ৪০ মিটার। জমিটির দৈর্ঘ্য নির্ণয় কর।,১৫,"ধরি, আয়তাকার জমিটির প্রস্থ x মিটার।
যেহেতু দৈর্ঘ্য প্রস্থের তিনগুণ, তাই দৈর্ঘ্য 3x মিটার।

আমরা জানি, আয়তক্ষেত্রের পরিসীমা = 2 * (দৈর্ঘ্য + প্রস্থ)

প্রশ্নানুসারে, পরিসীমা ৪০ মিটার। সুতরাং,
2 * (3x + x) = 40
বা, 2 * (4x) = 40
বা, 8x = 40
বা, x = 40/8
বা, x = 5

অতএব, জমিটির প্রস্থ ৫ মিটার।
সুতরাং, জমিটির দৈর্ঘ্য = 3 * 5 = 15 মিটার।

উত্তর: ১৫"
469,"মি. রায় একজন সরকারি কর্মকর্তা। তিনি তীর্থস্থান পরিদর্শনের জন্য ভারতে যাবেন। যদি বাংলাদেশি ১ টাকা সমান ভারতীয় ০.৬৩ রূপি হয়, তবে ভারতীয় ৩০০০ রূপির জন্য বাংলাদেশের কত টাকা প্রয়োজন হবে?",৪৭৬১.৯০,"এখানে মি. রায়-এর প্রয়োজনীয় টাকার হিসাব বের করতে হবে।

আমরা জানি,
১ বাংলাদেশি টাকা = ০.৬৩ ভারতীয় রুপি

সুতরাং,
০.৬৩ ভারতীয় রুপি = ১ বাংলাদেশি টাকা

অতএব,
১ ভারতীয় রুপি = ১/০.৬৩ বাংলাদেশি টাকা

তাহলে, ৩০০০ ভারতীয় রুপি = (১/০.৬৩) * ৩০০০ বাংলাদেশি টাকা

= ৩০০০/০.৬৩ বাংলাদেশি টাকা

= ৪৭৬১.৯০ (প্রায়) বাংলাদেশি টাকা

সুতরাং, ভারতীয় ৩০০০ রুপির জন্য বাংলাদেশের ৪৭৬১.৯০ টাকা প্রয়োজন হবে।

উত্তর: ৪৭৬১.৯০"
311,আমার পড়ার বই ও গল্পের বইয়ের অনুপাত ৪ঃ৩; পড়ার বই ২৮টি হলে মোট বইয়ের সংখ্যা কত হিসাব করি।,৪৯,"ধরি, গল্পের বইয়ের সংখ্যা x

প্রশ্নানুসারে,

পড়ার বই : গল্পের বই = ৪ : ৩

=> ২৮ : x = ৪ : ৩

=> ২৮ / x = ৪ / ৩

=> ৪x = ২৮ * ৩

=> x = (২৮ * ৩) / ৪

=> x = ২১

অতএব, গল্পের বইয়ের সংখ্যা ২১টি।

সুতরাং, মোট বইয়ের সংখ্যা = পড়ার বই + গল্পের বই = ২৮ + ২১ = ৪৯

উত্তর: ৪৯"
280,১০০০ এর নিকটতম পূর্ণবর্গ সংখ্যা খুঁজি।,১০২৪,"১০০০ এর নিকটতম পূর্ণবর্গ সংখ্যা বের করতে, প্রথমে দেখতে হবে কোন পূর্ণবর্গ সংখ্যা এর কাছাকাছি আছে। আমরা জানি,

*   ৩০² = ৯০০
*   ৩১² = ৯৬১
*   ৩২² = ১০২৪

দেখা যাচ্ছে, ৩১² = ৯৬১ এবং ৩২² = ১০২৪ সংখ্যা দুটি ১০০০ এর কাছাকাছি। এখন, ১০০০ থেকে এই সংখ্যাগুলোর পার্থক্য বের করে দেখা যাক:

*   ১০০০ - ৯৬১ = ৩৯
*   ১০২৪ - ১০০০ = ২৪

যেহেতু ১০২৪ এর পার্থক্য (২৪) ৯৬১ এর পার্থক্য (৩৯) থেকে কম, তাই ১০০০ এর নিকটতম পূর্ণবর্গ সংখ্যা হলো ১০২৪।

উত্তর: ১০২৪"
127,মীরা ১২.৫ সে.মি.. দৈর্ঘ্যের দড়ি থেকে ৮.৫ দৈর্ঘ্যের দড়ি কেটে নিল। এখন কত দৈর্ঘ্যের দড়ি পড়ে আছে দেখি।,৪,"মীরা ১২.৫ সে.মি. দৈর্ঘ্যের দড়ি থেকে ৮.৫ সে.মি. দৈর্ঘ্যের দড়ি কেটে নেওয়ার পরে যে দৈর্ঘ্যের দড়ি অবশিষ্ট থাকবে, তা নির্ণয় করার জন্য আমাদের ১২.৫ থেকে ৮.৫ বিয়োগ করতে হবে।

১২.৫ - ৮.৫ = ৪.০

অতএব, মীরার কাছে ৪.০ সে.মি. দৈর্ঘ্যের দড়ি অবশিষ্ট আছে।

উত্তর: ৪.০"
288,৫০০০ এর নিকটতম ৫০০০ এর থেকে বড় পূর্ণবর্গ সংখ্যা খুজিঁ।,৫০৪১,"আমরা ৫০০০-এর নিকটতম বৃহত্তর পূর্ণবর্গ সংখ্যাটি বের করতে চাই। এর জন্য প্রথমে দেখতে হবে কোন সংখ্যার বর্গ ৫০০০-এর কাছাকাছি।

আমরা জানি,
৭০^২ = ৪৯০০
৭১^২ = ৫০৪১
৭২^২ = ৫১৮৪

যেহেতু ৭১^২ = ৫০৪১ এবং ৭২^২ = ৫১৮৪, এবং আমাদের দরকার ৫০০০ এর থেকে বড় সংখ্যা, তাই আমরা ৭১ এবং ৭২ এর বর্গ বিবেচনা করব।

এখানে, ৭১^২ = ৫০৪১ যা ৫০০০ এর থেকে বড় এবং নিকটতম।

সুতরাং, ৫০০০-এর নিকটতম বৃহত্তর পূর্ণবর্গ সংখ্যাটি হলো ৫০৪১।

উত্তর: ৫০৪১"
