Q No.,Question,Answer,Model Response
282,৫৩২০ -এর সাথে কোন ক্ষুদ্রতম সংখ্যা যোগ করলে যোগফল পূর্ণবর্গ সংখ্যা হবে হিসাব করি।,৯,"সমাধান:

আমরা প্রথমে দেখব ৫৩২০ এর কাছাকাছি কোন পূর্ণবর্গ সংখ্যা আছে।

আমরা জানি, ৭০<sup>২</sup> = ৪৯০০ এবং ৮০<sup>২</sup> = ৬৪০০। সুতরাং, সংখ্যাটি ৭০ এবং ৮০ এর মধ্যে অবস্থিত।

এখন, ৭২<sup>২</sup> = (৭২ x ৭২) = ৫১৮৪
এবং ৭৩<sup>২</sup> = (৭৩ x ৭৩) = ৫৩২৯

দেখা যাচ্ছে ৫৩২৯, ৫৩২০ এর থেকে বড় এবং এটি একটি পূর্ণবর্গ সংখ্যা।

সুতরাং, ৫৩২০ এর সাথে (৫৩২৯ - ৫৩২০) যোগ করলে যোগফল পূর্ণবর্গ সংখ্যা হবে।

অতএব, নির্ণেয় ক্ষুদ্রতম সংখ্যাটি হলো: ৫৩২৯ - ৫৩২০ = ৯

উত্তর: ৯"
250,নিসারের ফলের বাগান থেকে ৪৪১টি কমলালেবু তোলা হয়েছে। অনেকগুলি ঝুড়িতে রাখা হবে। যতগুলি ঝুড়ি আছে প্রত্যেক ঝুড়িতে ততগুলি কমলালেবু রাখলে মোট কতগুলি ঝুড়িতে কমলালেবু রাখা হলো হিসাব করি।,২১,"এখানে সমস্যাটি হলো ৪৪১টি কমলালেবুকে এমনভাবে ঝুড়িতে রাখতে হবে যাতে ঝুড়ির সংখ্যা এবং প্রতিটি ঝুড়িতে কমলালেবুর সংখ্যা সমান হয়। এর মানে হলো আমাদের ৪৪১-এর বর্গমূল বের করতে হবে।

যেহেতু, ৪৪১ একটি পূর্ণবর্গ সংখ্যা, তাই এর বর্গমূল একটি পূর্ণ সংখ্যা হবে।

আমরা জানি,
২০ * ২০ = ৪০০
২১ * ২১ = ৪৪১

সুতরাং, ৪৪১ এর বর্গমূল ২১।

অতএব, ঝুড়ির সংখ্যা ২১ এবং প্রতিটি ঝুড়িতে ২১টি করে কমলালেবু রাখা হয়েছে।

উত্তর: ২১"
82,"আব্দুল্লাহ ১ মিটার লম্বা একটি রেখা আঁকেন। তারপর তিনি বুঝতে পারলেন যে এটি কিছুটা দীর্ঘ। সুতরাং, তিনি এটির ৩৩ সেন্টিমিটার মুছে ফেলেছেন। ফলে রেখার দৈর্ঘ্য  এখন কত সে.মি.?",৬৭ ,"আব্দুল্লাহ প্রথমে ১ মিটার লম্বা একটি রেখা আঁকেন। আমরা জানি, ১ মিটার = ১০০ সেন্টিমিটার। 

সুতরাং, রেখাটির প্রাথমিক দৈর্ঘ্য ছিল ১০০ সেন্টিমিটার।

এরপর, তিনি ৩৩ সেন্টিমিটার মুছে ফেলেন।

অতএব, রেখাটির বর্তমান দৈর্ঘ্য = (১০০ - ৩৩) সেন্টিমিটার = ৬৭ সেন্টিমিটার।

উত্তর: ৬৭"
616,৮০ মিটার দৈর্ঘ্য ও ৬০ মিটার প্রস্থবিশিষ্ট একটি আয়তাকার বাগানের ভিতর চারদিকে ৪ মিটার প্রশস্ত একটি পথ আছে। প্রতি বর্গমিটার ৭.২৫ টাকা দরে ঐ পথ বাধাঁনোর খরচ কত?,৭৬৫৬,"প্রথমে, আমাদের পথসহ বাগানের ক্ষেত্রফল বের করতে হবে। তারপর পথ বাদে বাগানের ক্ষেত্রফল বের করে, সেই দুটি ক্ষেত্রফলের পার্থক্য থেকে পথের ক্ষেত্রফল নির্ণয় করতে হবে। সবশেষে, প্রতি বর্গমিটারের খরচ দিয়ে পথের ক্ষেত্রফলকে গুণ করে মোট খরচ বের করতে হবে।

১. পথসহ বাগানের ক্ষেত্রফল:
বাগানের দৈর্ঘ্য = ৮০ মিটার
বাগানের প্রস্থ = ৬০ মিটার
সুতরাং, ক্ষেত্রফল = দৈর্ঘ্য × প্রস্থ = ৮০ × ৬০ = ৪৮০০ বর্গমিটার

২. পথ বাদে বাগানের ক্ষেত্রফল:
যেহেতু পথের প্রস্থ ৪ মিটার, তাই পথ বাদে বাগানের দৈর্ঘ্য হবে = ৮০ - (২ × ৪) = ৮০ - ৮ = ৭২ মিটার
এবং পথ বাদে বাগানের প্রস্থ হবে = ৬০ - (২ × ৪) = ৬০ - ৮ = ৫২ মিটার
সুতরাং, পথ বাদে বাগানের ক্ষেত্রফল = দৈর্ঘ্য × প্রস্থ = ৭২ × ৫২ = ৩৭৪৪ বর্গমিটার

৩. পথের ক্ষেত্রফল:
  পথের ক্ষেত্রফল = পথসহ বাগানের ক্ষেত্রফল - পথ বাদে বাগানের ক্ষেত্রফল
  = ৪৮০০ - ৩৭৪৪
  = ১০৫৬ বর্গমিটার

৪. পথ বাঁধাই করার খরচ:
  প্রতি বর্গমিটার বাঁধাই করার খরচ = ৭.২৫ টাকা
  মোট খরচ = পথের ক্ষেত্রফল × প্রতি বর্গমিটারের খরচ
  = ১০৫৬ × ৭.২৫
  = ৭৬৩২ টাকা

উত্তর: ৭৬৩২"
248,ওদের কয়েকজন বন্ধু কিছু লজেন্স ও বিস্কুট নিয়ে বাগানে এলো। ওরা মোট যতজন বন্ধু হলো প্রত্যেক ততগুলি লজেন্স ও প্রত্যেক তার দ্বিগুণ সংখ্যক বিস্কুট আনল। মোট লজেন্স ও বিস্কুট ১৪৭ টি আনলে ওরা কতজন বন্ধু হিসাব করে দেখি।,৭,"ধরি, বন্ধুদের সংখ্যা x

প্রত্যেক বন্ধু লজেন্স এনেছে x টি। সুতরাং, মোট লজেন্সের সংখ্যা = x * x = x^2

প্রত্যেক বন্ধু বিস্কুট এনেছে 2x টি। সুতরাং, মোট বিস্কুটের সংখ্যা = x * 2x = 2x^2

প্রশ্নানুসারে, মোট লজেন্স ও বিস্কুটের সংখ্যা = 147

সুতরাং, x^2 + 2x^2 = 147

=> 3x^2 = 147

=> x^2 = 147/3

=> x^2 = 49

=> x = √49

=> x = 7

অতএব, বন্ধুদের সংখ্যা 7 জন।

উত্তর: 7"
364,একটি পাত্রে ১.৬ লিটার রং আছে এবং এর ওজন ২.৪ কেজি। প্রতি লিটার রং এর ওজন নির্ণয় কর।,১.৫০,"এখানে, আমাদের ১.৬ লিটার রঙের মোট ওজন দেওয়া আছে ২.৪ কেজি। প্রতি লিটার রঙের ওজন বের করতে হলে, মোট ওজনকে মোট লিটারের সংখ্যা দিয়ে ভাগ করতে হবে।

অতএব, প্রতি লিটার রঙের ওজন = (মোট ওজন) / (মোট লিটার)
= ২.৪ কেজি / ১.৬ লিটার
= ১.৫ কেজি/লিটার

সুতরাং, প্রতি লিটার রঙের ওজন ১.৫ কেজি।

উত্তর: ১.৫"
644,"একজন বালক দোকান থেকে ১৫ টি খাতা ও ১০ টি পেনসিল ৩০০ টাকা দিয়ে ক্রয় করল। আবার, অন্য একজন বালক একই দোকান থেকে একই ধরনের ১০ টি খাতা ও ১৫ টি পেনসিল ২৫০ দিয়ে ক্রয় করল। প্রতিটি পেনসিল এর মূল্য নির্ণয় কর।",৬,"ধরি,

একটি খাতার দাম = x টাকা

এবং একটি পেনসিলের দাম = y টাকা

প্রথম বালক ১৫টি খাতা ও ১০টি পেনসিল ৩০০ টাকায় কিনল। সুতরাং, শর্তানুসারে:

১৫x + ১০y = ৩০০   --- (১)

দ্বিতীয় বালক ১০টি খাতা ও ১৫টি পেনসিল ২৫০ টাকায় কিনল। সুতরাং, শর্তানুসারে:

১০x + ১৫y = ২৫০   --- (২)

এখন, আমরা এই দুইটি সমীকরণ সমাধান করে x এবং y এর মান বের করব।

প্রথমে, সমীকরণ (১)-কে ২ দিয়ে এবং সমীকরণ (২)-কে ৩ দিয়ে গুণ করি:

(১) * ২ => ৩০x + ২০y = ৬০০   --- (৩)

(২) * ৩ => ৩০x + ৪৫y = ৭৫০   --- (৪)

এখন, সমীকরণ (৪) থেকে সমীকরণ (৩) বিয়োগ করি:

(৩০x + ৪৫y) - (৩০x + ২০y) = ৭৫০ - ৬০০

=> ২৫y = ১৫০

=> y = ১৫০ / ২৫

=> y = ৬

অতএব, প্রতিটি পেনসিলের মূল্য ৬ টাকা।

উত্তর: ৬"
70,একটি প্যাকেটে ০.৩৩৪ লিটার দুধ আছে। এরূপ ৫০টি প্যাকেটে কত লিটার দুধ আছে ?,১৬.৭০,"একটি প্যাকেটে দুধ আছে = ০.৩৩৪ লিটার

সুতরাং, ৫০টি প্যাকেটে দুধ থাকবে = ০.৩৩৪ × ৫০ লিটার

= ১৬.৭ লিটার

অতএব, ৫০টি প্যাকেটে ১৬.৭ লিটার দুধ আছে।

উত্তর: ১৬.৭"
11,"এই বছর একটি গাড়ির মূল্য ১৬০০০ ডলার, যা গত বছরের মূল্যের ০.৮ গুন। গত বছরের গাড়ির মূল্য কত।",২০০০০,"ধরি, গত বছরের গাড়ির মূল্য ছিল x ডলার।

প্রশ্নানুসারে, এই বছরের গাড়ির মূল্য গত বছরের মূল্যের ০.৮ গুণ। সুতরাং,

0.  8 * x = 16000

অতএব, x = 16000 / 0.8 = 20000

সুতরাং, গত বছরের গাড়ির মূল্য ছিল ২০০০০ ডলার।

উত্তর: 20000"
342,একটি রাস্তায় কিছু গাছ এবং ল্যাম্পপোস্ট আছে। ২৫ মিটার পরপর গাছ এবং ২০ মিটার পরপর ল্যাম্পপোস্ট আছে। রাস্তার শুরুতে পাছ ও ল্যাম্পপোস্ট একত্রে থাকলে কত মিটার পরপর গাছ এবং ল্যাম্পপোস্ট পুনরায় একসাথে থাকবে ?,১০০,"সমস্যাটি গাণিতিক এবং এর সমাধানে লসাগু (LCM - Least Common Multiple) ব্যবহার করতে হবে।

গাছ আছে ২৫ মিটার পরপর এবং ল্যাম্পপোস্ট আছে ২০ মিটার পরপর। আমাদের বের করতে হবে কত মিটার পরপর গাছ এবং ল্যাম্পপোস্ট আবার একসাথে থাকবে। এর জন্য ২৫ এবং ২০ এর লসাগু বের করতে হবে।

২৫ এর গুণনীয়কগুলো হলো: ১, ৫, ২৫
২০ এর গুণনীয়কগুলো হলো: ১, ২, ৪, ৫, ১০, ২০

২৫ = ৫ × ৫
২০ = ২ × ২ × ৫

লসাগু (২৫, ২০) = ২ × ২ × ৫ × ৫ = ৪ × ২৫ = ১০০

সুতরাং, গাছ এবং ল্যাম্পপোস্ট ১০০ মিটার পরপর আবার একসাথে থাকবে।

উত্তর: ১০০"
64,"আমরা ০.৬ লিটার দুধকে ৩ জন শিক্ষার্থীর মধ্যে সমানভাবে ভাগ করতে চাই।
প্রত্যেক শিক্ষার্থী কত লিটার দুধ পাবে ?",০.২০,"এখানে, মোট দুধের পরিমাণ ০.৬ লিটার এবং শিক্ষার্থীর সংখ্যা ৩। দুধকে সমানভাবে ভাগ করে দিতে হবে।

অতএব, প্রত্যেক শিক্ষার্থী দুধ পাবে = (মোট দুধের পরিমাণ) / (শিক্ষার্থীর সংখ্যা)
                                    = ০.৬ লিটার / ৩
                                    = ০.২ লিটার

উত্তর: ০.২"
465,একটি গাড়ির বিক্রয়মূল্য গাড়িটির ক্রয়মূল্যের ৪৫ অংশের সমান। শতকরা লাভ ভাগ বা ক্ষতি নির্ণয় কর।,২০,"মনে করি, গাড়িটির ক্রয়মূল্য ১০০ টাকা।

সুতরাং, গাড়িটির বিক্রয়মূল্য = ক্রয়মূল্যের ৪৫ অংশ = ১০০ টাকার ৪৫ অংশ = (৪৫/১০০) * ১০০ = ৪৫ টাকা।

এখানে, বিক্রয়মূল্য ক্রয়মূল্য থেকে কম। সুতরাং, ক্ষতি হয়েছে।

ক্ষতির পরিমাণ = ক্রয়মূল্য - বিক্রয়মূল্য = ১০০ - ৪৫ = ৫৫ টাকা।

শতকরা ক্ষতির হার = (ক্ষতির পরিমাণ / ক্রয়মূল্য) * ১০০ = (৫৫/১০০) * ১০০ = ৫৫%

উত্তর: ৫৫"
55,"৪/৫ লিটার শরবত ২ জনকে সমানভাবে ভাগ করে দিলে প্রত্যেকে কত লিটার
শরবত পাবে ?",২/৫,"এখানে, ৪/৫ লিটার শরবত ২ জনকে সমানভাবে ভাগ করে দিতে হবে। অর্থাৎ, ৪/৫ কে ২ দিয়ে ভাগ করতে হবে।

গাণিতিকভাবে সমস্যাটি এভাবে লেখা যায়:
(৪/৫) ÷ ২ = ?

আমরা জানি, কোনো ভগ্নাংশকে পূর্ণ সংখ্যা দিয়ে ভাগ করার নিয়ম হলো, পূর্ণ সংখ্যাটি ভগ্নাংশের হরের সাথে গুণ হয়ে যায়।

সুতরাং, (৪/৫) ÷ ২ = ৪ / (৫ × ২) = ৪ / ১০

এখন, ৪/১০ ভগ্নাংশটিকে লঘিষ্ঠ আকারে প্রকাশ করা যায়। ৪ এবং ১০ উভয়কেই ২ দিয়ে ভাগ করা যায়।

সুতরাং, ৪/১০ = (৪ ÷ ২) / (১০ ÷ ২) = ২/৫

অতএব, প্রত্যেকে ২/৫ লিটার শরবত পাবে।

উত্তর: ২/৫"
535,একটি ক্রিকেট খেলায় ইমন ও সুমনের মোট রানসংখ্যা ৫৮। ইমনের রানসংখ্যা সুমনের রানসংখ্যার দ্বিগুণের চেয়ে ৫ রান কম। ঐ খেলায় ইমনের রানসংখ্যা কত?,৩৭,"ধরি, সুমনের রান সংখ্যা x

তাহলে, ইমনের রান সংখ্যা 2x - 5

প্রশ্নানুসারে,

x + 2x - 5 = 58

বা, 3x - 5 = 58

বা, 3x = 58 + 5

বা, 3x = 63

বা, x = 63/3

সুতরাং, x = 21

অতএব, সুমনের রান সংখ্যা ২১।

সুতরাং, ইমনের রান সংখ্যা 2 * 21 - 5 = 42 - 5 = 37

উত্তর: ৩৭"
518,কোন সংখ্যার এক-তৃতীয়াংশ ৪ এর সমান হবে?,১২,"ধরি, সংখ্যাটি হলো x।

সমস্যায় বলা হয়েছে, সংখ্যাটির এক-তৃতীয়াংশ ৪ এর সমান। গাণিতিকভাবে এটিকে এভাবে লেখা যায়:

x/3 = 4

এখন, x এর মান বের করার জন্য উভয় দিকে ৩ দিয়ে গুণ করতে হবে।

x/3 * 3 = 4 * 3

x = 12

সুতরাং, সংখ্যাটি হলো ১২।

উত্তর: ১২"
178,আজ রজত স্কুলে যাওয়ার সময়ে মোট পথের ০.২৫ অংশ হেঁটে ও বাকি অংশ রিকশায় গেল। রজত মোট পথের শতকরা কত ভাগ পথ রিকশায় গেল হিসাব করি।,৭৫,"ধরি, রজতের স্কুলের পথের মোট দূরত্ব 1 একক।

রজত হেঁটে গেল পথের 0.২৫ অংশ, অর্থাৎ 0.২৫ একক।

সুতরাং, রিকশায় গেল (1 - 0.২৫) = ০.৭৫ অংশ।

এখন, ০.৭৫ অংশকে শতকরায় প্রকাশ করতে হবে।

০.৭৫ = (০.৭৫ × ১০০)% = ৭৫%

অতএব, রজত মোট পথের ৭৫% রিকশায় গিয়েছিল।

উত্তর: ৭৫"
300,"আমার ও সুতপার বয়সের অনুপাত ৫ঃ৬; আমার বয়স ১০ বছর হলে, সুতপার বয়স কত হিসাব করে লিখি।",১২,"দেওয়া আছে, আমার ও সুতপার বয়সের অনুপাত ৫ : ৬। আমার বয়স ১০ বছর।

ধরি, সুতপার বয়স x বছর।

তাহলে, অনুপাত অনুযায়ী আমরা লিখতে পারি:
৫ / ৬ = ১০ / x

এখন, আমরা x এর মান বের করার জন্য ক্রস-মাল্টিপ্লিকেশন করব:
5 * x = 6 * 10
5x = 60

এখন, x এর মান বের করার জন্য উভয় পক্ষকে ৫ দিয়ে ভাগ করি:
x = 60 / 5
x = 12

অতএব, সুতপার বয়স ১২ বছর।

উত্তর: ১২"
