Q No.,Question,Answer,Model Response
82,"আমরা ০.৬ লিটার দুধকে ৩ জন শিক্ষার্থীর মধ্যে সমানভাবে ভাগ করতে চাই।
তাহলে প্রত্যেক শিক্ষার্থী _____ লিটার দুধ পাবে।",০.২০,"আমরা যদি ০.৬ লিটার দুধকে ৩ জন শিক্ষার্থীর মধ্যে সমানভাবে ভাগ করতে চাই, তাহলে প্রত্যেক শিক্ষার্থী কতটুকু দুধ পাবে তা বের করতে হবে। এই সমস্যার সমাধানের জন্য, ০.৬ লিটার দুধকে ৩ দিয়ে ভাগ করতে হবে।

গণনা:
\[
\frac{0.6}{3} = 0.2
\]

অতএব, প্রত্যেক শিক্ষার্থী ০.২ লিটার দুধ পাবে।

**উত্তর: ০.২**"
431,এমন দুইটি ক্ষুদ্রতম ক্রমিক সংখ্যা আছে যাদের বর্গের অন্তর একটি পূর্ণ বর্গসংখ্যা। ছোট সংখ্যাটি _____ হবে।,৪,"দুইটি ক্রমিক সংখ্যা \( n \) এবং \( n+1 \)। বর্গের অন্তর হবে \((n+1)^2 - n^2\)।

প্রতিস্থাপন করে পাই:
\[
(n+1)^2 - n^2 = (n^2 + 2n + 1) - n^2
\]
সাধারণীকৃত করে পাই:
\[
(n^2 + 2n + 1) - n^2 = 2n + 1
\]

সমস্যার শর্ত অনুযায়ী এটি একটি পূর্ণ বর্গ সংখ্যা হতে হবে। 
অতএব, \(2n + 1 = k^2\), যেখানে \(k\) একটি পূর্ণসংখ্যা।

এখন, \(n\) বের করার জন্য, আমরা নিচের পদক্ষেপগুলি অনুসরণ করবো:

ধরি, \(k=1\),
\[
2n + 1 = 1^2 = 1
\]
\[
2n = 0 \implies n = 0
\]
এই ক্ষেত্রে \(n\) একটি প্রাকৃতিক সংখ্যা নয়, তাই আমরা পরীক্ষায় \(k = 1\) গ্রহণ করবো না।

ধরি, \(k = 2\),
\[
2n + 1 = 2^2 = 4
\]
\[
2n = 3 \implies n = 1.5
\]
\(n\) একটি পূর্ণসংখ্যা নয়, তাই \(k = 2\) গ্রহণ করা যাবে না।

ধরি, \(k = 3\),
\[
2n + 1 = 3^2 = 9
\]
\[
2n = 8 \implies n = 4
\]

\(n = 4\) একটি পূর্ণসংখ্যা। যাচাই করা যায়:
\[
n = 4 \quad \text{এবং} \quad n+1 = 5
\]
তাহলে তাদের বর্গ সংখ্যা:
\[
5^2 - 4^2 = 25 - 16 = 9
\]
যা একটি পূর্ণ বর্গ সংখ্যা \(3^2\)। ফলস্বরূপ, সমস্যাটির শর্ত পূরণ করছে।

সুতরাং, ছোট সংখ্যাটি হলো ৪।

**উত্তর: 4**"
353,একজন লোক প্রতি মাসে ৮৫০ টাকা করে সঞ্চয় করেন । তবে _____ তম মাসে তার সঞ্চিত টাকা ৫০০০০ অতিক্রম করবে।,৫৯,"ধরি, লোকটি প্রতি মাসে ৮৫০ টাকা করে সঞ্চয় করছেন। আমরা জানতে চাই, কত তম মাসে তার মোট সঞ্চিত টাকা ৫০,০০০ টাকা অতিক্রম করবে।

প্রথমে, মোট সঞ্চয়ের সমীকরণ দাঁড়ায়:
\[ S = ৮৫০ \times n \]
যেখানে \( S \) হল মোট সঞ্চিত টাকা এবং \( n \) হল মাসের সংখ্যা।

লোকটির সঞ্চিত টাকা ৫০,০০০ অতিক্রম করবে, অর্থাৎ:
\[ ৮৫০ \times n > ৫০,০০০ \]

এখন, \( n \) বের করতে সমীকরণটিকে \( n \)-এর পক্ষে সমাধান করি:
\[ n > \frac{৫০,০০০}{৮৫০} \]

এখন \( \frac{৫০,০০০}{৮৫০} \) গণনা করি:
\[ \frac{৫০,০০০}{৮৫০} \approx ৫৮.৮২৩৫২৯৪১ \]

চূড়ান্ত সংখ্যা পূর্ণসংখ্যা হবে, কারণ \( n \) মাসের সংখ্যা হতে হবে:
\[ n = ৫৯ \]

সুতরাং, \( ৫৯ \)-তম মাসে তার মোট সঞ্চয় ৫০,০০০ টাকা অতিক্রম করবে।

**উত্তর: ৫৯**"
175,৫০/৩ মিটার লম্বা ফিতের ৩/৮ অংশ কেটে নিয়ে তাকে সমান ৫টি ভাগে কাটলে একটি টুকরোর দৈর্ঘ্য _____ পাব।,৫/৪,"প্রথমে আমরা ফিতের সাধারণ দৈর্ঘ্য বের করবো। ফিতের মোট দৈর্ঘ্য হলো \( \frac{৫০}{৩} \) মিটার।

এখন, ফিতের এই মোট দৈর্ঘ্যের \( \frac{৩}{৮} \) অংশ কেটে নেওয়া হবে। তাই কাটা অংশের দৈর্ঘ্য হবে:

\[
\text{কাটা অংশের দৈর্ঘ্য} = \left(\frac{৫০}{৩}\right) \times \frac{৩}{৮} = \frac{৫০ \times ৩}{৩ \times ৮} = \frac{৫০}{৮} = \frac{২৫}{৪} \text{ মিটার}
\]

এখন কাটা অংশের দৈর্ঘ্য বাদ দিলে ফিতের বাকি অংশের দৈর্ঘ্য হবে:

\[
\text{বাকি অংশের দৈর্ঘ্য} = \frac{৫০}{৩} - \frac{২৫}{৪}
\]

এই দুই ভগ্নাংশের লব ও গুণনীয়ক সমান করে বিয়োগ করতে হলে আমাদের ল.সা.গু. বের করতে হবে। \( ৩ \) এবং \( ৪ \) এর ল.সা.গু. হল \( ১২ \)।

এখন ভগ্নাংশের লব ও গুণনীয়ক সমান করার জন্য আমরা প্রতিটি ভগ্নাংশকে \( ১২ \) দিয়ে গুণ করব:

\[
\frac{৫০}{৩} = \frac{৫০ \times ৪}{৩ \times ৪} = \frac{২০০}{১২}
\]

\[
\frac{২৫}{৪} = \frac{২৫ \times ৩}{৪ \times ৩} = \frac{৭৫}{১২}
\]

তাহলে, বাকি অংশের দৈর্ঘ্য হবে:

\[
\frac{২০০}{১২} - \frac{৭৫}{১২} = \frac{১২৫}{১২} \text{ মিটার}
\]

এখন, এই বাকি অংশকে সমান ৫টি ভাগে কাটা হবে। তাই একটি টুকরোর দৈর্ঘ্য হবে:

\[
\frac{\frac{১২৫}{১২}}{৫} = \frac{১২৫}{১২ \times ৫} = \frac{১২৫}{৬০}
\]

এখন এটি সরল করলে পাই:

\[
\frac{১২৫}{৬০} = \frac{"
210,এবছরে আমাদের স্কুলের ৮০জন ছাত্রছাত্রী মাধ্যমিক পরীক্ষা দিয়েছে। যদি ৬৫% ছাত্রছাত্রী পাশ করে তবে হিসাব করে দেখি _____ জন ছাত্রছাত্রী এবছরে মাধ্যমিক পরীক্ষায় পাশ করেছে।,৫২,"গণনা করতে হবে কতজন ছাত্রছাত্রী মাধ্যমিক পরীক্ষায় পাশ করেছে, যেখানে মোট ছাত্রছাত্রীর সংখ্যা ৮০ এবং পাশ করার শতাংশ ৬৫%।

প্রথমে, পাশ করা ছাত্রছাত্রীদের সংখ্যা বের করতে হলে, মোট ছাত্রছাত্রীর সংখ্যা ৬৫% খুঁজে বের করতে হবে। 

\[ \text{পাশ করা ছাত্রছাত্রীর সংখ্যা} = ৮০ \times \frac{৬৫}{১০০} \]

\[ \text{পাশ করা ছাত্রছাত্রীর সংখ্যা} = ৮০ \times ০.৬৫ \]

\[ \text{পাশ করা ছাত্রছাত্রীর সংখ্যা} = ৫২ \]

সুতরাং, এবছরে মাধ্যমিক পরীক্ষায় ৫২ জন ছাত্রছাত্রী পাশ করেছে।

**""উত্তর: ৫২""**"
64,"ভাজক ৭৮, ভাগফল ২৫ এবং ভাগশেষ হলো ভাজকের এক তৃতীয়াংশ হলে ভাজ্য _____ হবে।",১৯৭৬,"একটি গণিত সমস্যা সমাধান করতে আমাদের নিম্নলিখিত গাণিতিক সম্পর্কটি ব্যবহার করতে হবে, যা ভাগ, ভাজ্য, ভাজক এবং ভাগশেষের মধ্যে সম্পর্ক স্থাপন করে:

ভাজ্য = (ভাগফল × ভাজক) + ভাগশেষ

সেখানে আমাদের প্রদান করা:
- ভাজক = ৭৮
- ভাগফল = ২৫
- ভাগশেষ = ভাজকের এক তৃতীয়াংশ

প্রথমে, ভাগশেষ বের করি:
ভাগশেষ = ভাজক / ৩ = ৭৮ / ৩ = ২৬

এখন, ভাজ্য বের করার জন্য সংজ্ঞায়িত সমীকরণ ব্যবহার করি:

ভাজ্য = (ভাগফল × ভাজক) + ভাগশেষ
        = (২৫ × ৭৮) + ২৬

এখন গাণিতিক ক্রিয়াকলাপ সম্পাদন করি:

২৫ × ৭৮ = ১৯৫০

এখন ১৯৫০ এর সাথে ভাগশেষ ২৬ যোগ করি:

ভাজ্য = ১৯৫০ + ২৬ = ১৯৭৬

সুতরাং, ভাজ্য হবে ১৯৭৬।

**উত্তর: ১৯৭৬**"
55,৪টি কলমের মূল্য ৮০ টাকা। ১০টি কলমের মূল্য _____ টাকা।,২০০,"প্রথমেই, আমরা ৪টি কলমের মোট মূল্যের ভিত্তিতে একটি কলমের মূল্য নির্ণয় করব।

৪টি কলমের মূল্য হলো ৮০ টাকা।
সুতরাং, ১টি কলমের মূল্য = ৮০ টাকা / ৪ = ২০ টাকা।

এখন, আমাদেরকে ১০টি কলমের মূল্য নির্ণয় করতে হবে।
১টি কলমের মূল্য ২০ টাকা হলে, ১০টি কলমের মূল্য হবে:

১০টি কলমের মূল্য = ১০ × ২০ টাকা = ২০০ টাকা।

সুতরাং, ১০টি কলমের মূল্য হবে ২০০ টাকা।

**উত্তর: ২০০**"
200,১৫টি লজেন্সের মধ্যে ৩টি লজেন্স নিলাম। মোট লজেন্সের শতকরা _____ ভাগ লজেন্স নিলাম দেখি।,২০,"মোট ১৫টি লজেন্সের মধ্যে ৩টি লজেন্স নেওয়া হয়েছে। আমাদের কাজ হল, এই ৩টি লজেন্স মোট লজেন্সের শতকরা কত ভাগ তা নির্ণয় করা।

শতকরা ভাগ নির্ণয়ের জন্য আমরা নিম্নলিখিত সূত্রটি ব্যবহার করতে পারি:

\[
\text{শতকরা ভাগ} = \left( \frac{\text{নেওয়া লজেন্সের সংখ্যা}}{\text{মোট লজেন্সের সংখ্যা}} \right) \times 100
\]

এখানে, নেওয়া লজেন্সের সংখ্যা হলো ৩ এবং মোট লজেন্সের সংখ্যা হলো ১৫। সুতরাং,

\[
\text{শতকরা ভাগ} = \left( \frac{3}{15} \right) \times 100
\]

এখন, \(\frac{3}{15}\) কে সরল করলে পাই \(\frac{1}{5}\)।

সুতরাং \(\frac{1}{5} \times 100 = 20\%\)।

অতএব, মোট লজেন্সের শতকরা ২০ ভাগ লজেন্স নেওয়া হয়েছে।

**উত্তর: ২০**"
213,চিনির দাম বেড়ে যাওয়ায় আমরা ঠিক করেছি এষনকার থেকে ৪% চিনি ব্যবহার কমাব। এখন প্রতিদিন আমরা ৬২৫ গ্রাম চিনি ব্যবহার করি। কমানোর পর প্রতিদিন চিনি _____ গ্রাম ব্যবহার করব।,৬০০,"বর্তমানে প্রতিদিন আমরা ৬২৫ গ্রাম চিনি ব্যবহার করছি এবং চিনির ব্যবহার ৪% কমানোর সিদ্ধান্ত নিয়েছি। এখন, আমাদের হিসাব করতে হবে যে ৪% কমালে কত গ্রাম চিনি ব্যবহার হবে।

প্রথমে আমরা ৬২৫ গ্রামের ৪% বের করবো:

\[ ৪\% = \frac{৪}{১০০} \]

তাহলে, ৬২৫ গ্রামের ৪% হবে:

\[ ৬২৫ \times \frac{৪}{১০০} = ২৫ \]

অতএব, ৬২৫ গ্রাম চিনির মধ্যে ২৫ গ্রাম কমাতে হবে।

তাহলে, নতুন চিনির ব্যবহার হবে:

\[ ৬২৫ - ২৫ = ৬০০ \]

সুতরাং, চিনির ব্যবহার কমানোর পর প্রতিদিন আমরা ৬০০ গ্রাম চিনি ব্যবহার করবো।

**উত্তর: ৬০০**"
156,হোস্টেলে ২০ জন ছাত্রের ৩০ দিনের জন্য ১৫০ কিগ্রা. আটা মজুদ রাখা আছে। কিন্তু ৩০ কিগ্রা. আটা নষ্ট হয়ে গেছে ও ৫ জন ছাত্র বাড়ি চলে গেছে। বাকি আটায় অবশিষ্ট ছাত্রের _____ দিন চলবে।,৩২,"প্রথমে আমরা মোট ছাত্রের সংখ্যা, আটা এবং দিনের ভিত্তিতে এক ছাত্রের জন্য একদিনে কতটুকু আটা প্রয়োগ হয় তা বের করি।

শুরুতে আটা ছিল ১৫০ কিগ্রা। এবং তা ২০ জন ছাত্রের জন্য ৩০ দিনের জন্য মজুদ রাখা হয়েছিল। 

এক ছাত্রের জন্য একদিনে আটা প্রয়োজন = মোট আটা / (ছাত্র সংখ্যা × দিন)

\[ \text{এক ছাত্রের একদিনের আটা প্রয়োজন} = \frac{150 \text{ কিগ্রা}}{20 \times 30} \]

\[ = \frac{150}{600} \]

\[ = 0.25 \text{ কিগ্রা} \]

এখন, ৩০ কিগ্রা. আটা নষ্ট হয়ে গেছে, তাই অবশিষ্ট আটা = \(150 \, \text{কিগ্রা} - 30 \, \text{কিগ্রা} = 120 \, \text{কিগ্রা}\)

৫ জন ছাত্র বাড়ি চলে গেছে, তাই অবশিষ্ট ছাত্র = \(20 - 5 = 15\)

এখন অবশিষ্ট ছাত্রদের এ অবশিষ্ট আটা দিয়ে কতদিন চলবে তা বের করতে হবে। 

মোট দিন = অবশিষ্ট আটা / (প্রতি ছাত্রের প্রতিদিন আটা প্রয়োজন × অবশিষ্ট ছাত্র সংখ্যা)

\[ \text{মোট দিন} = \frac{120}{0.25 \times 15} \]

\[ = \frac{120}{3.75} \]

\[ = 32 \]

অতএব, বাকি ছাত্রদের এই আটায় ৩২ দিন চলবে।

**উত্তর: ৩২**"
