Q No.,Question,Answer,Domain,Sub-Domain,Model Response
159,৬ সে.মি. ব্যাসার্ধের একটি ধাতব কঠিন গোলককে গলিয়ে ৩২ সে.মি. উচ্চতার একটি  সিলিন্ডার তৈরি করা হল। উৎপন্ন সিলিন্ডারটির ব্যাসার্ধ কত সে.মি.?,৩,Math,Solid Geometry,"### Translation of the Problem:
A solid metallic sphere with a radius of 6 cm is melted to form a cylinder with a height of 32 cm. What is the radius of the resulting cylinder in cm?

### Detailed Step-by-Step Solution:

1. **Volume of the Sphere:**
   The volume \( V \) of a sphere is calculated using the formula:
   \[
   V = \frac{4}{3} \pi r^3
   \]
   where \( r \) is the radius of the sphere. Substituting the given radius:
   \[
   V = \frac{4}{3} \pi (6)^3 = \frac{4}{3} \pi \times 216 = 288 \pi \, \text{cubic cm}
   \]

2. **Volume of the Cylinder:**
   When the sphere is melted into a cylinder, the volume of the cylinder will be equal to the volume of the sphere since no material is lost. The volume \( V \) of a cylinder is given by:
   \[
   V = \pi R^2 H
   \]
   where \( R \) is the radius and \( H \) is the height. We know that \( H = 32 \, \text{cm} \).

3. **Equating the Volumes:**
   Since the sphere is melted to form this cylinder, we set the volume of the sphere equal to the volume of the cylinder:
   \[
   288 \pi = \pi R^2 \times 32
   \]

4. **Solving for the Cylinder's Radius:**
   We can cancel \(\pi\) from both sides and solve for \( R^2 \):
   \[
   288 = R^2 \times 32
   \]
   \[
   R^2 = \frac{288}{32} = 9
   \]
   \[
   R = \sqrt{9} = 3
   \]

Thus, the radius of the resulting cylinder is 3 cm.

**Answer: 3**"
166,৬ সে.মি. ব্যাসার্ধের একটি ধাতব কঠিন গোলককে গলিয়ে ৩২ সে.মি. উচ্চতার একটি  সিলিন্ডার তৈরি করা হল। উৎপন্ন সিলিন্ডারটির বক্রতলের ক্ষেত্রফল কত বর্গ সে.মি.?,৬০৩.১৮,Math,Solid Geometry,"### Translation of the Problem:
A solid metallic sphere with a radius of 6 cm is melted and recast into a cylinder with a height of 32 cm. What is the curved surface area of the resulting cylinder in square centimeters?

### Solution:
To find the curved surface area of the cylinder, we need to follow these steps:

1. **Find the volume of the sphere:**

   The formula for the volume of a sphere is:
   \[
   V_{\text{sphere}} = \frac{4}{3} \pi r^3
   \]
   where \( r \) is the radius of the sphere.

   Given \( r = 6 \) cm, the volume becomes:
   \[
   V_{\text{sphere}} = \frac{4}{3} \pi (6)^3 = \frac{4}{3} \pi \times 216 = 288\pi \, \text{cm}^3
   \]

2. **The volume of the sphere equals the volume of the cylinder:**

   Since the sphere is melted and recast into a cylinder, the volume of the cylinder \( V_{\text{cylinder}} \) is the same as that of the sphere:
   \[
   V_{\text{cylinder}} = 288\pi \, \text{cm}^3
   \]

3. **Relate the volume of the cylinder to its dimensions:**

   The formula for the volume of a cylinder is:
   \[
   V_{\text{cylinder}} = \pi r^2 h
   \]
   where \( r \) is the radius of the base of the cylinder, and \( h \) is the height of the cylinder.

   Given \( h = 32 \) cm, substitute into the volume equation:
   \[
   288\pi = \pi r^2 \times 32
   \]

4. **Solve for the radius of the cylinder:**

   By dividing both sides by \( \pi \) and 32, we get:
   \[
   r^2 = \frac{288}{32}
   \]
   \[
   r^2 = 9
   \]
   \[
   r = 3 \, \text{cm}
   \]

5. **Find the curved surface area of the cylinder:**

   The formula for the curved surface area of a cylinder is:
   \[
   \text{Curved"
397,১০ কেজি ভরের একটি স্থির বস্তুর উপর ১০ সেকেন্ড যাবত ২২ নিউটন বল প্রয়োগ করা হল। বস্তুটি যে তলে চলছিলো তার ঘর্ষণ বলের মান ২ নিউটন। ১০ সেকেন্ড পরে বস্তুর বেগ কত মি./সে.?,২০,Physics,Physics,"### Translation of the Problem:
A 10 kg stationary object is subjected to a force of 22 Newtons for 10 seconds. The frictional force on the surface where the object is moving is 2 Newtons. What is the velocity of the object in meters per second after 10 seconds?

### Step-by-Step Solution:

1. **Understanding the Forces in Action:**

   - **Applied Force (F_applied):** 22 N
   - **Frictional Force (F_friction):** 2 N
   - **Net Force (F_net):** This is the force that actually acts on the object to cause acceleration. It is given by:
     \[
     F_{\text{net}} = F_{\text{applied}} - F_{\text{friction}} = 22\, \text{N} - 2\, \text{N} = 20\, \text{N}
     \]

2. **Calculating the Acceleration:**

   Using Newton's second law of motion:
   \[
   F = ma
   \]
   where \( F \) is the net force, \( m \) is the mass, and \( a \) is the acceleration. Plugging in the known values:
   \[
   20\, \text{N} = 10\, \text{kg} \times a
   \]
   Solving for \( a \):
   \[
   a = \frac{20\, \text{N}}{10\, \text{kg}} = 2\, \text{m/s}^2
   \]

3. **Calculating the Final Velocity:**

   The initial velocity (\( u \)) of the object is 0 m/s as it is stationary. The final velocity (\( v \)) after a time (\( t \)) can be found using the formula:
   \[
   v = u + at
   \]
   Substituting the known values:
   \[
   v = 0\, \text{m/s} + (2\, \text{m/s}^2 \times 10\, \text{s}) = 20\, \text{m/s}
   \]

### Conclusion:
After applying a force for 10 seconds, the object's velocity is \( 20\, \text{m/s} \).

**Answer: 20**"
278,যদি ভার্নিয়ার স্কেলের ১০ ঘর প্রধান স্কেলের ৯ ঘরের সমান তবে ভার্নিয়ার ধ্রুবক কত সে.মি.?,০.০১,Physics,Physics,"## Problem Translation:
If 10 divisions of the Vernier scale correspond to 9 divisions of the main scale, what is the Vernier constant in centimeters?

## Step-by-step Solution:

1. **Understanding the Concept**:
   - In a Vernier caliper, the Vernier constant is the smallest measurement that can be accurately determined and is usually defined as the difference between one division of the main scale and one division of the Vernier scale.
   - We have that 10 divisions on the Vernier scale are equal to 9 divisions on the main scale.

2. **Finding the Length of a Single Division**:
   - Let the length of one division on the main scale be \( x \) centimeters.
   - Then, 9 divisions on the main scale measure \( 9x \) centimeters.
   - Since 10 divisions on the Vernier scale equal 9 divisions on the main scale, the length of one division on the Vernier scale is \( \frac{9x}{10} \) centimeters.

3. **Calculating the Vernier Constant**:
   - The Vernier constant is the difference between one main scale division and one Vernier scale division.
   - Therefore, the Vernier constant is: 
     \[
     x - \frac{9x}{10} = \frac{10x}{10} - \frac{9x}{10} = \frac{x}{10}
     \]

4. **Expressing in Specific Units**:
   - The Vernier constant is therefore \(\frac{1}{10}th\) of a main scale division.
   - If not explicitly given, assume \( x \), the main scale division, is standardized to 1 cm for simplicity.
   - Hence, \(\frac{x}{10} = \frac{1}{10}\) centimeters is the Vernier constant.

**Conclusion**:
The Vernier constant measures how finely one can read using the Vernier caliper, and in this problem, it is calculated as \(\frac{1}{10}\) cm.

**Answer: 0.1**"
232,দুইটি সংখ্যা নিরপেক্ষভাবে নিক্ষেপ করা হলে ছক্কার উপরের পিঠে একই সংখ্যা না আসার সম্ভাবনা কত?,৫/৬,Math,Probability,"### Translation of the Problem:
When two dice are thrown independently, what is the probability that the same number does not appear on the top faces?

### Detailed Step-by-Step Solution:

1. **Understanding the Problem:**
   - We have two dice, and we are interested in the probability that they do not show the same number on their top faces.
   
2. **Total Possible Outcomes:**
   - When a single die is thrown, it has 6 possible outcomes (1 through 6).
   - Therefore, when two dice are thrown, the total number of possible outcomes is \(6 \times 6 = 36\).

3. **Favorable Outcomes:**
   - We need the outcomes where the numbers on the top faces of the two dice are different.
   - Let's calculate the outcomes where the numbers are the same and then subtract from the total.
   - If both dice show the same number, the possibilities are: (1,1), (2,2), (3,3), (4,4), (5,5), (6,6).
   - There are 6 such outcomes where the numbers are the same.

4. **Outcomes Where Numbers are Different:**
   - Since we have a total of 36 outcomes and 6 outcomes where the numbers are the same:
   - The number of outcomes where the numbers on the dice are different is \(36 - 6 = 30\).

5. **Calculating the Probability:**
   - Probability is calculated as the number of favorable outcomes divided by the total number of possible outcomes.
   - The probability that the numbers on the two dice are different is thus \(\frac{30}{36}\).

6. **Simplifying the Probability:**
   - Simplifying \(\frac{30}{36}\):
   - \(\frac{30}{36} = \frac{5}{6}\).

### Conclusion:
The probability that when two dice are thrown, they do not show the same number on their top faces is \(\frac{5}{6}\).

**Answer: \(\frac{5}{6}\)**"
119,৫০ ডিগ্রি কোণের পুরক কোণকে বৃত্তীয় পদ্ধতিতে প্রকাশ করলে কত হবে?,০.৬৯,Math,Trigonometry,"1. **Translation of the Bengali problem into English:**

   What is the complement of a 50-degree angle when expressed in circular measure?

2. **Detailed step-by-step solution with explanations:**

   To find the complement of an angle, we need to understand the basic concept of complementary angles. Two angles are said to be complementary if their sum is 90 degrees. Therefore, the complement of any angle \( x \) is given by \( 90^\circ - x \).

   For this problem, we have an angle of 50 degrees. So, we first find its complement in degrees:

   \[
   \text{Complement in degrees} = 90^\circ - 50^\circ = 40^\circ
   \]

   Next, we need to convert this angle from degrees to radians (circular measure). The conversion factor between degrees and radians is:

   \[
   1 \text{ degree} = \frac{\pi}{180} \text{ radians}
   \]

   Thus, to convert 40 degrees to radians, we multiply by this conversion factor:

   \[
   40^\circ \times \frac{\pi}{180} = \frac{40\pi}{180} = \frac{2\pi}{9} \text{ radians}
   \]

3. **Conclusion with the final numerical answer:**

   The complement of a 50-degree angle in circular measure is \(\frac{2\pi}{9}\) radians.

   **Answer: \(\frac{2\pi}{9}\) radians**"
134,একটি সমকোণী ত্রিভুজের লম্ব ও ভুমি যথাক্রমে ৫ ও ১২ হলে এর অতিভুজ কত?,১৩,Math,Trigonometry,"## Translation of the Problem:
In a right-angled triangle, if the perpendicular (height) and the base are 5 and 12 respectively, what is the length of the hypotenuse?

## Step-by-Step Solution:
To find the length of the hypotenuse in a right-angled triangle, we can use the Pythagorean theorem. The theorem states that for a right-angled triangle with legs \(a\) and \(b\), and hypotenuse \(c\), the relationship is given by:

\[
c^2 = a^2 + b^2
\]

Given:
- Perpendicular (height) \(a = 5\)
- Base \(b = 12\)

We need to find the hypotenuse \(c\).

1. Substitute the known values into the Pythagorean theorem:

\[
c^2 = 5^2 + 12^2
\]

2. Calculate the squares of the given sides:

\[
5^2 = 25
\]
\[
12^2 = 144
\]

3. Add these squared values:

\[
c^2 = 25 + 144 = 169
\]

4. To find \(c\), take the square root of both sides:

\[
c = \sqrt{169} = 13
\]

## Conclusion:
Therefore, the length of the hypotenuse of this right-angled triangle is 13 units.

**Answer: 13**"
580,সালফিউরিক এসিডে সালফার এর সংযুতি কত?,৩২.৬৫,Chemistry,Chemistry,"1. **Translation of the Bengali Problem into English:**

   ""What is the contribution of sulfur in sulfuric acid?""

2. **Step-by-Step Solution with Explanations in English:**

   To solve this problem, we'll need to determine the percentage by mass of sulfur in the compound sulfuric acid (H₂SO₄).

   **Step 1: Determine the molar mass of sulfuric acid (H₂SO₄).**

   The chemical formula for sulfuric acid is H₂SO₄, which means each molecule consists of:
   - 2 hydrogen (H) atoms
   - 1 sulfur (S) atom
   - 4 oxygen (O) atoms

   Next, we find the atomic mass of each element:
   - The atomic mass of Hydrogen (H) = 1.01 g/mol
   - The atomic mass of Sulfur (S) = 32.07 g/mol
   - The atomic mass of Oxygen (O) = 16.00 g/mol

   Now, calculate the molar mass of H₂SO₄:
   \[
   \text{Molar mass of } \text{H}_2\text{SO}_4 = (2 \times 1.01) + (1 \times 32.07) + (4 \times 16.00)
   \]
   \[
   = 2.02 + 32.07 + 64.00
   \]
   \[
   = 98.09 \text{ g/mol}
   \]

   **Step 2: Determine the contribution of sulfur in sulfuric acid.**

   We need to calculate the percentage of the total molar mass that is contributed by sulfur. We do this by dividing the mass of sulfur by the total molar mass of sulfuric acid and multiplying by 100 to get the percentage.

   \[
   \text{Percentage of sulfur} = \left(\frac{32.07}{98.09}\right) \times 100\%
   \]
   \[
   = 0.3268 \times 100\%
   \]
   \[
   = 32.68\%
   \]

3. **Final Numerical Answer:**

**Answer: 32.68%**"
200,একটি পিরামিডের ভুমির ক্ষেত্রফল ৪ বর্গ সে.মি. এবং উচ্চতা ৩ সে.মি. হলে পিরামিডের আয়তন কত ঘন সে.মি.?,৪,Math,Solid Geometry,"## Translation of the Problem:
The base area of a pyramid is 4 square cm, and the height is 3 cm. What is the volume of the pyramid in cubic cm?

## Detailed Step-by-Step Solution:

To find the volume of a pyramid, we use the formula:

\[ \text{Volume} = \frac{1}{3} \times \text{Base Area} \times \text{Height} \]

**Step 1: Identify the base area and height.**
- The base area is given as 4 square cm.
- The height of the pyramid is given as 3 cm.

**Step 2: Apply the formula for volume.**
- Substitute the known values into the formula:

\[ \text{Volume} = \frac{1}{3} \times 4 \, \text{sq. cm} \times 3 \, \text{cm} \]

**Step 3: Calculate the product.**
- First, multiply the base area by the height:

\[ 4 \times 3 = 12 \, \text{cubic cm} \]

**Step 4: Divide by 3.**
- To complete the calculation of the volume, divide the product by 3:

\[ \frac{12}{3} = 4 \, \text{cubic cm} \]

Thus, the volume of the pyramid is 4 cubic cm.

**Answer:** 4"
132,০.২০ মিটার ব্যাস বিশিষ্ট একটি চাকা একবার ঘুরলে কত মিটার দূরত্ব অতিক্রম করবে? ,০.৬২,Math,Trigonometry,"### Translation of the Problem:
A wheel with a diameter of 0.20 meters travels how many meters when it completes one full rotation?

### Solution:
To solve this problem, we need to determine the circumference of the wheel. The circumference is the distance that the wheel travels in one complete rotation.

The formula to calculate the circumference \( C \) of a circle (or a wheel, in this case) is given by:
\[
C = \pi \times d
\]
where \( d \) is the diameter of the circle.

In this problem, the diameter \( d \) of the wheel is 0.20 meters. Therefore, we can substitute this value into the formula:

\[
C = \pi \times 0.20 \text{ meters}
\]

Approximating \(\pi\) as 3.14159, we calculate:

\[
C \approx 3.14159 \times 0.20
\]

\[
C \approx 0.628318 \text{ meters}
\]

Therefore, the wheel travels approximately 0.628 meters when it completes one full rotation.

### Conclusion:
The wheel will travel approximately 0.628 meters in one complete rotation.

**Answer: 0.628**"
