Q No.,Question,Answer,Domain,Sub-Domain,Model Response
626,ক্লোরিক এসিডে ক্লোরিনের এর শতকরা পরিমাণ কত?,৪২.০১,Chemistry,Chemistry,"ক্লোরিক এসিডের রাসায়নিক সংকেত হল HClO3। 

ক্লোরিক এসিডের আণবিক ভর নির্ণয় করা যাক:
- হাইড্রোজেন (H) এর আণবিক ভর = 1 গ্রাম/মোল
- ক্লোরিন (Cl) এর আণবিক ভর = 35.5 গ্রাম/মোল
- অক্সিজেন (O) এর আণবিক ভর = 16 গ্রাম/মোল (এবং এখানে 3টি অক্সিজেন আছে)

সুতরাং, মোট আণবিক ভর = 1 + 35.5 + (3*16) = 1 + 35.5 + 48 = 84.5 গ্রাম/মোল

এখন, ক্লোরিক এসিডে ক্লোরিনের শতকরা পরিমাণ গণনা করা যাক:
ক্লোরিনের ভর = 35.5 গ্রাম
ক্লোরিক এসিডের মোট ভর = 84.5 গ্রাম

ক্লোরিনের শতকরা পরিমাণ = (35.5 / 84.5) * 100%

গণন"
398,৪০ কেজি ভরের এক বালক সিঁড়ি দিয়ে ১৫ সেকেন্ড এ ছাদে উঠে। সিঁড়িতে ধাপের সংখ্যা ২০ টি ও প্রতিটি ধাপের উচ্চতা ১৬ সে.মি.। বালকটি কত জুল কাজ করেছিল?,১২৫৪.৪,Physics,Physics,"বালকটি করা কাজ খুঁজে পেতে, আমাদের প্রথমে সিঁড়িতে বালকের উচ্চতা বৃদ্ধি খুঁজে বের করতে হবে। সিঁড়িতে ২০টি ধাপ রয়েছে এবং প্রতিটি ধাপের উচ্চতা ১৬ সেন্টিমিটার। 

সিঁড়িতে মোট উচ্চতা বৃদ্ধি = ২০টি ধাপ * ১৬ সেন্টিমিটার/ধাপ = 320 সেন্টিমিটার = 3.2 মিটার।

এখন, বালকের ভর ৪০ কিলোগ্রাম, এবং তিনি সিঁড়িতে 3.2 মিটার উপরে উঠেছেন। এই কাজটি করতে তিনি যে শক্তি ব্যবহার করেছেন তা খুঁজে পেতে, আমরা কাজের সূত্রটি ব্যবহার করতে পারি:

কাজ (W) = ভর (m) * মহ"
370,একটি বস্তুকে সুতায় বেধে উল্লম্বতলে একবার ঘুরিয়ে আনলে সম্পাদিত কাজের পরিমান কত জুল?,০,Physics,Physics,"একটি বস্তুকে সুতায় বেধে উল্লম্বতলে একবার ঘুরিয়ে আনলে সম্পাদিত কাজের পরিমাণ নির্ণয় করার জন্য, আমাদের কিছু ধরে নিতে হবে। ধরা যাক বস্তুটির ভর m কিলোগ্রাম, এবং এটি যে উচ্চতা h মিটার থেকে ঘুরিয়ে আনা হয়েছে। আমরা জানি যে ঘুরিয়ে আনার সময় সম্পাদিত কাজের পরিমাণ ওজনের সমানুপাতিক এবং উচ্চতার সমানুপাতিক।

বস্তুটির ওজন (বা বল) হল mg, যেখানে g হল অভিকর্ষজ ত্বরণ, যা প্রায় 9.81 m/s^2। কাজের পরিমাণ (W) সূত্র দ্বারা দেওয়া হয়:

W = mg * h

কিন্তু আমাদেরকে কা�"
624,২৪৯.৫ গ্রাম ব্লু ভিট্রিয়লকে উত্তপ্ত করে ১৫০ গ্রাম সাদা পাউডার পাওয়া গেল। উৎপাদের শতকরা পরিমাণ কত?,৯৪.১০,Chemistry,Chemistry,"ব্লু ভিট্রিয়ল উত্তপ্ত করার সময়, এটি সাদা পাউডারে রূপান্তরিত হয়। প্রশ্নে দেওয়া হয়েছে যে ২৪৯.৫ গ্রাম ব্লু ভিট্রিয়ল উত্তপ্ত করার পর ১৫০ গ্রাম সাদা পাউডার পাওয়া গেল।

উৎপাদের শতকরা পরিমাণ খুঁজে পেতে, আমাদের প্রথমে উৎপাদন হার বের করতে হবে। এটি প্রাপ্ত পণ্যের পরিমাণ (সাদা পাউডার) এর ভগ্নাংশ হিসাবে প্রকাশ করা যেতে পারে যা আসল বিক্রিয়কের (ব্লু ভিট্রিয়ল) পরিমাণ দ্বারা ভাগ করা হয়:

উৎপাদন হার = (প্রাপ্ত পণ্যের পরিমাণ / আসল বিক্রিয়কের প"
664,৫০ গ্রাম ফ্লোরিনকে ৪ গ্রাম হাইড্রোজেন গ্যাসের মধ্যে চালনা করা হলো। বিক্রিয়ায় কি পরিমাণ হাইড্রোজেন ফ্লোরিনের সাথে বিক্রিয়া করবে?,২.৬৩,Chemistry,Chemistry,"এই সমস্যাটি সমাধান করার জন্য, আমাদের প্রথমে হাইড্রোজেন এবং ফ্লোরিনের মধ্যে বিক্রিয়ার রাসায়নিক সমীকরণ দেখতে হবে। সমীকরণটি নিম্নরূপ:

H₂ + F₂ → 2HF

অর্থাৎ, 1 মোল হাইড্রোজেন গ্যাস (H₂) 1 মোল ফ্লোরিন গ্যাস (F₂) এর সাথে বিক্রিয়া করে 2 মোল হাইড্রোজেন ফ্লোরাইড (HF) তৈরি করে।

এখন, আসুন প্রতিটি পদার্থের মোলার ভর খুঁজে বের করি:
- হাইড্রোজেন (H₂): 2 গ্রাম/মোল
- ফ্লোরিন (F₂): 38 গ্রাম/মোল (যেহেতু ফ্লোরিনের পারমাণবিক ভর প্রায় 19 গ্রাম/মোল, এবং এটি এক"
105,দুইটি কোণের সমষ্টি ৬০ ডিগ্রি এবং অন্তর ৩০ ডিগ্রি। বৃহত্তম কোণটি কত ডিগ্রি?,৪৫,Math,Trigonometry,"দুইটি কোণের সমষ্টি ৬০ ডিগ্রি এবং অন্তর ৩০ ডিগ্রি। আমরা একটি কোণকে x এবং অন্য কোণকে y হিসেবে ধরে নিই।

সমষ্টির সমীকরণ হল: x + y = 60 ... (১)

অন্তরের সমীকরণ হল: x - y = 30 ... (২)

এখন, আমরা (১) এবং (২) সমীকরণ একসাথে সমাধান করি।

উভয় সমীকরণ যোগ করলে আমরা পাই:
x + y + x - y = 60 + 30
এটি সহজ করে:
2x = 90

আমরা x এর জন্য সমাধান করি:
x = 90 / 2
x = 45

এখন, আমরা y এর জন্য স�! মাধান করি:
y = 60 - x
y = 60 - 45
y = 15

যেহেতু x > y, তাই x হল বৃহত্তম কোণ।

চূড়ান্ত উত্তর হল: 
**উত্তর: 45**"
551,২ লিটার ০.২ মোলার সোডিয়াম কার্বনেট দ্রবণে কি পরিমাণ সোডিয়াম কার্বনেট আছে?,৪২.৪০,Chemistry,Chemistry,"এই সমস্যাটি সমাধান করার জন্য, আমাদের মোলারিটির সূত্র ব্যবহার করতে হবে। মোলারিটি হল প্রতি লিটার দ্রবণে মোলের সংখ্যা। সূত্রটি হল:

মোলারিটি (M) = মোলের সংখ্যা (n) / দ্রবণের আয়তন (V) লিটারে

এখানে, মোলারিটি (M) = 0.2 মোল/লিটার, এবং আমাদের দ্রবণের আয়তন (V) = 2 লিটার।

আমরা মোলের সংখ্যা (n) খুঁজি:

n = M * V
= 0.2 মোল/লিটার * 2 লিটার
= 0.4 মোল

সোডিয়াম কার্বনেটের মোলার ভর 105.99 গ্রাম/মোল। সুতরাং, 0.4 মোল সোডিয়াম কার্বনেটের ভর হল:

ভর = n * মোলার �"
289,চূড়ান্ত ত্রুটি ৮ বর্গমিটার। পরিমাপ করা মান ১২০ বর্গমিটার হলে ক্ষেত্রফল নির্ণয়ে আপেক্ষিক ত্রুটি শতকরা কত?,৬.৬৬,Physics,Physics,"আপেক্ষিক ত্রুটি শতকরা খুঁজে পেতে, আমাদের প্রথমে চূড়ান্ত ত্রুটি এবং পরিমাপ করা মান জানতে হবে। চূড়ান্ত ত্রুটি দেওয়া হয়েছে ৮ বর্গমিটার এবং পরিমাপ করা মান হল ১২০ বর্গমিটার।

আপেক্ষিক ত্রুটি শতকরা গণনা করার সূত্র হল:
\[ \text{আপেক্ষিক ত্রুটি শতকরা} = \left( \frac{\text{চূড়ান্ত ত্রুটি}}{\text{পরিমাপ করা মান}} \right) \times 100\% \]

এখন, প্রদত্ত মানগুলি প্লাগ করা যাক:
\[ \text{আপেক্ষিক ত্রুটি শতকরা} = \left( \frac{8}{120} \right) \times 100\% \]
\[ \text{আপেক্ষিক ত্রুটি শতকরা} = \left( \frac{1}{15} \right) \times 100\% \"
112,১ রেডিয়ানকে ডিগ্রিতে প্রকাশ করলে কত হবে?,৫৭.২৯,Math,Trigonometry,"�1 রেডিয়ানকে ডিগ্রিতে রূপান্তর করতে আমরা রেডিয়ান থেকে ডিগ্রি রূপান্তর সূত্রটি ব্যবহার করতে পারি। 

একটি রেডিয়ানকে ডিগ্রিতে রূপান্তর করার সূত্র হল:

ডিগ্রি = রেডিয়ান * (১৮০/π)

এখন, আমরা ১ রেডিয়ানকে ডিগ্রিতে রূপান্তর করতে এই সূত্রটি ব্যবহার করব:

ডিগ্রি = ১ * (১৮০/π)

এই মান গণনা করলে, আমরা পাই:

ডিগ্রি ≈ ১ * (১৮০/৩.১৪১৫৯)

ডিগ্রি ≈ ৫৭.২৯৫৮

সুতরাং, ১ রেডিয়ান প্রায় ৫৭.২৯৫৮ ডিগ্রির সমান।

উত্তর: 57.2958"
594,১২ গ্রাম ম্যাগনেশিয়াম কত গ্রাম অক্সিজেনের সাথে বিক্রিয়া করবে?,৮,Chemistry,Chemistry,"ম্যাগনেশিয়াম এবং অক্সিজেনের বিক্রিয়া নিম্নরূপ:

2Mg + O2 → 2MgO

এই বিক্রিয়ায়, 2 মোল ম্যাগনেশিয়াম 1 মোল অক্সিজেনের সাথে বিক্রিয়া করে 2 মোল ম্যাগনেশিয়াম অক্সাইড তৈরি করে।

ম্যাগনেশিয়ামের মোলার ভর 24.31 g/mol এবং অক্সিজেনের মোলার ভর 32.00 g/mol।

সুতরাং, 2 মোল ম্যাগনেশিয়ামের ভর = 2 x 24.31 = 48.62 g

এবং, 1 মোল অক্সিজেনের ভর = 1 x 32.00 = 32.00 g

এখন, আমাদের 12 g ম্যাগনেশিয়ামের সাথে কত গ্রাম অক্সিজেন বিক্রিয়া করবে? 

আমরা নিম্নলিখিত হিসাব করে এটি খুঁজে পেতে পারি:

(12 g Mg) x (1 mol Mg / 24.31 g Mg) x (1 mol"
101,৪৫০ কিলোমিটার দূরে একটি বিন্দুতে কোনো পাহাড় ৭ ডিগ্রি কোণ উৎপন্ন করে। পাহাড়টির উচ্চতা কত মিটার?,৫৪৯৭৭.৮৭,Math,Trigonometry,"এটি একটি ত্রিকোণমিতিক সমস্যা। ধরা যাক পাহাড়ের উচ্চতা হল h মিটার। 

আমরা জানি যে কোণের সাইন হল বিপরীত বাহুর দৈর্ঘ্য (পাহাড়ের উচ্চতা) বর্গক্ষেত্রের দৈর্ঘ্য (দূরত্ব) এর সমান। 

সুতরাং, sin(7°) = h / 450,000 (যেহেতু 1 কিলোমিটার = 1000 মিটার)

h = 450,000 * sin(7°)

এখন, আমরা sin(7°) এর মান খুঁজে পেতে পারি, যা প্রায় 0.1219।

সুতরাং, h ≈ 450,000 * 0.1219 ≈ 54,855 মিটার

উত্তর: 54855"
355,ভূপৃষ্ঠ হতে ৫০০ কি.মি উপরে অভিকর্ষজ ত্বরণের মান কত? পৃথিবীর ভর ৫.৯৮ x ১০^২৪ কেজি এবং ব্যাসার্ধ ৬.৩৭ x ১০^৬ মিটার।,৮.৪৫,Physics,Physics,"পৃথিবীর ভূপৃষ্ঠ থেকে উপরে ৫০০ কি.মি দূরত্বে অভিকর্ষজ ত্বরণের মান খুঁজে পেতে, আমরা নিম্নলিখিত সূত্রটি ব্যবহার করব:

g = G \* (M / r^2)

যেখানে:
- g হল অভিকর্ষজ ত্বরণ,
- G হল মহাকর্ষীয় ধ্রুবক (প্রায় ৬.৬৭ x ১০^-১১ N\*m^2/kg^2),
- M হল পৃথিবীর ভর,
- r হল পৃথিবীর ব্যাসার্ধ এবং সেই বিন্দুর মধ্যে দূরত্ব যেখানে আমরা অভিকর্ষজ ত্বরণ গণনা করছি।

প্রদত্ত মানগুলি প্রতিস্থাপন করে, আমরা পাই:

M = ৫.৯৮ x ১০^২৪ কেজি
r = ৬.৩৭ x ১০^৬ মিটার + ৫০০ x ১০^৩ মিট"
82,২ সে.মি. ব্যাস বিশিষ্ট বৃত্তের ৮ সে.মি. দৈর্ঘ্যের একটি চাপ কেন্দ্রে কত রেডিয়ান কোণ ধারণ করে?,৮,Math,Trigonometry,"এই সমস্যাটি সমাধান করা যাক।

ধরা যাক বৃত্তের ব্যাসার্ধ r। যেহেতু ব্যাস 2 সে.মি., তাই ব্যাসার্ধও 1 সে.মি. (যেহেতু ব্যাস হল ব্যাসার্ধের দ্বিগুণ)।

বৃত্তের পরিধি সূত্র দ্বারা দেওয়া হয়:
P = 2πr

যেহেতু পরিধি ব্যাসের চেয়ে বেশি, তাই আমরা একটি চাপের দৈর্ঘ্যকে এভাবে প্রকাশ করতে পারি:
L = θ × r

যেখানে θ হল রেডিয়ান কোণ।

প্রদত্ত যে চাপের দৈর্ঘ্য 8 সে.মি., আমরা একটি সমীকরণ সেট আপ করতে পারি:
8 = θ × 1

এখন, আমরা θ-তে সমাধান করতে পারি:
θ = 8/1
θ = 8

সুতরাং, কেন্দ্রে ক"
625,ক্লোরিক এসিডে হাইড্রোজেন এর শতকরা পরিমাণ কত?,১.১৮,Chemistry,Chemistry,"হাইড্রোক্লোরিক এসিডের রাসায়নিক সংকেত HCl। হাইড্রোক্লোরিক এসিডের আণবিক ভর হল 36.46 g/mol। হাইড্রোজেনের পারমাণবিক ভর 1.00794 g/mol, এবং ক্লোরিনের পারমাণবিক ভর 35.453 g/mol।

হাইড্রোক্লোরিক এসিডে হাইড্রোজেনের শতকরা পরিমাণ খুঁজে পেতে, আমরা নিম্নলিখিত সূত্রটি ব্যবহার করি:

(হাইড্রোজেনের ভর / HCl-এর মোলার ভর) × 100

মান প্রতিস্থাপন করে, আমরা পাই:

(1.00794 g/mol / 36.46 g/mol) × 100

এটি গণনা করে, আমরা পাই:

(1.00794 / 36.46) × 100 ≈ 2.76%

সুতরাং, হাইড্রোক্লোরিক এসিডে হাইড্রোজেনের শতকরা পরিমাণ প্রায় "
94,কোনো বৃত্তের ব্যাসার্ধ ১০ সে.মি.। বৃত্তের ৩৫ সে.মি. দীর্ঘ চাপের কেন্দ্রস্থ কোণের পরিমাণ কত ডিগ্রি?,২০০.৫৩,Math,Trigonometry,"একটি বৃত্তের পরিধি (C) হিসাবে গণনা করা যেতে পারে: 

C = 2πr 

যেখানে r হল বৃত্তের ব্যাসার্ধ। 

প্রদত্ত যে বৃত্তের ব্যাসার্ধ 10 সে.মি., আমরা পরিধি গণনা করতে পারি:

C = 2 * π * 10 
C = 20π 
C ≈ 62.83 সে.মি.

এখন, চাপের দৈর্ঘ্য (s) ব্যবহার করে কেন্দ্রস্থ কোণ (θ) খুঁজে পেতে সূত্রটি ব্যবহার করা যাক:

s = (θ/360) * C 

যেখানে s হল চাপের দৈর্ঘ্য, θ হল কেন্দ্রস্থ কোণ এবং C হল বৃত্তের পরিধি।

প্রদত্ত যে চাপের দৈর্ঘ্য 35 সে.মি., আমরা সমীকরণটি পুনরায় সাজাতে পারি:

θ = (s * 360) / C 

মানগুলি প্রতিস্থাপন �"
211,একটি ছক্কা নিক্ষেপ করলে জোড় আসার অনুকূল ফলাফল কয়টি?,৩,Math,Probability,"একটি ছক্কা নিক্ষেপ করলে মোট ৬টি সম্ভাব্য ফলাফল হতে পারে: ১, ২, ৩, ৪, ৫ এবং ৬।

জোড় সংখ্যাগুলো হল: ২, ৪ এবং ৬। 

এইভাবে, জোড় সংখ্যা আসার অনুকূল ফলাফলের সংখ্যা ৩।

উত্তর: 3"
349,একটি বন্দুক থেকে ৪০০ মি./সে. বেগে ১০ গ্রাম ভরের একটি গুলি ছোড়া হল। বন্দুকের ভর ৩/২ কেজি হলে পশ্চাৎ বেগ কত মি./সে.?,২.৬৬ ,Physics,Physics,"আমরা জানি যে সংরক্ষণের সূত্র অনুসারে, বন্দুক এবং গুলির ভর এবং বেগের গুণফল সমান। অর্থাৎ, বন্দুক এবং গুলির ভরের গুণফল এবং তাদের বেগের গুণফল সমান।

বন্দুকের ভরকে m এবং গুলির ভরকে g দ্বারা এবং বন্দুকের পশ্চাৎ বেগকে v এবং গুলির বেগকে u দ্বারা নির্দেশ করা যাক।

তারপর, আমাদের আছে:
m * v = g * u

এখন, আমরা জানি যে:
m = 3/2 কেজি = 3/2 * 1000 গ্রাম = 1500 গ্রাম
g = 10 গ্রাম
u = 400 মি./সে.

এই মানগুলোকে উপরের সমীকরণে প্রতিস্থাপন করলে, আমরা পাই:
1500 * v = 10 * 400
1500 * v = "
414,৫ ঘনমিটার পানির ভর কত?,৫০০০,Physics,Physics,"পানির ঘনত্ব প্রায় 1000 কিলোগ্রাম প্রতি ঘনমিটার। অতএব, ৫ ঘনমিটার পানির ভর হল 5 * 1000 = 5000 কিলোগ্রাম।

উত্তর: 5000"
663,৫০ গ্রাম ফ্লোরিনকে ৪ গ্রাম হাইড্রোজেন গ্যাসের মধ্যে চালনা করা হলো। বিক্রিয়ায় বিক্ৰিয়াকৃত হাইড্রোজেন গ্যাসের আয়তন প্রমাণ অবস্থায় কত লিটার? ,২৯.৪৫,Chemistry,Chemistry,"ফ্লোরিন এবং হাইড্রোজেনের মধ্যে বিক্রিয়া হলো:

2F₂ + 2H₂ → 2HF

আমাদের দেওয়া হয়েছে 50 গ্রাম ফ্লোরিন এবং 4 গ্রাম হাইড্রোজেন। আসুন প্রথমে মোলের সংখ্যা গণনা করা যাক:

ফ্লোরিনের মোলার ভর: 19 গ্রাম/মোল
হাইড্রোজেনের মোলার ভর: 2 গ্রাম/মোল

ফ্লোরিনের মোলের সংখ্যা = 50 গ্রাম / 19 গ্রাম/মোল = 2.63 মোল
হাইড্রোজেনের মোলের সংখ্যা = 4 গ্রাম / 2 গ্রাম/মোল = 2 মোল

বিক্রিয়ার সমীকরণ থেকে, আমরা দেখতে পাচ্ছি যে 2 মোল F₂ 2 মোল H₂ এর সাথে বিক্রিয়া করে। অতএ�"
654,২৫০ মিলি ০.২ মোলার সোডিয়াম ক্লোরাইড দ্রবণে কত গ্রাম সোডিয়াম ক্লোরাইড আছে?,২.৯২,Chemistry,Chemistry,"এই সমস্যাটি সমাধান করার জন্য, আমাদের প্রথমে সোডিয়াম ক্লোরাইডের মোলার ভর নির্ধারণ �!রণ করতে হবে। সোডিয়াম ক্লোরাইডের রাসায়নিক সংকেত হল NaCl। সোডিয়াম (Na) এর মোলার ভর প্রায় 23 গ্রাম/মোল, এবং ক্লোরিন (Cl) এর মোলার ভর প্রায় 35.5 গ্রাম/মোল। অতএব, NaCl এর মোলার ভর হল:

মোলার ভর = 23 গ্রাম/মোল (সোডিয়াম) + 35.5 গ্রাম/মোল (ক্লোরিন)
মোলার ভর = 58.5 গ্রাম/মোল

এখন, 250 মিলি 0.2 মোলার সোডিয়াম ক্লোরাইড দ্রবণে কত গ্রাম সোডিয়াম ক্লোরাইড আছে তা �"
